ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
256	"ENSMUSG00000015452"	"Ager"	chr17	+	34816848	34817221	34816848	34816919	34817114	34817221
257	"ENSMUSG00000015452"	"Ager"	chr17	+	34817353	34817768	34817353	34817546	34817703	34817768
258	"ENSMUSG00000015452"	"Ager"	chr17	+	34818969	34819111	34818969	34819017	34819097	34819111
259	"ENSMUSG00000015452"	"Ager"	chr17	+	34818969	34819834	34818969	34819111	34819324	34819834
260	"ENSMUSG00000015452"	"Ager"	chr17	+	34818969	34819595	34818969	34819111	34819468	34819595
261	"ENSMUSG00000015452"	"Ager"	chr17	+	34818969	34819834	34818969	34819595	34819684	34819834
262	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34430843	34431041	34431203	34431332
263	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34418206	34418656	34418206	34418354	34418544	34418656
264	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34419114	34419889	34419114	34419244	34419684	34419889
265	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34402588	34403387	34402588	34402718	34403129	34403387
266	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34402588	34403387	34402588	34402718	34403255	34403387
267	"ENSMUSG00000024335"	"Brd2"	chr17	-	34332905	34333452	34332905	34333151	34333323	34333452
268	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34312806	34313563	34312806	34313055	34313281	34313563
269	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34312806	34313792	34312806	34313563	34313656	34313792
270	"ENSMUSG00000024327"	"Slc39a7"	chr17	-	34249063	34249395	34249063	34249228	34249341	34249395
271	"ENSMUSG00000024325"	"Ring1"	chr17	-	34240656	34242168	34240656	34240930	34241952	34242168
272	"ENSMUSG00000061232"	"H2-K1"	chr17	-	34215800	34216131	34215800	34215833	34216011	34216131
273	"ENSMUSG00000061232"	"H2-K1"	chr17	-	34215800	34216131	34215800	34215848	34216011	34216131
274	"ENSMUSG00000024319"	"Vps52"	chr17	+	34178968	34179293	34178968	34179069	34179160	34179293
275	"ENSMUSG00000024319"	"Vps52"	chr17	+	34181040	34181520	34181040	34181159	34181396	34181520
276	"ENSMUSG00000024312"	"Wdr46"	chr17	+	34159858	34160246	34159858	34160065	34160165	34160246
277	"ENSMUSG00000002308"	"Cd320"	chr17	+	34066468	34067152	34066468	34066699	34066990	34067152
278	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33885467	33885659	33885467	33885503	33885620	33885659
279	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32636954	32637962	32636954	32637254	32637404	32637962
280	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32551452	32551890	32551452	32551583	32551784	32551890
281	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32551976	32553670	32551976	32552118	32553561	32553670
282	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32551976	32554597	32551976	32553670	32554536	32554597
283	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32557244	32557488	32557244	32557328	32557430	32557488
284	"ENSMUSG00000024045"	"Akap8"	chr17	-	32531259	32532236	32531259	32531347	32532078	32532236
285	"ENSMUSG00000024045"	"Akap8"	chr17	-	32534628	32535641	32534628	32534758	32535160	32535641
286	"ENSMUSG00000024045"	"Akap8"	chr17	-	32535160	32536320	32535160	32535641	32536040	32536320
287	"ENSMUSG00000024002"	"Brd4"	chr17	-	32417004	32417536	32417004	32417248	32417330	32417536
288	"ENSMUSG00000024002"	"Brd4"	chr17	-	32417869	32418244	32417869	32418032	32418131	32418244
289	"ENSMUSG00000024042"	"Sik1"	chr17	-	32067932	32068648	32067932	32068055	32068492	32068648
290	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31678874	31679235	31678874	31678979	31679152	31679235
291	"ENSMUSG00000054134"	"Umodl1"	chr17	+	31205042	31205609	31205042	31205270	31205357	31205609
292	"ENSMUSG00000024026"	"Glo1"	chr17	-	30811834	30813200	30811834	30812048	30813088	30813200
293	"ENSMUSG00000024019"	"Cmtr1"	chr17	+	29917611	29918262	29917611	29917703	29918193	29918262
294	"ENSMUSG00000097125"	"Gm26885"	chr17	-	29680168	29682630	29680168	29680839	29682363	29682630
295	"ENSMUSG00000117427"	"Gm36199"	chr17	+	29684023	29684315	29684023	29684098	29684249	29684315
296	"ENSMUSG00000117427"	"Gm36199"	chr17	+	29684249	29684514	29684249	29684277	29684401	29684514
297	"ENSMUSG00000117427"	"Gm36199"	chr17	+	29684249	29684514	29684249	29684315	29684401	29684514
298	"ENSMUSG00000117427"	"Gm36199"	chr17	+	29684401	29685046	29684401	29684514	29684767	29685046
299	"ENSMUSG00000117427"	"Gm36199"	chr17	+	29684401	29685046	29684401	29684514	29684796	29685046
300	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29583884	29584584	29583884	29583965	29584435	29584584
301	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29592191	29592388	29592191	29592271	29592357	29592388
302	"ENSMUSG00000071172"	"Srsf3"	chr17	+	29257463	29260267	29257463	29257598	29260180	29260267
303	"ENSMUSG00000004865"	"Srpk1"	chr17	-	28818444	28819430	28818444	28818843	28819216	28819430
304	"ENSMUSG00000037446"	"Tulp1"	chr17	-	28578035	28578298	28578035	28578206	28578292	28578298
305	"ENSMUSG00000037446"	"Tulp1"	chr17	-	28583204	28583540	28583204	28583357	28583458	28583540
306	"ENSMUSG00000002249"	"Tead3"	chr17	-	28554458	28555547	28554458	28554470	28555484	28555547
307	"ENSMUSG00000007570"	"Fance"	chr17	+	28537035	28537381	28537035	28537130	28537302	28537381
308	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28420234	28421322	28420234	28420414	28421074	28421322
309	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28420234	28421322	28420234	28420414	28421088	28421322
310	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28059437	28061352	28059437	28059480	28061243	28061352
311	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28059437	28061352	28059437	28059780	28061243	28061352
312	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28066926	28070942	28066926	28067031	28070611	28070942
313	"ENSMUSG00000073430"	"Gm10505"	chr17	+	27562274	27563799	27562274	27562556	27562757	27563799
314	"ENSMUSG00000073430"	"Gm10505"	chr17	+	27562274	27563806	27562274	27562556	27563151	27563806
315	"ENSMUSG00000024301"	"Kifc5b"	chr17	+	27141649	27142276	27141649	27141697	27141878	27142276
316	"ENSMUSG00000024190"	"Dusp1"	chr17	-	26725958	26726693	26725958	26726178	26726547	26726693
317	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26472947	26474099	26472947	26473018	26474004	26474099
318	"ENSMUSG00000024186"	"Rgs11"	chr17	+	26422269	26422486	26422269	26422366	26422435	26422486
319	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26337083	26337926	26337083	26337403	26337835	26337926
320	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26338006	26338509	26338006	26338130	26338372	26338509
321	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26339257	26339659	26339257	26339436	26339512	26339659
322	"ENSMUSG00000037326"	"Capn15"	chr17	-	26178780	26179537	26178780	26178959	26179038	26179537
323	"ENSMUSG00000037326"	"Capn15"	chr17	-	26178780	26179537	26178780	26178959	26179310	26179537
324	"ENSMUSG00000037326"	"Capn15"	chr17	-	26179038	26179537	26179038	26179205	26179310	26179537
325	"ENSMUSG00000037326"	"Capn15"	chr17	-	26181644	26182119	26181644	26181868	26181935	26182119
326	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26151205	26150647	26150801	26151078	26151205
327	"ENSMUSG00000048799"	"Cep120"	chr18	-	53856154	53857653	53856154	53856377	53857425	53857653
328	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26064552	26064888	26064552	26064672	26064744	26064888
329	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26068536	26068944	26068536	26068658	26068841	26068944
330	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26069391	26069912	26069391	26069489	26069720	26069912
331	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26073503	26074208	26073503	26073739	26074091	26074208
332	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079345	26079791	26079345	26079516	26079628	26079791
333	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079345	26079791	26079345	26079516	26079682	26079791
334	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26058958	26059309	26058958	26059081	26059195	26059309
335	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26058958	26059309	26058958	26059081	26059228	26059309
336	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060532	26060829	26060532	26060641	26060730	26060829
337	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060730	26061065	26060730	26060829	26060963	26061065
338	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26061153	26061392	26061153	26061262	26061339	26061392
339	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26063062	26063287	26063062	26063144	26063228	26063287
340	"ENSMUSG00000039615"	"Stub1"	chr17	-	26050075	26050605	26050075	26050192	26050282	26050605
341	"ENSMUSG00000039615"	"Stub1"	chr17	-	26050282	26050605	26050282	26050339	26050517	26050605
342	"ENSMUSG00000025737"	"Wdr24"	chr17	+	26046208	26046506	26046208	26046330	26046401	26046506
343	"ENSMUSG00000002274"	"Metrn"	chr17	-	26013840	26014407	26013840	26014265	26014347	26014407
344	"ENSMUSG00000071202"	"Ccdc78"	chr17	+	26008212	26008826	26008212	26008292	26008759	26008826
345	"ENSMUSG00000061046"	"Haghl"	chr17	-	26002476	26002860	26002476	26002556	26002758	26002860
346	"ENSMUSG00000061046"	"Haghl"	chr17	-	26003048	26003546	26003048	26003152	26003428	26003546
347	"ENSMUSG00000063011"	"Msln"	chr17	-	25971915	25972398	25971915	25972036	25972351	25972398
348	"ENSMUSG00000063011"	"Msln"	chr17	-	25971915	25972398	25971915	25972048	25972351	25972398
349	"ENSMUSG00000063011"	"Msln"	chr17	-	25973105	25973351	25973105	25973196	25973316	25973351
350	"ENSMUSG00000019214"	"Chtf18"	chr17	-	25941817	25942287	25941817	25941916	25942193	25942287
351	"ENSMUSG00000019214"	"Chtf18"	chr17	-	25942376	25943712	25942376	25942525	25943502	25943712
352	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25464110	25464369	25464110	25464219	25464289	25464369
353	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25466283	25466582	25466283	25466374	25466457	25466582
354	"ENSMUSG00000044533"	"Rps2"	chr17	+	24939246	24939705	24939246	24939426	24939507	24939705
355	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896808	24897687	24896808	24897026	24897569	24897687
356	"ENSMUSG00000002504"	"Nherf2"	chr17	-	24860792	24861344	24860792	24860946	24861164	24861344
357	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24816019	24816257	24816019	24816111	24816178	24816257
358	"ENSMUSG00000052752"	"Traf7"	chr17	-	24728929	24729546	24728929	24729049	24729429	24729546
359	"ENSMUSG00000024137"	"E4f1"	chr17	-	24662752	24663450	24662752	24663311	24663387	24663450
360	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665815	24666063	24666184
361	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665908	24666063	24666184
362	"ENSMUSG00000024130"	"Abca3"	chr17	+	24585059	24585907	24585059	24585187	24585741	24585907
363	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24376713	24377036	24376713	24376821	24376891	24377036
364	"ENSMUSG00000024128"	"Sbp"	chr17	+	24163980	24164577	24163980	24164080	24164533	24164577
365	"ENSMUSG00000024114"	"Prss41"	chr17	-	24062415	24062845	24062415	24062584	24062812	24062845
366	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23951310	23953290	23951310	23951798	23952796	23953290
367	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23954173	23954694	23954173	23954346	23954536	23954694
368	"ENSMUSG00000023902"	"Zscan10"	chr17	+	23828240	23828671	23828240	23828440	23828536	23828671
369	"ENSMUSG00000096834"	"Gm15127"	chrX	+	147468313	147469272	147468313	147468992	147469040	147469272
370	"ENSMUSG00000090966"	"Vmn2r116"	chr17	+	23603577	23605174	23603577	23603973	23604603	23605174
371	"ENSMUSG00000090966"	"Vmn2r116"	chr17	+	23603577	23605174	23603577	23603973	23604885	23605174
372	"ENSMUSG00000090966"	"Vmn2r116"	chr17	+	23603577	23605174	23603577	23603973	23604995	23605174
373	"ENSMUSG00000090966"	"Vmn2r116"	chr17	+	23605575	23607960	23605575	23606388	23607732	23607960
374	"ENSMUSG00000090966"	"Vmn2r116"	chr17	+	23605575	23607960	23605575	23606388	23607852	23607960
375	"ENSMUSG00000091945"	"Vmn2r114"	chr17	-	23515838	23521041	23515838	23515962	23517839	23521041
376	"ENSMUSG00000091945"	"Vmn2r114"	chr17	-	23527003	23529611	23527003	23527231	23528801	23529611
377	"ENSMUSG00000092111"	"Vmn2r113"	chr17	+	23166923	23175041	23166923	23167151	23174322	23175041
378	"ENSMUSG00000092111"	"Vmn2r113"	chr17	+	23166923	23175041	23166923	23167151	23174917	23175041
379	"ENSMUSG00000092111"	"Vmn2r113"	chr17	+	23174917	23184632	23174917	23175041	23176868	23184632
380	"ENSMUSG00000007564"	"Ppp2r1a"	chr17	+	21179201	21179785	21179201	21179272	21179650	21179785
381	"ENSMUSG00000117148"	"Vmn1r229"	chr17	+	21031879	21043889	21031879	21032044	21034603	21043889
382	"ENSMUSG00000117148"	"Vmn1r229"	chr17	+	21031879	21043889	21031879	21032103	21034603	21043889
383	"ENSMUSG00000067951"	"Vmn1r227"	chr17	+	20953016	20959412	20953016	20953079	20955316	20959412
384	"ENSMUSG00000067951"	"Vmn1r227"	chr17	+	20953016	20959412	20953016	20953079	20957216	20959412
385	"ENSMUSG00000024666"	"Tmem138"	chr19	-	10547843	10548968	10547843	10548632	10548892	10548968
386	"ENSMUSG00000094396"	"Vmn2r124"	chr17	+	18286765	18299994	18286765	18286889	18293562	18299994
387	"ENSMUSG00000080316"	"Spaca6"	chr17	+	18058348	18058771	18058348	18058505	18058577	18058771
388	"ENSMUSG00000014767"	"Tbp"	chr17	+	15721415	15721619	15721415	15721464	15721573	15721619
389	"ENSMUSG00000116953"	"9030025P20Rik"	chr17	+	15206035	15207094	15206035	15206172	15206979	15207094
390	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95058416	95059310	95058416	95058593	95059105	95059310
391	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95058416	95059310	95058416	95058593	95059209	95059310
392	"ENSMUSG00000039456"	"Morc3"	chr16	+	93659301	93659603	93659301	93659391	93659528	93659603
393	"ENSMUSG00000039456"	"Morc3"	chr16	+	93659301	93659603	93659301	93659424	93659528	93659603
394	"ENSMUSG00000022948"	"Setd4"	chr16	-	93382066	93383205	93382066	93382190	93383124	93383205
395	"ENSMUSG00000100277"	"1810053B23Rik"	chr16	-	93143747	93144076	93143747	93143884	93144027	93144076
396	"ENSMUSG00000100277"	"1810053B23Rik"	chr16	-	93160192	93161675	93160192	93160751	93161475	93161675
397	"ENSMUSG00000100277"	"1810053B23Rik"	chr16	-	93160192	93161675	93160192	93160858	93161475	93161675
398	"ENSMUSG00000100277"	"1810053B23Rik"	chr16	-	93161475	93162215	93161475	93161675	93161953	93162215
399	"ENSMUSG00000022960"	"Donson"	chr16	-	91479403	91479709	91479403	91479508	91479630	91479709
400	"ENSMUSG00000022978"	"Mis18a"	chr16	-	90516199	90517638	90516199	90516866	90517541	90517638
401	"ENSMUSG00000022978"	"Mis18a"	chr16	-	90523180	90524292	90523180	90523247	90523913	90524292
402	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90039414	90039846	90039414	90039540	90039759	90039846
403	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90039414	90039846	90039414	90039606	90039759	90039846
404	"ENSMUSG00000063904"	"Dpp3"	chr19	-	4964607	4964962	4964607	4964728	4964837	4964962
405	"ENSMUSG00000063904"	"Dpp3"	chr19	-	4966725	4967114	4966725	4966838	4966919	4967114
406	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26312934	26312590	26312703	26312832	26312934
407	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26313244	26312590	26312703	26313110	26313244
408	"ENSMUSG00000019320"	"Noxo1"	chr17	+	24918517	24918989	24918517	24918631	24918871	24918989
409	"ENSMUSG00000109841"	"E330011O21Rik"	chr16	-	78047748	78048776	78047748	78048456	78048660	78048776
410	"ENSMUSG00000022639"	"Dubr"	chr16	-	50547236	50548572	50547236	50547361	50548254	50548572
411	"ENSMUSG00000120198"	"Gm4633"	chr16	-	49675321	49675929	49675321	49675414	49675549	49675929
412	"ENSMUSG00000120198"	"Gm4633"	chr16	-	49675321	49675929	49675321	49675414	49675640	49675929
413	"ENSMUSG00000073976"	"1700026J12Rik"	chr16	-	49037196	49037286	49037196	49037274	49037275	49037286
414	"ENSMUSG00000045575"	"Vmn1r233"	chr17	-	21211908	21216726	21211908	21215834	21216555	21216726
415	"ENSMUSG00000064061"	"Dzip3"	chr16	-	48755861	48757436	48755861	48755949	48757332	48757436
416	"ENSMUSG00000022652"	"Morc1"	chr16	+	48442924	48444706	48442924	48443012	48444652	48444706
417	"ENSMUSG00000085826"	"Gm15638"	chr16	+	45776689	45777142	45776689	45776783	45776871	45777142
418	"ENSMUSG00000043065"	"Spice1"	chr16	+	44190242	44190741	44190242	44190382	44190600	44190741
419	"ENSMUSG00000068284"	"Usf3"	chr16	+	44019266	44019530	44019266	44019384	44019475	44019530
420	"ENSMUSG00000068284"	"Usf3"	chr16	+	44019266	44019530	44019266	44019384	44019481	44019530
421	"ENSMUSG00000052133"	"Sema5b"	chr16	+	35480292	35480753	35480292	35480440	35480527	35480753
422	"ENSMUSG00000022833"	"Ccdc14"	chr16	+	34525530	34527267	34525530	34525625	34526756	34527267
423	"ENSMUSG00000022800"	"Fyttd1"	chr16	+	32718743	32719309	32718743	32718840	32719247	32719309
424	"ENSMUSG00000035629"	"Rubcn"	chr16	-	32663367	32663901	32663367	32663558	32663600	32663901
425	"ENSMUSG00000014075"	"Dynlt2b"	chr16	+	32244058	32245739	32244058	32244128	32245675	32245739
426	"ENSMUSG00000022537"	"Tmem44"	chr16	-	30359556	30362306	30359556	30359727	30362219	30362306
427	"ENSMUSG00000091972"	"Tmem207"	chr16	-	26335434	26336639	26335434	26335577	26336594	26336639
428	"ENSMUSG00000044172"	"Ptx4"	chr17	+	25341667	25342322	25341667	25341877	25342215	25342322
429	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927337	22927601	22927337	22927383	22927468	22927601
430	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22928734	22929093	22928734	22928903	22928983	22929093
431	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22929329	22929473	22929875	22930013
432	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929875	22930342	22929875	22930013	22930252	22930342
433	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20526322	20526941	20526322	20526382	20526826	20526941
434	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20529021	20529389	20529021	20529177	20529304	20529389
435	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20531629	20532209	20531629	20531758	20532077	20532209
436	"ENSMUSG00000006998"	"Psmd2"	chr16	+	20478428	20478852	20478428	20478530	20478706	20478852
437	"ENSMUSG00000006998"	"Psmd2"	chr16	+	20478428	20478852	20478428	20478530	20478726	20478852
438	"ENSMUSG00000002833"	"Hdgfl2"	chr17	+	56405483	56406075	56405483	56405557	56405973	56406075
439	"ENSMUSG00000002833"	"Hdgfl2"	chr17	+	56405973	56406387	56405973	56406075	56406176	56406387
440	"ENSMUSG00000033918"	"Parl"	chr16	-	20104514	20105819	20104514	20104585	20105669	20105819
441	"ENSMUSG00000041215"	"Yeats2"	chr16	+	19989940	19993289	19989940	19990052	19993244	19993289
442	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32611019	32611762	32611019	32611177	32611371	32611762
443	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32622029	32622555	32622029	32622373	32622494	32622555
444	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18645004	18645856	18645004	18645052	18645767	18645856
445	"ENSMUSG00000075704"	"Txnrd2"	chr16	+	18296400	18297820	18296400	18296607	18297607	18297820
446	"ENSMUSG00000090777"	"Ccdc188"	chr16	+	18037018	18037245	18037018	18037078	18037180	18037245
447	"ENSMUSG00000003526"	"Prodh"	chr16	-	17895307	17895747	17895307	17895393	17895654	17895747
448	"ENSMUSG00000003526"	"Prodh"	chr16	-	17895307	17895747	17895307	17895454	17895654	17895747
449	"ENSMUSG00000003166"	"Dgcr2"	chr16	-	17676223	17677390	17676223	17676434	17677267	17677390
450	"ENSMUSG00000003166"	"Dgcr2"	chr16	-	17676223	17677390	17676223	17676443	17677267	17677390
451	"ENSMUSG00000022756"	"Slc7a4"	chr16	-	17391419	17392450	17391419	17391528	17391809	17392450
452	"ENSMUSG00000022756"	"Slc7a4"	chr16	-	17391809	17392450	17391809	17391861	17392337	17392450
453	"ENSMUSG00000022756"	"Slc7a4"	chr16	-	17392815	17393829	17392815	17392865	17393480	17393829
454	"ENSMUSG00000022761"	"Lztr1"	chr16	+	17341140	17342086	17341140	17341297	17341959	17342086
455	"ENSMUSG00000055692"	"Tmem191"	chr16	+	17094497	17094751	17094497	17094621	17094700	17094751
456	"ENSMUSG00000055692"	"Tmem191"	chr16	+	17094497	17094903	17094497	17094751	17094825	17094903
457	"ENSMUSG00000055692"	"Tmem191"	chr16	+	17094825	17095114	17094825	17094903	17095057	17095114
458	"ENSMUSG00000055692"	"Tmem191"	chr16	+	17095205	17095456	17095205	17095265	17095391	17095456
459	"ENSMUSG00000055692"	"Tmem191"	chr16	+	17095205	17095755	17095205	17095456	17095532	17095755
460	"ENSMUSG00000055692"	"Tmem191"	chr16	+	17095532	17095755	17095532	17095605	17095714	17095755
461	"ENSMUSG00000022768"	"Ccdc116"	chr16	-	16956927	16960066	16956927	16957933	16959463	16960066
462	"ENSMUSG00000038344"	"Txlng"	chrX	-	161569612	161570674	161569612	161569687	161570554	161570674
463	"ENSMUSG00000038344"	"Txlng"	chrX	-	161594287	161594591	161594287	161594384	161594531	161594591
464	"ENSMUSG00000023088"	"Abcc1"	chr16	+	14283967	14284962	14283967	14284094	14284860	14284962
465	"ENSMUSG00000041168"	"Lonp1"	chr17	-	56925317	56927069	56925317	56925456	56926985	56927069
466	"ENSMUSG00000022503"	"Nubp1"	chr16	+	10237516	10238992	10237516	10237549	10238837	10238992
467	"ENSMUSG00000022710"	"Usp7"	chr16	-	8515756	8516450	8515756	8515858	8516315	8516450
468	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4847366	4848105	4847366	4847417	4848048	4848105
469	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4866613	4867721	4866613	4866650	4867669	4867721
470	"ENSMUSG00000014303"	"Glis2"	chr16	+	4429143	4429733	4429143	4429320	4429614	4429733
471	"ENSMUSG00000014303"	"Glis2"	chr16	+	4429396	4429733	4429396	4429530	4429614	4429733
472	"ENSMUSG00000005580"	"Adcy9"	chr16	-	4235716	4237452	4235716	4236836	4237059	4237452
473	"ENSMUSG00000005980"	"Dnase1"	chr16	+	3855413	3855906	3855413	3855561	3855817	3855906
474	"ENSMUSG00000005980"	"Dnase1"	chr16	+	3855817	3856134	3855817	3855906	3856050	3856134
