"GeneID","geneSymbol","max_abs_dPSI","best_dPSI","min_FDR","n_events","event_types"
"ENSMUSG00000097207","6030443J06Rik",0.22,-0.22,0.00526697507947632,1,"A5SS"
"ENSMUSG00000035778","Ggta1",0.116,-0.116,0.0052782156603843,1,"SE"
"ENSMUSG00000028441","1110017D15Rik",0.319,-0.319,0.00528199134112383,1,"SE"
"ENSMUSG00000031608","Galnt7",0.109,-0.109,0.0053071822004575,2,"SE,MXE"
"ENSMUSG00000035215","Lsm7",0.106,-0.106,0.00535223373768352,1,"RI"
"ENSMUSG00000014668","Chfr",0.208,-0.208,0.00541359089233251,1,"SE"
"ENSMUSG00000031105","Slc25a14",0.267,0.267,0.00541359089233251,2,"SE"
"ENSMUSG00000021259","Cyp46a1",0.3,0.3,0.0054396978261033,1,"RI"
"ENSMUSG00000031389","Arhgap4",0.256,-0.256,0.00549118627373868,3,"SE,MXE,RI"
"ENSMUSG00000033768","Nrxn2",0.247,0.247,0.00552988573066778,3,"SE,A3SS"
"ENSMUSG00000039068","Zzz3",0.322,-0.322,0.00560083028589304,1,"SE"
"ENSMUSG00000028601","Echdc2",0.14,0.14,0.00560784184747316,1,"MXE"
"ENSMUSG00000051306","Usp42",0.117,0.117,0.00560784184747316,1,"MXE"
"ENSMUSG00000074165","Zfp788",0.148,0.148,0.00560784184747316,1,"MXE"
"ENSMUSG00000118346","Tmem179b",0.114,-0.114,0.00561178543096076,1,"SE"
"ENSMUSG00000045795","Whamm",0.143,-0.143,0.00566092903790789,1,"A5SS"
"ENSMUSG00000021978","Extl3",0.177,-0.177,0.00569017633956203,1,"SE"
"ENSMUSG00000014444","Piezo1",0.147,-0.147,0.00571447968391214,1,"SE"
"ENSMUSG00000021240","Abcd4",0.173,-0.173,0.00572042737498982,1,"RI"
"ENSMUSG00000047804","Akap10",0.123,-0.123,0.00580372437516306,1,"SE"
"ENSMUSG00000034664","Itga2b",0.101,0.101,0.00581263531818706,1,"RI"
"ENSMUSG00000034269","Setd5",0.105,-0.105,0.0058226609798991,1,"SE"
"ENSMUSG00000109825","Gm45589",0.104,0.104,0.00591486582483082,1,"SE"
"ENSMUSG00000090173","Fbxw10",0.187,0.187,0.00595257448067193,1,"SE"
"ENSMUSG00000024050","Wiz",0.129,-0.129,0.00597418108045885,1,"MXE"
"ENSMUSG00000041119","Pde9a",0.201,-0.201,0.00597724959881878,1,"A3SS"
"ENSMUSG00000039221","Rpl22l1",0.178,-0.178,0.00600900282303691,1,"A3SS"
"ENSMUSG00000025575","Cant1",0.117,-0.117,0.00602683836377083,1,"A3SS"
"ENSMUSG00000071350","Setdb2",0.191,-0.191,0.00609258478316852,1,"SE"
"ENSMUSG00000039275","Foxk2",0.276,-0.276,0.00610338488802631,1,"SE"
"ENSMUSG00000026941","Mamdc4",0.243,-0.243,0.00612320292522862,2,"SE"
"ENSMUSG00000087578","Ccdc142os",0.125,-0.125,0.00617957643475387,1,"SE"
"ENSMUSG00000001065","Zfp276",0.161,-0.161,0.00618165328158248,2,"A5SS,RI"
"ENSMUSG00000047656","Trpt1",0.116,-0.116,0.00622355715326184,1,"SE"
"ENSMUSG00000026873","Phf19",0.123,-0.123,0.006253037163401,1,"SE"
"ENSMUSG00000022948","Setd4",0.189,-0.189,0.00628067002954597,2,"SE,A5SS"
"ENSMUSG00000025316","Banp",0.134,0.134,0.00634519605848627,1,"A3SS"
"ENSMUSG00000024985","Tcf7l2",0.198,0.198,0.00635973075347412,5,"SE,A3SS"
"ENSMUSG00000060791","Gmfg",0.234,0.234,0.00637434656094437,1,"SE"
"ENSMUSG00000021051","Ppp2r5e",0.136,-0.136,0.0063878588920497,1,"MXE"
"ENSMUSG00000051527","Usp29",0.229,-0.229,0.00644572269889573,1,"SE"
"ENSMUSG00000046709","Mapk10",0.502,-0.502,0.00646846149908309,1,"SE"
"ENSMUSG00000087368","BC065397",0.166,-0.166,0.00648505783723075,2,"SE,MXE"
"ENSMUSG00000026571","Dcaf6",0.147,-0.147,0.00650082472271803,1,"SE"
"ENSMUSG00000118669","Arvcf",0.123,0.123,0.006616656726485,1,"MXE"
"ENSMUSG00000030741","Spns1",0.14,-0.14,0.00666578826653242,1,"RI"
"ENSMUSG00000061130","Ppm1b",0.145,0.145,0.00672431491383747,1,"SE"
"ENSMUSG00000028796","Phc2",0.125,-0.125,0.00674014215462902,1,"SE"
"ENSMUSG00000027692","Tnik",0.111,0.111,0.00674559213125424,1,"SE"
"ENSMUSG00000035273","Hpse",0.129,-0.129,0.00675419967535295,1,"SE"
"ENSMUSG00000024349","Sting1",0.252,-0.252,0.0067723244443014,1,"SE"
"ENSMUSG00000035268","Pkig",0.107,0.107,0.00679725396576918,1,"SE"
"ENSMUSG00000032735","Ablim3",0.145,-0.145,0.00680940737724422,1,"SE"
"ENSMUSG00000027667","Zfp639",0.102,0.102,0.00691484562375717,1,"MXE"
"ENSMUSG00000041193","Pla2g5",0.181,-0.181,0.00692585064621814,1,"SE"
"ENSMUSG00000040250","Ints13",0.103,-0.103,0.00695615131514026,1,"SE"
"ENSMUSG00000024008","Cpne5",0.14,-0.14,0.00699309370813126,1,"SE"
"ENSMUSG00000039183","Nubp2",0.401,-0.401,0.0071536498174377,1,"A3SS"
"ENSMUSG00000112964","E430024I08Rik",0.259,0.259,0.00719374397816951,2,"SE"
"ENSMUSG00000021916","Glt8d1",0.108,0.108,0.00728274646739405,1,"A3SS"
"ENSMUSG00000025507","Pidd1",0.128,0.128,0.00729565307701046,1,"RI"
"ENSMUSG00000035829","Ppp1r26",0.111,-0.111,0.00734415298529202,1,"SE"
"ENSMUSG00000043831","Lysmd4",0.241,-0.241,0.00738641869172005,1,"SE"
"ENSMUSG00000048731","Ggnbp1",0.301,0.301,0.00745152073852607,1,"SE"
"ENSMUSG00000021893","Capn7",0.153,-0.153,0.00752475539932645,1,"A5SS"
"ENSMUSG00000036845","Lin37",0.128,0.128,0.00753660158639582,1,"MXE"
"ENSMUSG00000039615","Stub1",0.131,-0.131,0.00756016870703424,1,"A3SS"
"ENSMUSG00000069094","Pde7a",0.111,-0.111,0.00770591917091415,1,"MXE"
"ENSMUSG00000023952","Gtpbp2",0.129,0.129,0.00771491931129666,1,"SE"
"ENSMUSG00000024795","Kif20b",0.146,-0.146,0.00779253623082723,1,"A3SS"
"ENSMUSG00000020333","Acsl6",0.106,0.106,0.0078186650317071,1,"MXE"
"ENSMUSG00000003131","Pafah1b2",0.418,-0.418,0.00788053050323619,1,"SE"
"ENSMUSG00000030815","Phkg2",0.102,-0.102,0.00798685580226721,1,"RI"
"ENSMUSG00000021770","Samd8",0.106,0.106,0.00803836830948295,1,"MXE"
"ENSMUSG00000106799","Gm20756",0.328,0.328,0.00822032841843534,2,"SE"
"ENSMUSG00000039103","Nexn",0.197,0.197,0.00828088297553552,1,"SE"
"ENSMUSG00000026798","Coq4",0.168,-0.168,0.00835039916423738,1,"A3SS"
"ENSMUSG00000063317","Usp31",0.103,0.103,0.00835720663393885,1,"MXE"
"ENSMUSG00000007837","Prrg2",0.155,0.155,0.0084240667727097,4,"SE,A3SS"
"ENSMUSG00000038085","Cnbd2",0.154,-0.154,0.00854039767322631,1,"SE"
"ENSMUSG00000058240","Cryzl1",0.415,0.415,0.00863421584882317,2,"SE,MXE"
"ENSMUSG00000087574","C030037D09Rik",0.134,-0.134,0.00866784079248311,1,"SE"
"ENSMUSG00000032497","Lrrfip2",0.274,0.274,0.0086730722274306,3,"SE,MXE"
"ENSMUSG00000039126","Prune2",0.104,0.104,0.00876492001807575,1,"MXE"
"ENSMUSG00000032604","Qars",0.2,-0.2,0.00876678708238421,1,"RI"
"ENSMUSG00000047213","Ythdf3",0.13,-0.13,0.0087996618535725,1,"SE"
"ENSMUSG00000030592","Ryr1",0.288,-0.288,0.00891484093789967,1,"SE"
"ENSMUSG00000024818","Slc25a45",0.129,0.129,0.00894041538704182,1,"RI"
"ENSMUSG00000020598","Nrcam",0.142,-0.142,0.00900167674083383,1,"SE"
"ENSMUSG00000070337","Gpr179",0.472,-0.472,0.00900190283351081,2,"SE"
"ENSMUSG00000085058","8030453O22Rik",0.282,0.282,0.00906016106474313,1,"SE"
"ENSMUSG00000033569","Adgrb3",0.167,-0.167,0.00915992216321967,1,"SE"
"ENSMUSG00000034858","Atosa",0.199,-0.199,0.00917987886453834,1,"A5SS"
"ENSMUSG00000033177","Tmprss7",0.126,0.126,0.00920011367114903,1,"SE"
"ENSMUSG00000038506","Dcun1d2",0.163,0.163,0.00930922020137709,2,"SE"
"ENSMUSG00000025085","Ablim1",0.201,-0.201,0.00950123059115309,2,"A3SS,MXE"
"ENSMUSG00000055567","Unc80",0.105,-0.105,0.0095133670099723,1,"SE"
"ENSMUSG00000087268","Gm14486",0.206,0.206,0.0095133670099723,1,"SE"
"ENSMUSG00000032855","Pkd1",0.138,0.138,0.00954677571810592,1,"MXE"
"ENSMUSG00000041607","Mbp",0.191,-0.191,0.00963814581692018,1,"SE"
"ENSMUSG00000099481","Xndc1",0.129,-0.129,0.00969284345408688,1,"SE"
"ENSMUSG00000002104","Rapsn",0.192,0.192,0.00970617544764476,1,"SE"
"ENSMUSG00000020656","Grhl1",0.111,0.111,0.00976118422289253,1,"SE"
"ENSMUSG00000043909","Trp53bp1",0.115,-0.115,0.0098738623034297,1,"SE"
"ENSMUSG00000019813","Cep57l1",0.131,0.131,0.0100429389376904,1,"SE"
"ENSMUSG00000034334","Fam151b",0.396,-0.396,0.0102863556746876,1,"SE"
"ENSMUSG00000021772","Nkiras1",0.111,-0.111,0.0103264444612108,1,"SE"
"ENSMUSG00000062901","Klhl24",0.104,0.104,0.0103725740400822,1,"SE"
"ENSMUSG00000024889","Rce1",0.328,-0.328,0.010384946730873,1,"A5SS"
"ENSMUSG00000008028","1700008O03Rik",0.246,-0.246,0.0104242940555306,1,"RI"
"ENSMUSG00000063052","Lrrc40",0.473,-0.473,0.0105651002969661,2,"SE"
"ENSMUSG00000116570","Gm49754",0.252,-0.252,0.0105944547275268,1,"SE"
"ENSMUSG00000035713","Usp35",0.107,-0.107,0.0107516648334911,1,"SE"
"ENSMUSG00000004789","Dlst",0.397,-0.397,0.0108088538383115,1,"SE"
"ENSMUSG00000044433","Camsap3",0.155,-0.155,0.0108797651684664,1,"SE"
"ENSMUSG00000011658","Fuz",0.128,0.128,0.0111263391165135,1,"RI"
"ENSMUSG00000058498","Rnf207",0.148,-0.148,0.0111285642412321,1,"SE"
"ENSMUSG00000016200","Syt14",0.101,0.101,0.0111898506531015,1,"MXE"
"ENSMUSG00000027673","Ndufb5",0.425,0.425,0.0112496448164851,1,"SE"
"ENSMUSG00000029716","Tfr2",0.13,0.13,0.0114021217252649,1,"SE"
"ENSMUSG00000000889","Dbh",0.146,-0.146,0.0114783170626558,1,"SE"
"ENSMUSG00000028329","Xpa",0.198,-0.198,0.0115637873941375,1,"SE"
"ENSMUSG00000030346","Rad51ap1",0.113,0.113,0.0115640761446409,1,"A3SS"
"ENSMUSG00000036097","Slf2",0.139,-0.139,0.0116205067006092,1,"A5SS"
"ENSMUSG00000038766","Gabpb2",0.129,0.129,0.0117785063594049,1,"SE"
"ENSMUSG00000021071","Trim9",0.3,0.3,0.011806652062461,3,"SE,A3SS"
"ENSMUSG00000029673","Auts2",0.218,-0.218,0.011806652062461,1,"SE"
"ENSMUSG00000051149","Adnp",0.289,0.289,0.0118336456040224,1,"SE"
"ENSMUSG00000007570","Fance",0.138,-0.138,0.0119352096357261,1,"A3SS"
"ENSMUSG00000024219","Anks1",0.128,-0.128,0.0120767734420921,1,"SE"
"ENSMUSG00000092335","Zfp977",0.147,0.147,0.0121252262093826,2,"SE,MXE"
"ENSMUSG00000000915","Hip1r",0.15,-0.15,0.0121423597988145,1,"RI"
"ENSMUSG00000029406","Pitpnm2",0.215,-0.215,0.0122359463420057,1,"SE"
"ENSMUSG00000004892","Bcan",0.106,-0.106,0.0122705428186056,1,"MXE"
"ENSMUSG00000043259","Fam13c",0.118,0.118,0.012326937636602,1,"A3SS"
"ENSMUSG00000093460","Six3os1",0.178,0.178,0.0123827122753093,1,"RI"
"ENSMUSG00000039382","Wdr45",0.209,-0.209,0.0124897528975989,1,"A3SS"
"ENSMUSG00000028631","Kcnq4",0.273,0.273,0.01250674020209,1,"SE"
"ENSMUSG00000033987","Dnah17",0.335,-0.335,0.0125229623226886,1,"SE"
"ENSMUSG00000069727","Zfp975",0.221,0.221,0.0127552405054185,1,"SE"
"ENSMUSG00000024027","Glp1r",0.102,-0.102,0.0127620577758632,1,"SE"
"ENSMUSG00000028545","Bend5",0.159,0.159,0.0128674069013222,1,"SE"
"ENSMUSG00000029104","Htt",0.15,-0.15,0.0128674069013222,1,"SE"
"ENSMUSG00000044712","Slc38a6",0.309,0.309,0.0128915895662323,1,"SE"
"ENSMUSG00000047909","Ankrd16",0.135,-0.135,0.0129792793320307,2,"A5SS"
"ENSMUSG00000032999","Nlrp4f",0.116,-0.116,0.0130148538816869,1,"A3SS"
"ENSMUSG00000070883","Ccdc173",0.137,-0.137,0.0130658741814207,1,"SE"
"ENSMUSG00000121503","H2-K2",0.226,-0.226,0.0131462775583361,1,"A3SS"
"ENSMUSG00000027291","Vps39",0.141,-0.141,0.0131485738413328,1,"RI"
"ENSMUSG00000019732","Calr3",0.128,0.128,0.0132669400996928,1,"SE"
"ENSMUSG00000027593","Raly",0.118,0.118,0.0132819014482812,1,"SE"
"ENSMUSG00000021033","Gstz1",0.108,0.108,0.0133010555962245,1,"SE"
"ENSMUSG00000009894","Snap47",0.147,-0.147,0.0133504884259183,1,"SE"
"ENSMUSG00000026672","Optn",0.104,-0.104,0.0134055487389472,1,"SE"
"ENSMUSG00000032294","Pkm",0.108,0.108,0.0134202785194223,1,"SE"
"ENSMUSG00000039585","Myo9a",0.153,-0.153,0.0134667389688252,1,"SE"
"ENSMUSG00000019845","Tube1",0.375,-0.375,0.0134836949247883,1,"A5SS"
"ENSMUSG00000032000","Birc3",0.132,-0.132,0.0135065297750262,1,"MXE"
"ENSMUSG00000035112","Wnk4",0.159,-0.159,0.0135126988879572,1,"SE"
"ENSMUSG00000030166","Rad52",0.134,0.134,0.0136147538803283,1,"SE"
"ENSMUSG00000047747","Rnf150",0.101,-0.101,0.0136454000238892,1,"SE"
"ENSMUSG00000097075","Cdiptos",0.327,0.327,0.0136949035452041,1,"RI"
"ENSMUSG00000057551","Zfp317",0.155,-0.155,0.0139756038199253,1,"SE"
"ENSMUSG00000035211","Xrra1",0.279,-0.279,0.0140174537538063,1,"MXE"
"ENSMUSG00000031813","Mvb12a",0.172,-0.172,0.0140563152521324,1,"SE"
"ENSMUSG00000085614","1700123M08Rik",0.382,0.382,0.0141374514884717,1,"A5SS"
"ENSMUSG00000053158","Fes",0.122,0.122,0.0141721606997833,1,"MXE"
"ENSMUSG00000013033","Adgrl1",0.126,-0.126,0.0141959276367446,1,"SE"
"ENSMUSG00000034602","Mon2",0.106,-0.106,0.0142090723300144,1,"SE"
"ENSMUSG00000030089","Slc41a3",0.139,0.139,0.0142256543717096,1,"SE"
"ENSMUSG00000032246","Calml4",0.137,-0.137,0.0144190637326132,1,"SE"
"ENSMUSG00000038538","Ubn2",0.12,-0.12,0.0148370321945409,1,"RI"
"ENSMUSG00000051510","Mafg",0.103,0.103,0.0154402121604477,1,"SE"
"ENSMUSG00000057766","Ankrd29",0.334,0.334,0.0157073406509188,1,"MXE"
"ENSMUSG00000110605","Gm32856",0.256,0.256,0.0157578072445002,1,"SE"
"ENSMUSG00000003033","Ap1m1",0.28,-0.28,0.0157787671167549,1,"SE"
"ENSMUSG00000052446","Zfp961",0.124,0.124,0.0157816441947231,2,"SE"
"ENSMUSG00000004891","Nes",0.115,-0.115,0.0158286827789107,1,"RI"
"ENSMUSG00000052369","Tmem106c",0.133,0.133,0.0159527123771545,1,"A3SS"
"ENSMUSG00000054792","Klhl18",0.159,0.159,0.0164560327723481,1,"A3SS"
"ENSMUSG00000063047","Zfp780b",0.177,0.177,0.0164610295103093,1,"A5SS"
"ENSMUSG00000036737","Oxsr1",0.16,0.16,0.0165189082127152,1,"SE"
"ENSMUSG00000037017","Zscan21",0.102,0.102,0.0165393891125667,1,"A5SS"
"ENSMUSG00000041420","Meis3",0.11,-0.11,0.0165393891125667,1,"A5SS"
"ENSMUSG00000041769","Ppp2r2d",0.343,-0.343,0.016709613525551,1,"SE"
"ENSMUSG00000032641","Gpr19",0.148,-0.148,0.0170348785446787,2,"SE"
"ENSMUSG00000023467","Tulp2",0.172,-0.172,0.0170533348024479,2,"SE"
"ENSMUSG00000044768","Macir",0.183,-0.183,0.0170534351365258,1,"A5SS"
"ENSMUSG00000010554","Mettl16",0.121,-0.121,0.0172411813590435,1,"SE"
"ENSMUSG00000050908","Tvp23a",0.105,0.105,0.0172732859767411,1,"SE"
"ENSMUSG00000025271","Pfkfb1",0.109,-0.109,0.0173467002078608,1,"A3SS"
"ENSMUSG00000020166","Cnot2",0.144,-0.144,0.0174925678192676,1,"SE"
"ENSMUSG00000035781","R3hdm4",0.116,0.116,0.0175118452693092,1,"SE"
"ENSMUSG00000021198","Unc79",0.211,0.211,0.0177010912773212,2,"SE,A3SS"
"ENSMUSG00000051984","Sec31b",0.138,-0.138,0.0177730572840249,1,"SE"
"ENSMUSG00000084885","3010001F23Rik",0.21,-0.21,0.0178605944352032,1,"SE"
"ENSMUSG00000020716","Nf1",0.123,-0.123,0.0178796765217739,1,"SE"
"ENSMUSG00000022864","D16Ertd472e",0.165,-0.165,0.0179052114251618,2,"A5SS"
"ENSMUSG00000028073","Pear1",0.179,-0.179,0.0179661427572965,1,"A5SS"
"ENSMUSG00000089815","Gm5083",0.258,0.258,0.0179671769736786,1,"A3SS"
"ENSMUSG00000028943","Espn",0.171,0.171,0.0180271420001619,3,"SE,A3SS"
"ENSMUSG00000040621","Gemin8",0.158,0.158,0.0180314590837754,1,"SE"
"ENSMUSG00000057265","Bbof1",0.297,-0.297,0.0180909523628455,2,"SE"
"ENSMUSG00000087651","1500009L16Rik",0.111,0.111,0.0181641843978063,1,"MXE"
"ENSMUSG00000097589","Dleu2",0.206,-0.206,0.0181912535502611,1,"SE"
"ENSMUSG00000022771","Ppil2",0.255,0.255,0.0183886369276843,1,"SE"
"ENSMUSG00000023393","Slc17a9",0.244,-0.244,0.0184991941063348,1,"RI"
"ENSMUSG00000085558","4930412C18Rik",0.123,-0.123,0.018521640074612,1,"A5SS"
"ENSMUSG00000023050","Map3k12",0.171,0.171,0.0185884838429135,2,"SE"
"ENSMUSG00000056962","Jmjd6",0.102,-0.102,0.0188210365435897,1,"RI"
"ENSMUSG00000021712","Trim23",0.112,0.112,0.0189079375022319,1,"MXE"
"ENSMUSG00000026767","Mindy3",0.101,0.101,0.0189424314770008,1,"SE"
"ENSMUSG00000040374","Pex2",0.184,0.184,0.0191621827079919,1,"SE"
"ENSMUSG00000018362","Kpna2",0.216,-0.216,0.0192661084076258,1,"SE"
"ENSMUSG00000022555","Dgat1",0.112,0.112,0.0193748190291053,1,"MXE"
"ENSMUSG00000024299","Adamts10",0.164,0.164,0.0194223940154271,3,"A5SS,A3SS,RI"
"ENSMUSG00000051827","Rhox2a",0.265,-0.265,0.0194447861296908,1,"SE"
"ENSMUSG00000021268","Meg3",0.331,-0.331,0.0195073445336856,1,"SE"
"ENSMUSG00000026309","Ilkap",0.162,0.162,0.0195742039844022,1,"MXE"
"ENSMUSG00000045102","Poln",0.242,0.242,0.0197616170964018,1,"SE"
"ENSMUSG00000020898","Ctc1",0.192,0.192,0.0197707061075584,1,"RI"
"ENSMUSG00000030924","Rexo5",0.22,-0.22,0.0199633111899773,2,"SE"
"ENSMUSG00000098912","1500004A13Rik",0.232,0.232,0.0200045834921645,3,"SE"
"ENSMUSG00000031835","Mbtps1",0.103,0.103,0.0200107973236349,1,"SE"
"ENSMUSG00000044037","Als2cl",0.213,-0.213,0.0200160179673266,2,"SE"
"ENSMUSG00000033486","Catsper2",0.245,-0.245,0.0202832513463988,2,"SE"
"ENSMUSG00000026349","Ccnt2",0.107,0.107,0.0203267924874174,1,"A5SS"
"ENSMUSG00000030263","Irag2",0.189,-0.189,0.0206889084582517,1,"RI"
"ENSMUSG00000003575","Crtc1",0.191,0.191,0.0206965126416938,1,"SE"
"ENSMUSG00000058444","Map2k5",0.214,0.214,0.0207983331113889,1,"MXE"
"ENSMUSG00000061462","Obscn",0.445,0.445,0.0207983331113889,3,"SE,MXE"
"ENSMUSG00000028550","Atg4c",0.132,0.132,0.0209533691185055,1,"SE"
"ENSMUSG00000004285","Atp6v1f",0.2,0.2,0.0210499940822603,1,"SE"
"ENSMUSG00000054770","Kctd18",0.129,0.129,0.0211156678994889,1,"A5SS"
"ENSMUSG00000053453","Thoc7",0.143,-0.143,0.0211274479346971,1,"A5SS"
"ENSMUSG00000051705","Senp8",0.211,-0.211,0.0212043285155406,1,"A3SS"
"ENSMUSG00000000308","Ckmt1",0.202,0.202,0.0212506215428812,1,"A3SS"
"ENSMUSG00000098789","Jmjd7",0.111,-0.111,0.0212506215428812,2,"SE,A3SS"
"ENSMUSG00000055296","Tmem245",0.112,-0.112,0.0214078981053374,1,"SE"
"ENSMUSG00000019178","Styxl1",0.28,0.28,0.0215787942617577,1,"A3SS"
"ENSMUSG00000118314","1700001K23Rik",0.28,0.28,0.0217212939789493,1,"SE"
"ENSMUSG00000028175","Depdc1a",0.128,-0.128,0.0218245182551564,1,"SE"
"ENSMUSG00000020160","Meis1",0.112,0.112,0.0219557662486781,1,"MXE"
"ENSMUSG00000037818","Abhd18",0.278,-0.278,0.0220842201347268,1,"SE"
"ENSMUSG00000022704","Qtrt2",0.193,-0.193,0.0221133566912699,1,"A5SS"
"ENSMUSG00000024953","Prdx5",0.129,-0.129,0.0221157654646177,1,"RI"
"ENSMUSG00000031667","Aktip",0.146,0.146,0.0222888612520104,1,"A3SS"
"ENSMUSG00000040272","Accs",0.118,-0.118,0.0223945819668914,1,"RI"
"ENSMUSG00000022788","Fgd4",0.128,0.128,0.0225210687912237,1,"SE"
"ENSMUSG00000002885","Adgre5",0.214,0.214,0.0228343239875342,2,"SE"
"ENSMUSG00000036168","Ccdc38",0.175,-0.175,0.0230912600130668,1,"SE"
"ENSMUSG00000040351","Ankib1",0.104,0.104,0.0234522585804177,1,"A3SS"
"ENSMUSG00000024357","Sil1",0.203,-0.203,0.0235341333076469,1,"SE"
"ENSMUSG00000025558","Dock9",0.128,0.128,0.0236630531751169,1,"SE"
"ENSMUSG00000038807","Rap1gap2",0.148,0.148,0.0236630531751169,1,"SE"
"ENSMUSG00000032826","Ank2",0.118,-0.118,0.0236707118722263,1,"A3SS"
"ENSMUSG00000040701","Ap1g2",0.119,-0.119,0.0236985822722063,1,"A5SS"
"ENSMUSG00000044122","Proca1",0.125,-0.125,0.0238331357906626,1,"RI"
"ENSMUSG00000030538","Cib1",0.14,-0.14,0.0241580771928692,1,"SE"
"ENSMUSG00000028857","Tmem222",0.166,-0.166,0.0243979894094775,1,"SE"
"ENSMUSG00000064120","Mocs1",0.109,0.109,0.0246580750591411,1,"MXE"
"ENSMUSG00000046691","Chtf8",0.123,-0.123,0.0247051732217389,1,"A3SS"
"ENSMUSG00000004698","Hdac9",0.128,0.128,0.0248088386495284,1,"A3SS"
"ENSMUSG00000046679","C87436",0.105,0.105,0.0248283651492632,1,"MXE"
"ENSMUSG00000026455","Klhl12",0.101,-0.101,0.0249867494144978,1,"A3SS"
"ENSMUSG00000073468","Sft2d1",0.266,0.266,0.0251027115933998,1,"SE"
"ENSMUSG00000020253","Ppm1m",0.108,-0.108,0.0251069369605679,1,"MXE"
"ENSMUSG00000039768","Dnajc11",0.163,-0.163,0.0256917933081188,1,"RI"
"ENSMUSG00000048677","Tpcn2",0.122,0.122,0.0260609449884544,1,"SE"
"ENSMUSG00000038240","Pdss2",0.184,0.184,0.0261295206872683,1,"SE"
"ENSMUSG00000001901","Kcnh6",0.319,-0.319,0.0261559126880346,1,"A3SS"
"ENSMUSG00000070806","Zmynd12",0.349,0.349,0.0265827424004533,1,"SE"
"ENSMUSG00000035181","Heatr5a",0.22,0.22,0.0266003257680887,1,"SE"
"ENSMUSG00000025007","Aldh18a1",0.233,0.233,0.0268752912050597,1,"SE"
"ENSMUSG00000085112","A530072M11Rik",0.247,-0.247,0.0270460801486896,1,"SE"
"ENSMUSG00000055491","Pprc1",0.12,0.12,0.0271203804461278,1,"SE"
"ENSMUSG00000034312","Iqsec1",0.226,0.226,0.0273180913932062,1,"SE"
"ENSMUSG00000107283","Mpv17",0.124,-0.124,0.0273925063667528,1,"SE"
"ENSMUSG00000025949","Pikfyve",0.167,0.167,0.0274938260164556,1,"SE"
"ENSMUSG00000027285","Haus2",0.108,-0.108,0.0275273075784641,1,"SE"
"ENSMUSG00000034574","Daam1",0.117,-0.117,0.027536144667863,1,"SE"
"ENSMUSG00000042097","Zfp239",0.124,-0.124,0.0275785283640589,1,"SE"
"ENSMUSG00000027318","Adam33",0.252,-0.252,0.0275826015895048,1,"RI"
"ENSMUSG00000026096","Osgepl1",0.143,-0.143,0.0275956452853682,1,"SE"
"ENSMUSG00000030852","Tacc2",0.111,0.111,0.027714920034109,1,"SE"
"ENSMUSG00000005947","Itgae",0.218,0.218,0.0279179162158402,1,"MXE"
"ENSMUSG00000021694","Ercc8",0.143,-0.143,0.0280012225533749,1,"SE"
"ENSMUSG00000090799","Klhl33",0.217,-0.217,0.0280012225533749,1,"SE"
"ENSMUSG00000040428","Plekha4",0.133,-0.133,0.0282017471999398,1,"SE"
"ENSMUSG00000058966","Tlcd3b",0.304,-0.304,0.0285349994176654,3,"SE,A5SS,A3SS"
"ENSMUSG00000029482","Aacs",0.235,0.235,0.0288273923666234,1,"SE"
"ENSMUSG00000062198","2700097O09Rik",0.172,-0.172,0.029414368326841,1,"A5SS"
"ENSMUSG00000028549","Itgb3bp",0.111,0.111,0.0297472475086732,1,"MXE"
"ENSMUSG00000038039","Gcc2",0.112,0.112,0.029985427231585,1,"SE"
"ENSMUSG00000032041","Tirap",0.218,-0.218,0.0300232690416288,1,"A5SS"
"ENSMUSG00000000131","Xpo6",0.148,0.148,0.0300447947991917,1,"SE"
"ENSMUSG00000031433","Rbm41",0.106,-0.106,0.0303375965092825,1,"SE"
"ENSMUSG00000050812","Ecpas",0.114,0.114,0.0303461957826197,1,"SE"
"ENSMUSG00000047766","Lrrc49",0.148,-0.148,0.0303663248323904,1,"SE"
"ENSMUSG00000002617","Zfp40",0.172,-0.172,0.0304112598266301,1,"A3SS"
"ENSMUSG00000079657","Rab26",0.124,-0.124,0.0304112598266301,1,"A3SS"
"ENSMUSG00000069255","Dusp22",0.133,-0.133,0.0304121491461173,1,"RI"
"ENSMUSG00000036040","Adamtsl2",0.116,-0.116,0.0305411283304523,1,"SE"
"ENSMUSG00000039478","Micu3",0.106,0.106,0.0308912369201822,1,"SE"
"ENSMUSG00000021481","Zfp346",0.24,-0.24,0.0309385069417727,1,"SE"
"ENSMUSG00000056724","Nbeal2",0.154,-0.154,0.0310341818625146,1,"SE"
"ENSMUSG00000034427","Myo15b",0.477,-0.477,0.031108274300264,1,"SE"
"ENSMUSG00000021276","Cinp",0.178,-0.178,0.0315173573192066,2,"SE,RI"
"ENSMUSG00000046774","8030474K03Rik",0.118,-0.118,0.0315508222468666,1,"A5SS"
"ENSMUSG00000034282","Evpl",0.247,-0.247,0.0316344891260783,1,"SE"
"ENSMUSG00000002578","Ikzf4",0.186,-0.186,0.0317159376809196,1,"SE"
"ENSMUSG00000001143","Lman2l",0.157,0.157,0.0317585911897278,1,"SE"
"ENSMUSG00000020859","Spag9",0.168,0.168,0.0320554566746996,1,"SE"
