"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","direction"
"ENSMUSG00000037032_chr7_105215152_105215158","ENSMUSG00000037032","Apbb1","chr7",105215152,105215158,6,"Microexon (0-30bp)",-0.102,0,"Exclusion"
"ENSMUSG00000022558_chr15_76316571_76316598","ENSMUSG00000022558","Mroh1","chr15",76316571,76316598,27,"Microexon (0-30bp)",-0.123,3.79776685637924e-13,"Exclusion"
"ENSMUSG00000022558_chr15_76332952_76333199","ENSMUSG00000022558","Mroh1","chr15",76332952,76333199,247,"Regular (>50bp)",-0.186,0.0106158028063893,"Exclusion"
"ENSMUSG00000048065_chr7_107356117_107356190","ENSMUSG00000048065","Cyb5r2","chr7",107356117,107356190,73,"Regular (>50bp)",-0.146,3.56037041867952e-11,"Exclusion"
"ENSMUSG00000031644_chr8_61524784_61524868","ENSMUSG00000031644","Nek1","chr8",61524784,61524868,84,"Regular (>50bp)",-0.116,3.24027140163664e-08,"Exclusion"
"ENSMUSG00000025144_chr11_120602215_120602327","ENSMUSG00000025144","Cenpx","chr11",120602215,120602327,112,"Regular (>50bp)",-0.109,3.23853864395517e-07,"Exclusion"
"ENSMUSG00000028653_chr4_122940667_122940810","ENSMUSG00000028653","Trit1","chr4",122940667,122940810,143,"Regular (>50bp)",-0.12,3.08425481320397e-07,"Exclusion"
"ENSMUSG00000035770_chr8_105167332_105167486","ENSMUSG00000035770","Dync1li2","chr8",105167332,105167486,154,"Regular (>50bp)",-0.271,0.00180681042220623,"Exclusion"
"ENSMUSG00000022123_chr14_103809091_103809151","ENSMUSG00000022123","Scel","chr14",103809091,103809151,60,"Regular (>50bp)",-0.165,0.036929135764511,"Exclusion"
"ENSMUSG00000043923_chr9_44324213_44324319","ENSMUSG00000043923","Ccdc84","chr9",44324213,44324319,106,"Regular (>50bp)",-0.129,6.73922375967719e-06,"Exclusion"
"ENSMUSG00000043923_chr9_44324433_44324498","ENSMUSG00000043923","Ccdc84","chr9",44324433,44324498,65,"Regular (>50bp)",-0.183,0.00388349795913895,"Exclusion"
"ENSMUSG00000042289_chr7_127400563_127400788","ENSMUSG00000042289","Hsd3b7","chr7",127400563,127400788,225,"Regular (>50bp)",-0.506,0.00546396349875582,"Exclusion"
"ENSMUSG00000042289_chr7_127400632_127400788","ENSMUSG00000042289","Hsd3b7","chr7",127400632,127400788,156,"Regular (>50bp)",-0.118,4.17505835581551e-05,"Exclusion"
"ENSMUSG00000042289_chr7_127401005_127401114","ENSMUSG00000042289","Hsd3b7","chr7",127401005,127401114,109,"Regular (>50bp)",-0.116,5.48997210904353e-05,"Exclusion"
"ENSMUSG00000031671_chr8_96443548_96443606","ENSMUSG00000031671","Setd6","chr8",96443548,96443606,58,"Regular (>50bp)",-0.119,6.53699318291269e-07,"Exclusion"
"ENSMUSG00000031671_chr8_96443548_96443606","ENSMUSG00000031671","Setd6","chr8",96443548,96443606,58,"Regular (>50bp)",-0.285,0,"Exclusion"
"ENSMUSG00000031671_chr8_96444548_96444729","ENSMUSG00000031671","Setd6","chr8",96444548,96444729,181,"Regular (>50bp)",-0.223,3.13897056497055e-14,"Exclusion"
"ENSMUSG00000059708_chrX_35887220_35887989","ENSMUSG00000059708","Akap17b","chrX",35887220,35887989,769,"Regular (>50bp)",0.196,0.0397802453447522,"Inclusion"
"ENSMUSG00000044348_chrX_135930774_135930848","ENSMUSG00000044348","Slc25a53","chrX",135930774,135930848,74,"Regular (>50bp)",0.161,1.97235780443901e-05,"Inclusion"
"ENSMUSG00000021481_chr13_55263295_55263437","ENSMUSG00000021481","Zfp346","chr13",55263295,55263437,142,"Regular (>50bp)",-0.24,0.0309385069417727,"Exclusion"
"ENSMUSG00000027405_chr2_130120332_130120451","ENSMUSG00000027405","Nop56","chr2",130120332,130120451,119,"Regular (>50bp)",-0.105,0,"Exclusion"
"ENSMUSG00000056228_chr8_11592901_11592977","ENSMUSG00000056228","Cars2","chr8",11592901,11592977,76,"Regular (>50bp)",-0.117,1.88909134169477e-09,"Exclusion"
"ENSMUSG00000027297_chr2_119588459_119588642","ENSMUSG00000027297","Ltk","chr2",119588459,119588642,183,"Regular (>50bp)",-0.11,0.00517042782755356,"Exclusion"
"ENSMUSG00000039478_chr8_40793338_40793370","ENSMUSG00000039478","Micu3","chr8",40793338,40793370,32,"Small (30-50bp)",0.106,0.0308912369201822,"Inclusion"
"ENSMUSG00000039720_chr8_27689865_27689975","ENSMUSG00000039720","Got1l1","chr8",27689865,27689975,110,"Regular (>50bp)",-0.154,2.22908212355693e-10,"Exclusion"
"ENSMUSG00000057551_chr9_19536795_19536933","ENSMUSG00000057551","Zfp317","chr9",19536795,19536933,138,"Regular (>50bp)",-0.155,0.0139756038199253,"Exclusion"
"ENSMUSG00000055013_chr1_89751578_89751656","ENSMUSG00000055013","Agap1","chr1",89751578,89751656,78,"Regular (>50bp)",-0.145,8.28312764529383e-05,"Exclusion"
"ENSMUSG00000031608_chr8_57995545_57995728","ENSMUSG00000031608","Galnt7","chr8",57995545,57995728,183,"Regular (>50bp)",-0.109,0.0308192398881408,"Exclusion"
"ENSMUSG00000038005_chr8_61349771_61349870","ENSMUSG00000038005","Hpf1","chr8",61349771,61349870,99,"Regular (>50bp)",0.118,9.52976432449854e-05,"Inclusion"
"ENSMUSG00000031835_chr8_120276296_120276445","ENSMUSG00000031835","Mbtps1","chr8",120276296,120276445,149,"Regular (>50bp)",0.103,0.0200107973236349,"Inclusion"
"ENSMUSG00000004319_chr8_61367786_61367862","ENSMUSG00000004319","Clcn3","chr8",61367786,61367862,76,"Regular (>50bp)",-0.134,5.23745151685862e-06,"Exclusion"
"ENSMUSG00000024097_chr17_80512050_80512510","ENSMUSG00000024097","Srsf7","chr17",80512050,80512510,460,"Regular (>50bp)",-0.117,2.16905427495702e-05,"Exclusion"
"ENSMUSG00000069601_chr10_69817945_69817991","ENSMUSG00000069601","Ank3","chr10",69817945,69817991,46,"Small (30-50bp)",-0.124,0.0266382038889151,"Exclusion"
"ENSMUSG00000026153_chr1_24125600_24125692","ENSMUSG00000026153","Fam135a","chr1",24125600,24125692,92,"Regular (>50bp)",0.123,0.00660533570820814,"Inclusion"
"ENSMUSG00000003575_chr8_70855080_70855175","ENSMUSG00000003575","Crtc1","chr8",70855080,70855175,95,"Regular (>50bp)",0.191,0.0206965126416938,"Inclusion"
"ENSMUSG00000019261_chr8_71364489_71364572","ENSMUSG00000019261","Map1s","chr8",71364489,71364572,83,"Regular (>50bp)",0.355,0.00217403392032402,"Inclusion"
"ENSMUSG00000019261_chr8_71365156_71365297","ENSMUSG00000019261","Map1s","chr8",71365156,71365297,141,"Regular (>50bp)",0.266,0.0439638577027943,"Inclusion"
"ENSMUSG00000031708_chr8_84299656_84299674","ENSMUSG00000031708","Tecr","chr8",84299656,84299674,18,"Microexon (0-30bp)",-0.111,0,"Exclusion"
"ENSMUSG00000004677_chr8_71791550_71791664","ENSMUSG00000004677","Myo9b","chr8",71791550,71791664,114,"Regular (>50bp)",0.168,0.0199690370826566,"Inclusion"
"ENSMUSG00000031813_chr8_71996600_71996767","ENSMUSG00000031813","Mvb12a","chr8",71996600,71996767,167,"Regular (>50bp)",-0.172,0.0140563152521324,"Exclusion"
"ENSMUSG00000037818_chr3_40860601_40860653","ENSMUSG00000037818","Abhd18","chr3",40860601,40860653,52,"Regular (>50bp)",-0.278,0.0220842201347268,"Exclusion"
"ENSMUSG00000031736_chr8_93071480_93071648","ENSMUSG00000031736","Crnde","chr8",93071480,93071648,168,"Regular (>50bp)",-0.12,0.0164901693959238,"Exclusion"
"ENSMUSG00000033009_chr8_94765595_94765738","ENSMUSG00000033009","Ogfod1","chr8",94765595,94765738,143,"Regular (>50bp)",-0.114,0.00144923153264796,"Exclusion"
"ENSMUSG00000040363_chrX_12003623_12003709","ENSMUSG00000040363","Bcor","chrX",12003623,12003709,86,"Regular (>50bp)",0.148,0.00222122832377015,"Inclusion"
"ENSMUSG00000040363_chrX_12003623_12003709","ENSMUSG00000040363","Bcor","chrX",12003623,12003709,86,"Regular (>50bp)",0.344,0.00325910945240768,"Inclusion"
"ENSMUSG00000014786_chr8_106084212_106084283","ENSMUSG00000014786","Slc9a5","chr8",106084212,106084283,71,"Regular (>50bp)",-0.209,4.01941352830388e-13,"Exclusion"
"ENSMUSG00000014786_chr8_106088192_106088270","ENSMUSG00000014786","Slc9a5","chr8",106088192,106088270,78,"Regular (>50bp)",0.118,9.67694947276558e-05,"Inclusion"
"ENSMUSG00000014786_chr8_106090568_106090638","ENSMUSG00000014786","Slc9a5","chr8",106090568,106090638,70,"Regular (>50bp)",-0.149,5.23489470693099e-07,"Exclusion"
"ENSMUSG00000031901_chr8_106756983_106757075","ENSMUSG00000031901","Dus2","chr8",106756983,106757075,92,"Regular (>50bp)",-0.115,0.0354584575732497,"Exclusion"
"ENSMUSG00000022575_chr15_75736092_75736285","ENSMUSG00000022575","Gsdmd","chr15",75736092,75736285,193,"Regular (>50bp)",-0.107,0.00308336686522315,"Exclusion"
"ENSMUSG00000009894_chr11_59319166_59319639","ENSMUSG00000009894","Snap47","chr11",59319166,59319639,473,"Regular (>50bp)",-0.147,0.0133504884259183,"Exclusion"
"ENSMUSG00000047193_chr9_7045348_7045369","ENSMUSG00000047193","Dync2h1","chr9",7045348,7045369,21,"Microexon (0-30bp)",-0.253,0.00202032281237565,"Exclusion"
"ENSMUSG00000079084_chr9_13252850_13253055","ENSMUSG00000079084","Ccdc82","chr9",13252850,13253055,205,"Regular (>50bp)",-0.115,6.62753018163348e-07,"Exclusion"
"ENSMUSG00000026918_chr2_27362587_27362626","ENSMUSG00000026918","Brd3","chr2",27362587,27362626,39,"Small (30-50bp)",0.137,0.00351914898166492,"Inclusion"
"ENSMUSG00000029782_chr6_30508664_30508841","ENSMUSG00000029782","Tmem209","chr6",30508664,30508841,177,"Regular (>50bp)",-0.103,2.99629008472593e-12,"Exclusion"
"ENSMUSG00000017421_chr11_80294190_80294234","ENSMUSG00000017421","Zfp207","chr11",80294190,80294234,44,"Small (30-50bp)",-0.106,1.69674375106589e-05,"Exclusion"
"ENSMUSG00000032497_chr9_111042880_111042982","ENSMUSG00000032497","Lrrfip2","chr9",111042880,111042982,102,"Regular (>50bp)",-0.161,0.0430490208599834,"Exclusion"
"ENSMUSG00000031993_chr9_30373526_30373711","ENSMUSG00000031993","Snx19","chr9",30373526,30373711,185,"Regular (>50bp)",-0.151,0.000136871884304084,"Exclusion"
"ENSMUSG00000046311_chr11_49103521_49103603","ENSMUSG00000046311","Zfp62","chr11",49103521,49103603,82,"Regular (>50bp)",0.468,0.038612082067906,"Inclusion"
"ENSMUSG00000046311_chr11_49104416_49104469","ENSMUSG00000046311","Zfp62","chr11",49104416,49104469,53,"Regular (>50bp)",0.124,0.00040217081057994,"Inclusion"
"ENSMUSG00000018501_chr11_62240220_62240319","ENSMUSG00000018501","Ncor1","chr11",62240220,62240319,99,"Regular (>50bp)",-0.106,0.0108088538383115,"Exclusion"
"ENSMUSG00000061904_chr10_90957969_90958193","ENSMUSG00000061904","Slc25a3","chr10",90957969,90958193,224,"Regular (>50bp)",-0.168,0.0465149128204989,"Exclusion"
"ENSMUSG00000109844_chr9_47215492_47215592","ENSMUSG00000109844","Gm31816","chr9",47215492,47215592,100,"Regular (>50bp)",0.294,0.0046338424320141,"Inclusion"
"ENSMUSG00000044229_chr9_48272726_48272814","ENSMUSG00000044229","Nxpe4","chr9",48272726,48272814,88,"Regular (>50bp)",0.136,0.0039589124560616,"Inclusion"
"ENSMUSG00000028035_chr3_151914520_151914583","ENSMUSG00000028035","Dnajb4","chr3",151914520,151914583,63,"Regular (>50bp)",-0.113,0.0378533638653613,"Exclusion"
"ENSMUSG00000032298_chr9_57051041_57051103","ENSMUSG00000032298","Neil1","chr9",57051041,57051103,62,"Regular (>50bp)",-0.141,8.27560548132453e-07,"Exclusion"
"ENSMUSG00000040174_chr2_93840607_93840753","ENSMUSG00000040174","Alkbh3","chr2",93840607,93840753,146,"Regular (>50bp)",0.115,0.000469682834293597,"Inclusion"
"ENSMUSG00000035713_chr7_96964293_96964385","ENSMUSG00000035713","Usp35","chr7",96964293,96964385,92,"Regular (>50bp)",-0.107,0.0107516648334911,"Exclusion"
"ENSMUSG00000019775_chr10_5868183_5868253","ENSMUSG00000019775","Rgs17","chr10",5868183,5868253,70,"Regular (>50bp)",0.102,9.00811004318081e-08,"Inclusion"
"ENSMUSG00000034252_chr9_80000818_80000923","ENSMUSG00000034252","Senp6","chr9",80000818,80000923,105,"Regular (>50bp)",0.343,2.0127655598041e-08,"Inclusion"
"ENSMUSG00000032374_chr9_92484037_92484100","ENSMUSG00000032374","Plod2","chr9",92484037,92484100,63,"Regular (>50bp)",0.106,3.21834498925379e-08,"Inclusion"
"ENSMUSG00000018362_chr11_106882238_106882333","ENSMUSG00000018362","Kpna2","chr11",106882238,106882333,95,"Regular (>50bp)",-0.216,0.0192661084076258,"Exclusion"
"ENSMUSG00000006673_chr9_108395901_108396025","ENSMUSG00000006673","Qrich1","chr9",108395901,108396025,124,"Regular (>50bp)",0.154,3.57743257595405e-06,"Inclusion"
"ENSMUSG00000006673_chr9_108395965_108396025","ENSMUSG00000006673","Qrich1","chr9",108395965,108396025,60,"Regular (>50bp)",0.126,0,"Inclusion"
"ENSMUSG00000006673_chr9_108395965_108396025","ENSMUSG00000006673","Qrich1","chr9",108395965,108396025,60,"Regular (>50bp)",0.207,3.28030271463906e-08,"Inclusion"
"ENSMUSG00000025650_chr9_108794117_108794144","ENSMUSG00000025650","Col7a1","chr9",108794117,108794144,27,"Microexon (0-30bp)",-0.16,3.47158990782136e-10,"Exclusion"
"ENSMUSG00000033569_chr1_25151257_25151356","ENSMUSG00000033569","Adgrb3","chr1",25151257,25151356,99,"Regular (>50bp)",-0.167,0.00915992216321967,"Exclusion"
"ENSMUSG00000001120_chr10_76685210_76685444","ENSMUSG00000001120","Pcbp3","chr10",76685210,76685444,234,"Regular (>50bp)",-0.12,2.8727302488982e-06,"Exclusion"
"ENSMUSG00000032478_chr9_109664337_109664482","ENSMUSG00000032478","Nme6","chr9",109664337,109664482,145,"Regular (>50bp)",-0.224,1.5418444295404e-08,"Exclusion"
"ENSMUSG00000032478_chr9_109664385_109664482","ENSMUSG00000032478","Nme6","chr9",109664385,109664482,97,"Regular (>50bp)",-0.114,4.82120682470872e-07,"Exclusion"
"ENSMUSG00000044037_chr9_110709409_110709525","ENSMUSG00000044037","Als2cl","chr9",110709409,110709525,116,"Regular (>50bp)",-0.146,0.0200160179673266,"Exclusion"
"ENSMUSG00000044037_chr9_110723363_110723460","ENSMUSG00000044037","Als2cl","chr9",110723363,110723460,97,"Regular (>50bp)",-0.213,0.0255283472240656,"Exclusion"
"ENSMUSG00000008305_chr4_72056728_72056922","ENSMUSG00000008305","Tle1","chr4",72056728,72056922,194,"Regular (>50bp)",-0.131,0.0408294623129418,"Exclusion"
"ENSMUSG00000002395_chr8_71820141_71820337","ENSMUSG00000002395","Use1","chr8",71820141,71820337,196,"Regular (>50bp)",-0.11,2.33161561093591e-07,"Exclusion"
"ENSMUSG00000027763_chr3_60504139_60504250","ENSMUSG00000027763","Mbnl1","chr3",60504139,60504250,111,"Regular (>50bp)",0.117,0,"Inclusion"
"ENSMUSG00000036737_chr9_119119802_119119931","ENSMUSG00000036737","Oxsr1","chr9",119119802,119119931,129,"Regular (>50bp)",0.16,0.0165189082127152,"Inclusion"
"ENSMUSG00000042787_chr9_119274753_119274867","ENSMUSG00000042787","Exog","chr9",119274753,119274867,114,"Regular (>50bp)",-0.196,0.000177637201726518,"Exclusion"
"ENSMUSG00000024219_chr17_28277721_28277820","ENSMUSG00000024219","Anks1","chr17",28277721,28277820,99,"Regular (>50bp)",-0.128,0.0120767734420921,"Exclusion"
"ENSMUSG00000032525_chr9_121559062_121559090","ENSMUSG00000032525","Nktr","chr9",121559062,121559090,28,"Microexon (0-30bp)",-0.2,2.01290237575617e-09,"Exclusion"
"ENSMUSG00000038917_chr8_10977284_10977521","ENSMUSG00000038917","3930402G23Rik","chr8",10977284,10977521,237,"Regular (>50bp)",-0.113,0.0390554293598756,"Exclusion"
"ENSMUSG00000032712_chr6_149226229_149226298","ENSMUSG00000032712","Resf1","chr6",149226229,149226298,69,"Regular (>50bp)",0.13,0.0418596775616783,"Inclusion"
"ENSMUSG00000068735_chr2_93019433_93019568","ENSMUSG00000068735","Trp53i11","chr2",93019433,93019568,135,"Regular (>50bp)",0.103,0.00240823683291065,"Inclusion"
"ENSMUSG00000032480_chr9_109945745_109945823","ENSMUSG00000032480","Dhx30","chr9",109945745,109945823,78,"Regular (>50bp)",-0.332,1.7389259144905e-05,"Exclusion"
"ENSMUSG00000047766_chr9_60587787_60587985","ENSMUSG00000047766","Lrrc49","chr9",60587787,60587985,198,"Regular (>50bp)",-0.148,0.0303663248323904,"Exclusion"
"ENSMUSG00000019813_chr10_41685568_41685659","ENSMUSG00000019813","Cep57l1","chr10",41685568,41685659,91,"Regular (>50bp)",0.131,0.0100429389376904,"Inclusion"
"ENSMUSG00000043323_chr5_110543910_110543940","ENSMUSG00000043323","Fbrsl1","chr5",110543910,110543940,30,"Microexon (0-30bp)",0.24,0.00120904652686324,"Inclusion"
"ENSMUSG00000038039_chr10_58108154_58108227","ENSMUSG00000038039","Gcc2","chr10",58108154,58108227,73,"Regular (>50bp)",0.112,0.029985427231585,"Inclusion"
"ENSMUSG00000019916_chr10_59190161_59190232","ENSMUSG00000019916","P4ha1","chr10",59190161,59190232,71,"Regular (>50bp)",0.116,3.07246695129838e-13,"Inclusion"
"ENSMUSG00000019916_chr10_59191171_59191242","ENSMUSG00000019916","P4ha1","chr10",59191171,59191242,71,"Regular (>50bp)",-0.164,8.28280277609755e-05,"Exclusion"
"ENSMUSG00000058881_chr18_83012594_83012662","ENSMUSG00000058881","Zfp516","chr18",83012594,83012662,68,"Regular (>50bp)",0.146,0.0346104590252402,"Inclusion"
"ENSMUSG00000006344_chr10_75445032_75445226","ENSMUSG00000006344","Ggt5","chr10",75445032,75445226,194,"Regular (>50bp)",-0.165,0.000251059822237387,"Exclusion"
"ENSMUSG00000026388_chr1_120099130_120099212","ENSMUSG00000026388","3110009E18Rik","chr1",120099130,120099212,82,"Regular (>50bp)",0.142,0.0026164502100624,"Inclusion"
"ENSMUSG00000035781_chr10_79749390_79749515","ENSMUSG00000035781","R3hdm4","chr10",79749390,79749515,125,"Regular (>50bp)",0.116,0.0175118452693092,"Inclusion"
"ENSMUSG00000121500_chr11_3075787_3076058","ENSMUSG00000121500","ENSMUSG00000121500","chr11",3075787,3076058,271,"Regular (>50bp)",-0.11,0.00230962966477628,"Exclusion"
"ENSMUSG00000121500_chr11_3077130_3077219","ENSMUSG00000121500","ENSMUSG00000121500","chr11",3077130,3077219,89,"Regular (>50bp)",-0.503,0.000811065082117675,"Exclusion"
"ENSMUSG00000121500_chr11_3077478_3077644","ENSMUSG00000121500","ENSMUSG00000121500","chr11",3077478,3077644,166,"Regular (>50bp)",-0.121,0.0104930176803143,"Exclusion"
"ENSMUSG00000035620_chr10_84845315_84845491","ENSMUSG00000035620","Ric8b","chr10",84845315,84845491,176,"Regular (>50bp)",-0.376,0.000194791423108541,"Exclusion"
"ENSMUSG00000044937_chr10_86560061_86560276","ENSMUSG00000044937","Ttc41","chr10",86560061,86560276,215,"Regular (>50bp)",0.198,0.0111428978615912,"Inclusion"
"ENSMUSG00000044937_chr10_86580289_86580468","ENSMUSG00000044937","Ttc41","chr10",86580289,86580468,179,"Regular (>50bp)",-0.358,0.0430455543973315,"Exclusion"
"ENSMUSG00000036168_chr10_93399066_93399147","ENSMUSG00000036168","Ccdc38","chr10",93399066,93399147,81,"Regular (>50bp)",-0.175,0.0230912600130668,"Exclusion"
"ENSMUSG00000020020_chr10_93688571_93688680","ENSMUSG00000020020","Usp44","chr10",93688571,93688680,109,"Regular (>50bp)",-0.247,0.0190862308571342,"Exclusion"
"ENSMUSG00000020020_chr10_93691975_93692181","ENSMUSG00000020020","Usp44","chr10",93691975,93692181,206,"Regular (>50bp)",-0.123,4.25355180725677e-07,"Exclusion"
"ENSMUSG00000040479_chr2_91776170_91776269","ENSMUSG00000040479","Dgkz","chr2",91776170,91776269,99,"Regular (>50bp)",-0.152,4.38670691185662e-07,"Exclusion"
"ENSMUSG00000023764_chr11_3093694_3093790","ENSMUSG00000023764","Sfi1","chr11",3093694,3093790,96,"Regular (>50bp)",-0.113,6.38691009313994e-05,"Exclusion"
"ENSMUSG00000023764_chr11_3103431_3103498","ENSMUSG00000023764","Sfi1","chr11",3103431,3103498,67,"Regular (>50bp)",0.173,0.00186505085900049,"Inclusion"
"ENSMUSG00000020859_chr11_93971565_93971580","ENSMUSG00000020859","Spag9","chr11",93971565,93971580,15,"Microexon (0-30bp)",0.168,0.0320554566746996,"Inclusion"
"ENSMUSG00000034201_chr11_5014836_5015015","ENSMUSG00000034201","Gas2l1","chr11",5014836,5015015,179,"Regular (>50bp)",-0.205,0.000595277759058679,"Exclusion"
"ENSMUSG00000034201_chr11_5014836_5015094","ENSMUSG00000034201","Gas2l1","chr11",5014836,5015094,258,"Regular (>50bp)",-0.144,1.26245709172635e-08,"Exclusion"
"ENSMUSG00000034164_chr11_5060689_5060774","ENSMUSG00000034164","Emid1","chr11",5060689,5060774,85,"Regular (>50bp)",0.141,9.49141602654357e-05,"Inclusion"
"ENSMUSG00000037994_chr3_135022814_135022954","ENSMUSG00000037994","Slc9b2","chr3",135022814,135022954,140,"Regular (>50bp)",0.129,0.00348782853193984,"Inclusion"
"ENSMUSG00000070806_chr4_119298945_119299115","ENSMUSG00000070806","Zmynd12","chr4",119298945,119299115,170,"Regular (>50bp)",0.349,0.0265827424004533,"Inclusion"
"ENSMUSG00000025145_chr11_120609475_120609546","ENSMUSG00000025145","Lrrc45","chr11",120609475,120609546,71,"Regular (>50bp)",-0.134,5.61121237593672e-06,"Exclusion"
"ENSMUSG00000004018_chr11_26349648_26349709","ENSMUSG00000004018","Fancl","chr11",26349648,26349709,61,"Regular (>50bp)",0.415,3.48516826541624e-05,"Inclusion"
"ENSMUSG00000004018_chr11_26353321_26353378","ENSMUSG00000004018","Fancl","chr11",26353321,26353378,57,"Regular (>50bp)",-0.217,0.000389525434820436,"Exclusion"
"ENSMUSG00000033364_chr1_74499073_74499139","ENSMUSG00000033364","Usp37","chr1",74499073,74499139,66,"Regular (>50bp)",-0.162,0.000399232129861917,"Exclusion"
"ENSMUSG00000026860_chr2_30236070_30236085","ENSMUSG00000026860","Sh3glb2","chr2",30236070,30236085,15,"Microexon (0-30bp)",-0.128,0,"Exclusion"
"ENSMUSG00000026860_chr2_30238566_30238629","ENSMUSG00000026860","Sh3glb2","chr2",30238566,30238629,63,"Regular (>50bp)",0.109,6.62958453222306e-05,"Inclusion"
"ENSMUSG00000018387_chr11_53355946_53356135","ENSMUSG00000018387","Shroom1","chr11",53355946,53356135,189,"Regular (>50bp)",-0.15,0.0149995931049894,"Exclusion"
"ENSMUSG00000028487_chr4_84209496_84209562","ENSMUSG00000028487","Bnc2","chr4",84209496,84209562,66,"Regular (>50bp)",0.13,0.0175222757678554,"Inclusion"
"ENSMUSG00000028487_chr4_84528345_84528434","ENSMUSG00000028487","Bnc2","chr4",84528345,84528434,89,"Regular (>50bp)",-0.113,0.0257618364811985,"Exclusion"
"ENSMUSG00000085936_chr13_28738716_28738780","ENSMUSG00000085936","2610307P16Rik","chr13",28738716,28738780,64,"Regular (>50bp)",0.178,0.0451411011337446,"Inclusion"
"ENSMUSG00000085936_chr13_28852352_28852687","ENSMUSG00000085936","2610307P16Rik","chr13",28852352,28852687,335,"Regular (>50bp)",-0.141,0.00391536774900846,"Exclusion"
"ENSMUSG00000085936_chr13_28853764_28853977","ENSMUSG00000085936","2610307P16Rik","chr13",28853764,28853977,213,"Regular (>50bp)",0.195,0.00376120389611437,"Inclusion"
"ENSMUSG00000029130_chr5_29401577_29401643","ENSMUSG00000029130","Rnf32","chr5",29401577,29401643,66,"Regular (>50bp)",0.128,0.036635299041451,"Inclusion"
"ENSMUSG00000029130_chr5_29429114_29429282","ENSMUSG00000029130","Rnf32","chr5",29429114,29429282,168,"Regular (>50bp)",-0.14,0.00427154789466553,"Exclusion"
"ENSMUSG00000041609_chr5_115799433_115799577","ENSMUSG00000041609","Bicdl1","chr5",115799433,115799577,144,"Regular (>50bp)",-0.109,0.00612145755105127,"Exclusion"
"ENSMUSG00000021012_chr12_98746306_98746539","ENSMUSG00000021012","Zc3h14","chr12",98746306,98746539,233,"Regular (>50bp)",-0.198,8.94819663314711e-14,"Exclusion"
"ENSMUSG00000000751_chr11_75232969_75233020","ENSMUSG00000000751","Rpa1","chr11",75232969,75233020,51,"Regular (>50bp)",-0.144,0.000640439286395643,"Exclusion"
"ENSMUSG00000000631_chr11_77702834_77703545","ENSMUSG00000000631","Myo18a","chr11",77702834,77703545,711,"Regular (>50bp)",-0.444,0.0158665579843822,"Exclusion"
"ENSMUSG00000000631_chr11_77745503_77745548","ENSMUSG00000000631","Myo18a","chr11",77745503,77745548,45,"Small (30-50bp)",-0.12,0.000131915200960212,"Exclusion"
"ENSMUSG00000020716_chr11_79354058_79354121","ENSMUSG00000020716","Nf1","chr11",79354058,79354121,63,"Regular (>50bp)",-0.123,0.0178796765217739,"Exclusion"
"ENSMUSG00000020696_chr11_82724906_82725105","ENSMUSG00000020696","Rffl","chr11",82724906,82725105,199,"Regular (>50bp)",-0.346,8.9445476172104e-06,"Exclusion"
"ENSMUSG00000020696_chr11_82724906_82725105","ENSMUSG00000020696","Rffl","chr11",82724906,82725105,199,"Regular (>50bp)",-0.102,2.50913612110461e-09,"Exclusion"
