"event_key","gene_symbol","chr","exon_start","exon_end","exon_length","size_category","r_srrm3","p_srrm3","r_srrm4","p_srrm4","srrm3_class"
"chrX:+:149869515:149869641:149869211:149869815","Fgd1","chrX",149869515,149869641,126,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chrX:+:149870963:149871107:149869977:149871598","Fgd1","chrX",149870963,149871107,144,"regular (>50bp)",0.426258370329424,0.16704741319978,0.000585394235892714,0.998559382030848,"moderate"
"chrX:+:149372791:149373080:149372040:149391581","Pfkfb1","chrX",149372791,149373080,289,"regular (>50bp)",0.120062312579323,0.710139820147202,0.122589126190555,0.704279629705177,"weak"
"chrX:+:149372948:149373080:149372040:149391581","Pfkfb1","chrX",149372948,149373080,132,"regular (>50bp)",0.159286667481925,0.620967331666943,0.162633717144916,0.613551481945632,"weak"
"chrX:+:149418938:149419058:149417623:149422576","Pfkfb1","chrX",149418938,149419058,120,"regular (>50bp)",0.170241031786612,0.596820421729605,-0.0941341025038806,0.771057155476064,"weak"
"chrX:-:141124330:141124402:141123085:141126069","Acsl4","chrX",141124330,141124402,72,"regular (>50bp)",0.0437552368631873,0.892595494917945,-0.157684101434229,0.624529587354165,"weak"
"chrX:-:141126302:141126453:141126193:141128423","Acsl4","chrX",141126302,141126453,151,"regular (>50bp)",0.026921464703977,0.933811939112845,0.0542845374524534,0.866932645322166,"weak"
"chrX:-:141134374:141134611:141134133:141143382","Acsl4","chrX",141134374,141134611,237,"regular (>50bp)",-0.322818861464053,0.306099598791586,-0.516269977357447,0.0857294303250904,"weak"
"chrX:-:141134374:141134614:141134133:141143382","Acsl4","chrX",141134374,141134614,240,"regular (>50bp)",-0.322818861464053,0.306099598791586,-0.516269977357447,0.0857294303250904,"weak"
"chrX:-:141134374:141134904:141134133:141143382","Acsl4","chrX",141134374,141134904,530,"regular (>50bp)",-0.350843028983662,0.263499902422874,-0.559213462302293,0.0587140779005142,"weak"
"chrX:-:141143382:141143432:141134614:141173300","Acsl4","chrX",141143382,141143432,50,"small (30-50bp)",0.340966131749836,0.278099459332357,-0.0117084689029097,0.971191455872342,"weak"
"chrX:-:141143382:141143432:141134904:141173300","Acsl4","chrX",141143382,141143432,50,"small (30-50bp)",-0.27176866857152,0.392830417591902,0.00979002475505759,0.975910439554091,"weak"
"chrX:-:141143382:141143480:141134904:141173300","Acsl4","chrX",141143382,141143480,98,"regular (>50bp)",-0.285322440542966,0.368684319531794,-0.0380668315176694,0.906500671308556,"weak"
"chrX:+:141012519:141012606:141011377:141019779","Nxt2","chrX",141012519,141012606,87,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chrX:+:139593815:139593911:139579460:139637183","Mid2","chrX",139593815,139593911,96,"regular (>50bp)",-0.235663644165148,0.460901531044022,-0.105215784965454,0.74485457418328,"weak"
"chrX:-:138868944:138869348:138855803:138894046","Rbm41","chrX",138868944,138869348,404,"regular (>50bp)",0.336046570351881,0.285540103657082,0.169897968446573,0.597571159761337,"weak"
"chrX:-:138892264:138892336:138869348:138894046","Rbm41","chrX",138892264,138892336,72,"regular (>50bp)",0.170807508015134,0.595581571915803,0.402481072620243,0.194591796338331,"weak"
"chrX:-:138897413:138897495:138895977:138899248","Rbm41","chrX",138897413,138897495,82,"regular (>50bp)",0.424636245984609,0.168843424255014,0.508368237688729,0.0914832193276803,"moderate"
"chrX:+:135894455:135894510:135894153:135894679","Zcchc18","chrX",135894455,135894510,55,"regular (>50bp)",-0.279086466758881,0.379695505197519,-0.347982445364038,0.267681636910224,"weak"
"chrX:+:135644172:135644209:135642699:135645241","BC065397","chrX",135644172,135644209,37,"small (30-50bp)",-0.279475498525023,0.37900365297592,-0.250602814362702,0.432090810402501,"weak"
"chrX:+:135644291:135644421:135644209:135645241","BC065397","chrX",135644291,135644421,130,"regular (>50bp)",0.309171322734019,0.32814910420432,0.388115489324404,0.21250861239257,"weak"
"chrX:+:135657242:135657369:135648197:135658849","BC065397","chrX",135657242,135657369,127,"regular (>50bp)",0.842152419598803,0.000588339624950851,0.393237842979926,0.206009314919224,"strong"
"chrX:+:135661166:135661324:135660667:135662739","BC065397","chrX",135661166,135661324,158,"regular (>50bp)",0.281422655394217,0.375550652654571,-0.0245887025626556,0.939537493741575,"weak"
"chrX:+:135661166:135661324:135660667:135689269","BC065397","chrX",135661166,135661324,158,"regular (>50bp)",-0.247502169150903,0.437997074291607,0.175421351664577,0.585528378695732,"weak"
"chrX:+:135662739:135662837:135660667:135689269","BC065397","chrX",135662739,135662837,98,"regular (>50bp)",-0.246555777017393,0.439807542318092,0.179080358134269,0.577603220012727,"weak"
"chrX:+:135662739:135662837:135661324:135689269","BC065397","chrX",135662739,135662837,98,"regular (>50bp)",-0.108255276909846,0.737709677197996,-0.104999909662778,0.745362739461817,"weak"
"chrX:-:135636294:135636371:135635250:135640553","Morf4l2","chrX",135636294,135636371,77,"regular (>50bp)",0.699201525483932,0.0113908459499468,0.0851852970135376,0.792379412153036,"moderate"
"chrX:-:135636294:135636371:135635250:135641958","Morf4l2","chrX",135636294,135636371,77,"regular (>50bp)",0.0765975056336703,0.812965191449647,-0.0887590527100694,0.783847754370978,"weak"
"chrX:-:135636294:135636371:135635250:135643572","Morf4l2","chrX",135636294,135636371,77,"regular (>50bp)",0.153149435759401,0.634649289806552,-0.107159988634689,0.740282193671671,"weak"
"chrX:-:135640553:135640643:135635250:135641958","Morf4l2","chrX",135640553,135640643,90,"regular (>50bp)",0.0649771783658431,0.840991975980508,-0.0544870546983291,0.866440133424508,"weak"
"chrX:-:135640553:135640643:135635250:135643572","Morf4l2","chrX",135640553,135640643,90,"regular (>50bp)",-0.14587425344181,0.651004818389728,-0.447303929673824,0.144836566949082,"weak"
"chrX:-:135640553:135640643:135636371:135641958","Morf4l2","chrX",135640553,135640643,90,"regular (>50bp)",-0.327069492603304,0.299405344200338,-0.440053451435654,0.152260886620113,"weak"
"chrX:-:135640553:135640643:135636371:135643572","Morf4l2","chrX",135640553,135640643,90,"regular (>50bp)",-0.0684510477102112,0.83259421876501,0.208523614686749,0.515447277704808,"weak"
"chrX:-:135641694:135641868:135640643:135641958","Morf4l2","chrX",135641694,135641868,174,"regular (>50bp)",0.219978540530925,0.492088620629461,0.517434565342077,0.0849026957116853,"weak"
"chrX:+:135171558:135171631:135171150:135172057","Bex3","chrX",135171558,135171631,73,"regular (>50bp)",0.743105692767984,0.00561614318019939,0.52774206568778,0.0778202602661486,"strong"
"chrX:+:135146449:135146515:135145976:135147084","Tceal9","chrX",135146449,135146515,66,"regular (>50bp)",-0.0768838599606399,0.812276945588095,0.177022652453721,0.582054847997759,"weak"
"chrX:-:135115652:135115729:135115332:135116085","Bex1","chrX",135115652,135115729,77,"regular (>50bp)",-0.518807884023482,0.0839347536537887,-0.395592270188766,0.203063167449576,"moderate"
"chrX:-:135115694:135115729:135115332:135116085","Bex1","chrX",135115694,135115729,35,"small (30-50bp)",-0.637855020841429,0.0256396914625971,-0.419089816768977,0.175076030538556,"moderate"
"chrX:-:134968348:134968421:134967956:134968799","Bex2","chrX",134968348,134968421,73,"regular (>50bp)",0.250660579752638,0.431981145591021,0.142224279896813,0.659264485863904,"weak"
"chrX:+:134644190:134644271:134643727:134645247","Gprasp1","chrX",134644190,134644271,81,"regular (>50bp)",0.580531396254896,0.0478027924348059,0.312865423521975,0.322097448415047,"moderate"
"chrX:+:134644311:134644363:134643727:134645247","Gprasp1","chrX",134644311,134644363,52,"regular (>50bp)",0.487302541161523,0.108079111085848,-0.184213731858708,0.566556990997765,"moderate"
"chrX:+:134645247:134645324:134643727:134649404","Gprasp1","chrX",134645247,134645324,77,"regular (>50bp)",0.804473296510677,0.00160415993104621,0.411441902434284,0.183903415903412,"strong"
"chrX:+:134698301:134698378:134697786:134698536","Gprasp1","chrX",134698301,134698378,77,"regular (>50bp)",0.635088996332614,0.0264922969141622,0.307661297442565,0.33064052702083,"moderate"
"chrX:+:134698301:134698378:134697786:134698771","Gprasp1","chrX",134698301,134698378,77,"regular (>50bp)",0.211147212556197,0.510054996693759,-0.155489020244744,0.629420897476627,"weak"
"chrX:+:134698536:134698613:134697786:134698771","Gprasp1","chrX",134698536,134698613,77,"regular (>50bp)",0.118579654370344,0.713585147660877,-0.231548222411575,0.468993003710499,"weak"
"chrX:+:134698536:134698613:134698378:134698771","Gprasp1","chrX",134698536,134698613,77,"regular (>50bp)",0.182384731966882,0.570482934576853,0.18603099099756,0.562667082120487,"weak"
"chrX:-:134493014:134493044:134490219:134494561","Nxf7","chrX",134493014,134493044,30,"microexon (<=30bp)",-0.219087511227097,0.493888257457779,0.00624312880263019,0.984636848631475,"weak"
"chrX:+:133331223:133331380:133329226:133332279","Drp2","chrX",133331223,133331380,157,"regular (>50bp)",0.245370747565717,0.442079606353803,0.109407952940461,0.735005039167439,"weak"
"chrX:+:132961392:132961471:132960171:132961693","Cstf2","chrX",132961392,132961471,79,"regular (>50bp)",0.167775042776557,0.602224831323644,0.292324813760322,0.356521743763269,"weak"
"chrX:+:132962442:132962579:132961863:132963116","Cstf2","chrX",132962442,132962579,137,"regular (>50bp)",-0.0250513989244106,0.938401630237061,0.479298442553485,0.114875712420809,"weak"
"chrX:+:132963116:132963236:132962579:132967009","Cstf2","chrX",132963116,132963236,120,"regular (>50bp)",0.138427901777948,0.667892669972054,-0.301576909017989,0.340782937674087,"weak"
"chrX:+:132963346:132963484:132963236:132967009","Cstf2","chrX",132963346,132963484,138,"regular (>50bp)",-0.213180875200914,0.50589236653133,0.431041727970612,0.161821681847539,"weak"
"chrX:+:132973163:132973223:132970656:132973884","Cstf2","chrX",132973163,132973223,60,"regular (>50bp)",0.334167224989496,0.288412064476241,-0.331801971496806,0.29204972378171,"weak"
"chrX:+:132973163:132973223:132970656:132973962","Cstf2","chrX",132973163,132973223,60,"regular (>50bp)",0.609947255580145,0.0352070694901965,-0.0667981303444289,0.836588042166371,"moderate"
"chrX:+:132973426:132973513:132973223:132973884","Cstf2","chrX",132973426,132973513,87,"regular (>50bp)",0.432626569945005,0.160113405646183,0.391543712240736,0.208145257297384,"moderate"
"chrX:+:132973426:132973513:132973223:132973962","Cstf2","chrX",132973426,132973513,87,"regular (>50bp)",0.419688289612159,0.1743966834243,0.483436101228922,0.111327999115968,"moderate"
"chrX:-:112022245:112022362:112021746:112025712","Chm","chrX",112022245,112022362,117,"regular (>50bp)",-0.116342733873016,0.718792482506076,0.131129476505021,0.684583436572933,"weak"
"chrX:-:112050410:112050483:112026123:112069200","Chm","chrX",112050410,112050483,73,"regular (>50bp)",0.0647989060643646,0.841423350704527,0.147209472641854,0.647992218309474,"weak"
"chrX:-:112069200:112069267:112050483:112095137","Chm","chrX",112069200,112069267,67,"regular (>50bp)",-0.0507656663473916,0.875497162321445,0.273608179419969,0.389507090876428,"weak"
"chrX:-:110355927:110355987:110348966:110372546","Rps6ka6","chrX",110355927,110355987,60,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chrX:-:110359988:110360051:110355987:110372546","Rps6ka6","chrX",110359988,110360051,63,"regular (>50bp)",-0.439625873354864,0.152706155131201,-0.556775163009239,0.0600635522670748,"moderate"
"chrX:+:108172906:108173016:108139243:108193520","Sh3bgrl","chrX",108172906,108173016,110,"regular (>50bp)",-0.0141399432349666,0.96521175823702,-0.225723254675577,0.480557354851747,"weak"
"chrX:-:107792888:107793047:107787376:107793836","Brwd3","chrX",107792888,107793047,159,"regular (>50bp)",0.371313367678351,0.234690002822969,0.234502128955346,0.463178553310721,"weak"
"chrX:-:107842360:107842461:107841705:107847587","Brwd3","chrX",107842360,107842461,101,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276802,"moderate"
"chrX:-:107868411:107868510:107849203:107876819","Brwd3","chrX",107868411,107868510,99,"regular (>50bp)",0.369190275660595,0.237586936805267,0.124921240516551,0.698884046731556,"weak"
"chrX:-:104433475:104433533:104431542:104435081","5330434G04Rik","chrX",104433475,104433533,58,"regular (>50bp)",-0.321597996076159,0.308037593705027,-0.229619034479854,0.472808622396682,"weak"
"chrX:-:104433475:104433549:104431542:104435081","5330434G04Rik","chrX",104433475,104433549,74,"regular (>50bp)",-0.27177731193495,0.392814768509458,-0.301254849349165,0.341324409873919,"weak"
"chrX:+:104125543:104125684:104125036:104126299","Pbdc1","chrX",104125543,104125684,141,"regular (>50bp)",0.217604641317737,0.496889797405839,0.426755466215489,0.166499452982152,"weak"
"chrX:-:103631906:103632027:103617844:103641697","Zdhhc15","chrX",103631906,103632027,121,"regular (>50bp)",0.404197932528836,0.192514991568466,0.208627335680878,0.515233628943697,"moderate"
"chrX:-:103631906:103632027:103617844:103676189","Zdhhc15","chrX",103631906,103632027,121,"regular (>50bp)",-0.286401963140334,0.366795293084194,0.173776273367202,0.589105267311765,"weak"
"chrX:-:103641697:103641792:103617844:103676189","Zdhhc15","chrX",103641697,103641792,95,"regular (>50bp)",-0.215962869048412,0.500222477060981,0.281862408476984,0.374773082556198,"weak"
"chrX:-:103641697:103641792:103632027:103676189","Zdhhc15","chrX",103641697,103641792,95,"regular (>50bp)",0.103305881276976,0.749353662152858,0.445302943327681,0.146861776890179,"weak"
"chrX:-:103641697:103641792:103632027:103714269","Zdhhc15","chrX",103641697,103641792,95,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chrX:-:103676189:103676216:103632027:103714269","Zdhhc15","chrX",103676189,103676216,27,"microexon (<=30bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chrX:-:103676189:103676216:103641792:103714269","Zdhhc15","chrX",103676189,103676216,27,"microexon (<=30bp)",-0.135881544232254,0.673700702837666,0.25910771827566,0.416091525926582,"weak"
"chrX:+:102540043:102540136:102537306:102546465","Jpx","chrX",102540043,102540136,93,"regular (>50bp)",0.322251969338179,0.306998633839512,-0.0286620395073927,0.929541716095731,"weak"
"chrX:+:102540043:102540136:102537306:102568472","Jpx","chrX",102540043,102540136,93,"regular (>50bp)",0.521263617685265,0.0822226341266032,0.293653670765908,0.354237920741571,"moderate"
"chrX:+:102546465:102546536:102540136:102568472","Jpx","chrX",102546465,102546536,71,"regular (>50bp)",-0.0705891173152905,0.827433554929908,-0.460425713140752,0.132001219087841,"weak"
"chrX:+:102568472:102568602:102540136:102573250","Jpx","chrX",102568472,102568602,130,"regular (>50bp)",-0.370978345515026,0.235145733697136,-0.44758905883828,0.144549456060912,"weak"
"chrX:-:101548004:101548057:101543558:101548559","Hdac8","chrX",101548004,101548057,53,"regular (>50bp)",-0.181709970138065,0.571934054102402,-0.0842238240156376,0.794678357280765,"weak"
"chrX:+:100584365:100584607:100582793:100586069","Taf1","chrX",100584365,100584607,242,"regular (>50bp)",-0.2689609133779,0.397930722037481,-0.33051212410725,0.294044309231715,"weak"
"chrX:+:100584428:100584607:100582793:100586069","Taf1","chrX",100584428,100584607,179,"regular (>50bp)",-0.243368297654416,0.445931703151398,-0.287671391191505,0.364580459976998,"weak"
"chrX:+:100605679:100605893:100603550:100606419","Taf1","chrX",100605679,100605893,214,"regular (>50bp)",0.366233049608444,0.241657213216494,0.278347132514421,0.381012130253858,"weak"
"chrX:+:100634339:100634345:100634195:100637545","Taf1","chrX",100634339,100634345,6,"microexon (<=30bp)",-0.104860146303593,0.745691788758741,-0.639497914570253,0.0251427903364223,"weak"
"chrX:-:100259088:100259184:100258131:100265867","Snx12","chrX",100259088,100259184,96,"regular (>50bp)",0.073167320738156,0.821218879234436,-0.0111231714491077,0.972631085460538,"weak"
"chrX:-:100123706:100123873:100123414:100124313","Slc7a3","chrX",100123706,100123873,167,"regular (>50bp)",-0.0793179824538208,0.806431557165243,-0.0282459033307921,0.930562488670731,"weak"
"chrX:-:100125301:100125404:100124477:100125498","Slc7a3","chrX",100125301,100125404,103,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chrX:-:100127476:100127880:100126912:100128877","Slc7a3","chrX",100127476,100127880,404,"regular (>50bp)",0.469051357197613,0.123980645489962,0.245911330722319,0.441042443597193,"moderate"
"chrX:-:100128426:100128584:100127880:100128877","Slc7a3","chrX",100128426,100128584,158,"regular (>50bp)",0.23067768763344,0.470713003577089,-0.420465410071694,0.173517016766381,"weak"
"chrX:-:99667188:99667249:99667033:99667467","Pdzd11","chrX",99667188,99667249,61,"regular (>50bp)",-0.0371019751921012,0.908861733617268,-0.270223934573028,0.395632301696994,"weak"
