Gene	Comparison	EventType	dPSI	FDR	Chromosome	Start	End	ExonLength	IGV_coordinate	IGV_narrow
Cdiptos	KO_vs_Neg	SE	0.402	0.001	chr7	126573780	126573884	104	chr7:126573280-126574384	chr7:126573680-126573984
Irf7	KO_vs_Neg	RI	0.4	0.0173	chr7	140844405	140844696	NA	chr7:140843905-140845196	chr7:140844305-140844796
Ceacam1	KO_vs_Neg	SE	-0.399	0.0294	chr7	25164892	25164945	53	chr7:25164392-25165445	chr7:25164792-25165045
Ap1s2	KO_vs_Neg	SE	-0.396	0.0309	chrX	162703901	162703996	95	chrX:162703401-162704496	chrX:162703801-162704096
Firre	KO_vs_Neg	MXE	0.395	0.00131	chrX	49694952	49697484	NA	chrX:49694452-49697984	chrX:49694852-49697584
Dok3	KO_vs_Neg	RI	-0.395	0.00278	chr13	55675144	55676367	NA	chr13:55674644-55676867	chr13:55675044-55676467
Eed	KO_vs_Neg	SE	0.393	0.00206	chr7	89619513	89619639	126	chr7:89619013-89620139	chr7:89619413-89619739
Zfp37	KO_vs_Neg	A3SS	-0.392	0.0449	chr4	62123260	62123345	NA	chr4:62122760-62123845	chr4:62123160-62123445
Exoc3l4	KO_vs_Neg	SE	-0.391	1.61e-05	chr12	111385193	111385298	105	chr12:111384693-111385798	chr12:111385093-111385398
Dync1li2	KO_vs_Neg	SE	0.391	0.000109	chr8	105147916	105148035	119	chr8:105147416-105148535	chr8:105147816-105148135
Eno4	KO_vs_Neg	SE	0.39	0.000546	chr19	58957504	58957622	118	chr19:58957004-58958122	chr19:58957404-58957722
Lrch3	KO_vs_Neg	SE	-0.389	0	chr16	32829558	32829806	248	chr16:32829058-32830306	chr16:32829458-32829906
Tbc1d4	KO_vs_Neg	SE	-0.389	9.93e-07	chr14	101698134	101698137	3	chr14:101697634-101698637	chr14:101698034-101698237
Ccz1	KO_vs_Neg	SE	-0.389	0.0018	chr5	143934980	143935423	443	chr5:143934480-143935923	chr5:143934880-143935523
Cyp2d22	KO_vs_Neg	RI	0.388	0.00138	chr15	82257311	82258034	NA	chr15:82256811-82258534	chr15:82257211-82258134
Bin1	KO_vs_Neg	SE	-0.387	0.000121	chr18	32562752	32562776	24	chr18:32562252-32563276	chr18:32562652-32562876
Zfr2	KO_vs_Neg	SE	0.386	0.00847	chr10	81069448	81069595	147	chr10:81068948-81070095	chr10:81069348-81069695
Mtf2	KO_vs_Neg	SE	-0.385	0.0214	chr5	108226731	108226840	109	chr5:108226231-108227340	chr5:108226631-108226940
Meaf6	KO_vs_Neg	SE	-0.383	3.3e-09	chr4	125001309	125001339	30	chr4:125000809-125001839	chr4:125001209-125001439
Gm12610	KO_vs_Neg	SE	0.383	0.000384	chr4	89271433	89271838	405	chr4:89270933-89272338	chr4:89271333-89271938
Pum1	KO_vs_Neg	SE	0.383	0.00212	chr4	130455308	130455475	167	chr4:130454808-130455975	chr4:130455208-130455575
Hyal3	KO_vs_Neg	SE	0.383	0.00501	chr9	107461950	107462864	914	chr9:107461450-107463364	chr9:107461850-107462964
1700087I21Rik	KO_vs_Neg	SE	-0.383	0.033	chr14	103642137	103642313	176	chr14:103641637-103642813	chr14:103642037-103642413
Zbtb20	KO_vs_Neg	SE	-0.382	0.0107	chr16	43013827	43013901	74	chr16:43013327-43014401	chr16:43013727-43014001
Plch2	KO_vs_Neg	SE	-0.381	0.00127	chr4	155069822	155069849	27	chr4:155069322-155070349	chr4:155069722-155069949
Gnb1l	KO_vs_Neg	SE	0.381	0.00575	chr16	18359721	18359847	126	chr16:18359221-18360347	chr16:18359621-18359947
Dusp12	KO_vs_Neg	SE	-0.381	0.0323	chr1	170707698	170707795	97	chr1:170707198-170708295	chr1:170707598-170707895
Meg3	KO_vs_Neg	SE	-0.378	0.0246	chr12	109515953	109515987	34	chr12:109515453-109516487	chr12:109515853-109516087
Srpk2	KO_vs_Neg	A3SS	-0.377	3e-07	chr5	23745372	23745501	NA	chr5:23744872-23746001	chr5:23745272-23745601
Slc4a9	KO_vs_Neg	RI	0.377	0.00338	chr18	36664152	36664579	NA	chr18:36663652-36665079	chr18:36664052-36664679
Lrrfip2	KO_vs_Neg	SE	0.377	0.00348	chr9	110996267	110996312	45	chr9:110995767-110996812	chr9:110996167-110996412
Col13a1	KO_vs_Neg	SE	-0.376	7.66e-05	chr10	61697793	61697892	99	chr10:61697293-61698392	chr10:61697693-61697992
Gphn	KO_vs_Neg	MXE	0.375	0.0415	chr12	78569671	78579472	NA	chr12:78569171-78579972	chr12:78569571-78579572
Gm10505	KO_vs_Neg	RI	0.373	1.07e-06	chr17	27562274	27563799	NA	chr17:27561774-27564299	chr17:27562174-27563899
Psd2	KO_vs_Neg	A5SS	-0.372	0.00509	chr18	36121232	36121294	NA	chr18:36120732-36121794	chr18:36121132-36121394
Park7	KO_vs_Neg	SE	-0.372	6.38e-05	chr4	150988271	150988341	70	chr4:150987771-150988841	chr4:150988171-150988441
Aste1	KO_vs_Neg	SE	0.372	0.0129	chr9	105273996	105275057	1061	chr9:105273496-105275557	chr9:105273896-105275157
Gm20544	KO_vs_Neg	A3SS	-0.371	0.0113	chr18	75497781	75497918	NA	chr18:75497281-75498418	chr18:75497681-75498018
Gm26947	KO_vs_Neg	SE	-0.371	0.0329	chr10	60770849	60771194	345	chr10:60770349-60771694	chr10:60770749-60771294
Taf15	KO_vs_Neg	SE	0.37	5.75e-07	chr11	83379750	83379871	121	chr11:83379250-83380371	chr11:83379650-83379971
Jpx	KO_vs_Neg	SE	0.369	4.85e-05	chrX	102546465	102546536	71	chrX:102545965-102547036	chrX:102546365-102546636
Skp1	KO_vs_Neg	SE	-0.369	0.00698	chr11	52129077	52129177	100	chr11:52128577-52129677	chr11:52128977-52129277
AI480526	KO_vs_Neg	SE	-0.367	0.000858	chr5	123272676	123272780	104	chr5:123272176-123273280	chr5:123272576-123272880
1700112D23Rik	KO_vs_Neg	SE	0.367	0.00242	chr3	28826862	28826954	92	chr3:28826362-28827454	chr3:28826762-28827054
Clcf1	KO_vs_Neg	RI	-0.365	0.00552	chr19	4270231	4273544	NA	chr19:4269731-4274044	chr19:4270131-4273644
Abraxas1	KO_vs_Neg	SE	-0.365	0.00654	chr5	100965827	100965864	37	chr5:100965327-100966364	chr5:100965727-100965964
Ltbp4	KO_vs_Neg	SE	0.365	0.00822	chr7	27023718	27023844	126	chr7:27023218-27024344	chr7:27023618-27023944
Gm38708	KO_vs_Neg	SE	-0.364	0.000747	chr6	88166200	88166322	122	chr6:88165700-88166822	chr6:88166100-88166422
4732471J01Rik	KO_vs_Neg	A5SS	-0.363	0.00201	chr7	25096114	25096401	NA	chr7:25095614-25096901	chr7:25096014-25096501
Tulp4	KO_vs_Neg	SE	-0.363	0.000816	chr17	6172102	6172619	517	chr17:6171602-6173119	chr17:6172002-6172719
Wnk1	KO_vs_Neg	SE	-0.363	0.0155	chr6	119905083	119905110	27	chr6:119904583-119905610	chr6:119904983-119905210
Sh2d5	KO_vs_Neg	SE	-0.362	0.000198	chr4	137980922	137981000	78	chr4:137980422-137981500	chr4:137980822-137981100
Gm10419	KO_vs_Neg	SE	-0.362	0.00467	chr5	108517419	108517544	125	chr5:108516919-108518044	chr5:108517319-108517644
Aste1	KO_vs_Neg	SE	0.362	0.021	chr9	105274823	105275057	234	chr9:105274323-105275557	chr9:105274723-105275157
Psd4	KO_vs_Neg	SE	0.362	0.0472	chr2	24276370	24276531	161	chr2:24275870-24277031	chr2:24276270-24276631
Zdhhc3	KO_vs_Neg	A5SS	-0.361	0.00309	chr9	122929323	122929657	NA	chr9:122928823-122930157	chr9:122929223-122929757
Tnfsf13os	KO_vs_Neg	SE	0.36	0.043	chr11	69574252	69574352	100	chr11:69573752-69574852	chr11:69574152-69574452
Tlcd3b	KO_vs_Neg	A3SS	0.357	7.63e-05	chr7	126418995	126419126	NA	chr7:126418495-126419626	chr7:126418895-126419226
Kiss1r	KO_vs_Neg	RI	0.356	9.89e-07	chr10	79756528	79757081	NA	chr10:79756028-79757581	chr10:79756428-79757181
Cyp27a1	KO_vs_Neg	RI	0.356	0.0488	chr1	74774712	74775195	NA	chr1:74774212-74775695	chr1:74774612-74775295
Crem	KO_vs_Neg	SE	0.355	0.0342	chr18	3276693	3276729	36	chr18:3276193-3277229	chr18:3276593-3276829
Dennd1a	KO_vs_Neg	MXE	0.353	3.76e-12	chr2	37873071	38049862	NA	chr2:37872571-38050362	chr2:37872971-38049962
Gtpbp2	KO_vs_Neg	SE	-0.353	0.00979	chr17	46473959	46474139	180	chr17:46473459-46474639	chr17:46473859-46474239
2310030G06Rik	KO_vs_Neg	MXE	-0.352	0.00053	chr9	50652595	50653598	NA	chr9:50652095-50654098	chr9:50652495-50653698
Cep128	KO_vs_Neg	SE	-0.352	5.45e-06	chr12	91222348	91222513	165	chr12:91221848-91223013	chr12:91222248-91222613
Pak6	KO_vs_Neg	RI	-0.351	0.0101	chr2	118524347	118525121	NA	chr2:118523847-118525621	chr2:118524247-118525221
Pus7	KO_vs_Neg	SE	-0.351	0	chr5	23968331	23968349	18	chr5:23967831-23968849	chr5:23968231-23968449
Nol10	KO_vs_Neg	SE	0.351	0.00392	chr12	17419466	17419616	150	chr12:17418966-17420116	chr12:17419366-17419716
Cdiptos	KO_vs_Neg	RI	0.349	0.0235	chr7	126573624	126574256	NA	chr7:126573124-126574756	chr7:126573524-126574356
Slit2	KO_vs_Neg	SE	-0.349	6.86e-06	chr5	48378308	48378332	24	chr5:48377808-48378832	chr5:48378208-48378432
Zeb1	KO_vs_Neg	SE	0.349	0.000204	chr18	5633203	5633357	154	chr18:5632703-5633857	chr18:5633103-5633457
Tkt	KO_vs_Neg	SE	0.349	0.00329	chr14	30279602	30279645	43	chr14:30279102-30280145	chr14:30279502-30279745
Skp1	KO_vs_Neg	MXE	-0.348	0.00559	chr11	52129077	52133301	NA	chr11:52128577-52133801	chr11:52128977-52133401
Kcnma1	KO_vs_Neg	SE	-0.348	0.00185	chr14	23475634	23475817	183	chr14:23475134-23476317	chr14:23475534-23475917
Med24	KO_vs_Neg	SE	-0.347	0	chr11	98608534	98608591	57	chr11:98608034-98609091	chr11:98608434-98608691
D330050G23Rik	KO_vs_Neg	SE	-0.347	0.0058	chr2	116734522	116734703	181	chr2:116734022-116735203	chr2:116734422-116734803
Ttc8	KO_vs_Neg	SE	-0.347	0.0184	chr12	98903378	98903408	30	chr12:98902878-98903908	chr12:98903278-98903508
Sgip1	KO_vs_Neg	SE	-0.345	4.57e-07	chr4	102762761	102762773	12	chr4:102762261-102763273	chr4:102762661-102762873
Camk2d	KO_vs_Neg	SE	-0.345	0.00188	chr3	126601856	126601898	42	chr3:126601356-126602398	chr3:126601756-126601998
Dnajc1	KO_vs_Neg	SE	-0.345	0.00709	chr2	18298764	18298855	91	chr2:18298264-18299355	chr2:18298664-18298955
Qrsl1	KO_vs_Neg	SE	-0.344	0.0369	chr10	43771429	43771528	99	chr10:43770929-43772028	chr10:43771329-43771628
Adgrl2	KO_vs_Neg	SE	-0.342	0	chr3	148566062	148566074	12	chr3:148565562-148566574	chr3:148565962-148566174
Dop1a	KO_vs_Neg	SE	-0.342	3.07e-09	chr9	86388923	86388953	30	chr9:86388423-86389453	chr9:86388823-86389053
Syt17	KO_vs_Neg	A3SS	0.341	0.000108	chr7	118042341	118042364	NA	chr7:118041841-118042864	chr7:118042241-118042464
Setd4	KO_vs_Neg	SE	-0.34	9.45e-05	chr16	93387761	93388191	430	chr16:93387261-93388691	chr16:93387661-93388291
Agrn	KO_vs_Neg	SE	-0.34	0.0119	chr4	156253002	156253026	24	chr4:156252502-156253526	chr4:156252902-156253126
Vps13d	KO_vs_Neg	SE	-0.339	0.00128	chr4	144830183	144830258	75	chr4:144829683-144830758	chr4:144830083-144830358
D630024D03Rik	KO_vs_Neg	SE	0.339	0.0252	chr11	31752829	31752981	152	chr11:31752329-31753481	chr11:31752729-31753081
Ppp4r1l-ps	KO_vs_Neg	MXE	0.338	0.00515	chr2	173458147	173487351	NA	chr2:173457647-173487851	chr2:173458047-173487451
Nipal2	KO_vs_Neg	SE	-0.338	1.53e-07	chr15	34600160	34600257	97	chr15:34599660-34600757	chr15:34600060-34600357
Shank3	KO_vs_Neg	SE	-0.338	0.00615	chr15	89440923	89440951	28	chr15:89440423-89441451	chr15:89440823-89441051
Nrg1	KO_vs_Neg	SE	0.338	0.00788	chr8	32327697	32327756	59	chr8:32327197-32328256	chr8:32327597-32327856
Ceacam20	KO_vs_Neg	MXE	-0.337	4.43e-05	chr7	19708096	19710235	NA	chr7:19707596-19710735	chr7:19707996-19710335
Clasp2	KO_vs_Neg	SE	-0.337	0	chr9	113687648	113687672	24	chr9:113687148-113688172	chr9:113687548-113687772
Car14	KO_vs_Neg	SE	-0.337	0.0107	chr3	95808770	95808792	22	chr3:95808270-95809292	chr3:95808670-95808892
Gon4l	KO_vs_Neg	SE	-0.337	0.0124	chr3	88753694	88753886	192	chr3:88753194-88754386	chr3:88753594-88753986
Trim9	KO_vs_Neg	SE	-0.336	0.00594	chr12	70301811	70302000	189	chr12:70301311-70302500	chr12:70301711-70302100
Platr25	KO_vs_Neg	SE	-0.336	0.0397	chr13	62871911	62872031	120	chr13:62871411-62872531	chr13:62871811-62872131
Slc38a10	KO_vs_Neg	SE	-0.335	0	chr11	119999292	119999379	87	chr11:119998792-119999879	chr11:119999192-119999479
Hdac5	KO_vs_Neg	SE	0.335	0.000129	chr11	102109970	102110107	137	chr11:102109470-102110607	chr11:102109870-102110207
Zfp346	KO_vs_Neg	SE	-0.335	0.000622	chr13	55263295	55263437	142	chr13:55262795-55263937	chr13:55263195-55263537
2610035D17Rik	KO_vs_Neg	SE	0.335	0.0201	chr11	112958167	112958212	45	chr11:112957667-112958712	chr11:112958067-112958312
Ankrd29	KO_vs_Neg	MXE	-0.334	0.0489	chr18	12408762	12415458	NA	chr18:12408262-12415958	chr18:12408662-12415558
Gm10419	KO_vs_Neg	SE	-0.334	0.00809	chr5	108517426	108517544	118	chr5:108516926-108518044	chr5:108517326-108517644
Slc17a9	KO_vs_Neg	A5SS	0.333	0.00427	chr2	180373672	180373870	NA	chr2:180373172-180374370	chr2:180373572-180373970
Sh3glb1	KO_vs_Neg	SE	-0.333	0	chr3	144407520	144407607	87	chr3:144407020-144408107	chr3:144407420-144407707
Jak3	KO_vs_Neg	SE	-0.333	5.56e-06	chr8	72135543	72135628	85	chr8:72135043-72136128	chr8:72135443-72135728
Ccdc33	KO_vs_Neg	SE	-0.333	0.0149	chr9	57989242	57989352	110	chr9:57988742-57989852	chr9:57989142-57989452
Gm3752	KO_vs_Neg	SE	-0.333	0.0422	chr14	14985916	14986067	151	chr14:14985416-14986567	chr14:14985816-14986167
Lmbr1	KO_vs_Neg	SE	0.332	4.17e-08	chr5	29528799	29528822	23	chr5:29528299-29529322	chr5:29528699-29528922
Zfp7	KO_vs_Neg	SE	-0.332	0.000317	chr15	76765311	76765438	127	chr15:76764811-76765938	chr15:76765211-76765538
Trrap	KO_vs_Neg	SE	-0.331	0	chr5	144747141	144747162	21	chr5:144746641-144747662	chr5:144747041-144747262
Itga8	KO_vs_Neg	SE	-0.331	5.24e-06	chr2	12198080	12198093	13	chr2:12197580-12198593	chr2:12197980-12198193
Sh3glb2	KO_vs_Neg	SE	-0.33	0	chr2	30239237	30239249	12	chr2:30238737-30239749	chr2:30239137-30239349
Surf1	KO_vs_Neg	SE	0.33	0.00214	chr2	26804718	26804907	189	chr2:26804218-26805407	chr2:26804618-26805007
Iqcb1	KO_vs_Neg	SE	0.33	0.027	chr16	36651863	36651976	113	chr16:36651363-36652476	chr16:36651763-36652076
Sorbs1	KO_vs_Neg	MXE	0.329	0.00273	chr19	40329128	40332883	NA	chr19:40328628-40333383	chr19:40329028-40332983
Zfp330	KO_vs_Neg	RI	-0.327	1.29e-05	chr8	83491483	83493402	NA	chr8:83490983-83493902	chr8:83491383-83493502
Cstf2	KO_vs_Neg	SE	-0.327	2.64e-11	chrX	132973426	132973513	87	chrX:132972926-132974013	chrX:132973326-132973613
Creb1	KO_vs_Neg	SE	-0.327	4.93e-05	chr1	64598885	64598927	42	chr1:64598385-64599427	chr1:64598785-64599027
Lpin1	KO_vs_Neg	SE	0.327	0.00877	chr12	16634508	16634652	144	chr12:16634008-16635152	chr12:16634408-16634752
Ptk2	KO_vs_Neg	SE	0.327	0.0311	chr15	73231874	73232186	312	chr15:73231374-73232686	chr15:73231774-73232286
4933431E20Rik	KO_vs_Neg	A3SS	0.326	0.00922	chr3	107801366	107801531	NA	chr3:107800866-107802031	chr3:107801266-107801631
E130307A14Rik	KO_vs_Neg	SE	0.326	0.00417	chr10	39521551	39521804	253	chr10:39521051-39522304	chr10:39521451-39521904
Sh3glb1	KO_vs_Neg	SE	-0.325	0	chr3	144407568	144407607	39	chr3:144407068-144408107	chr3:144407468-144407707
Gm33023	KO_vs_Neg	SE	0.324	0.00378	chr8	105360139	105360350	211	chr8:105359639-105360850	chr8:105360039-105360450
Rpl7a	KO_vs_Neg	SE	0.323	0.00112	chr2	26802304	26802457	153	chr2:26801804-26802957	chr2:26802204-26802557
Tmbim4	KO_vs_Neg	SE	-0.323	0.00337	chr10	120038006	120038100	94	chr10:120037506-120038600	chr10:120037906-120038200
Tm7sf2	KO_vs_Neg	SE	0.323	0.0137	chr19	6116340	6116444	104	chr19:6115840-6116944	chr19:6116240-6116544
Kcnc3	KO_vs_Neg	A3SS	-0.322	0.0167	chr7	44247804	44247999	NA	chr7:44247304-44248499	chr7:44247704-44248099
Ccdc33	KO_vs_Neg	A5SS	0.322	0.00963	chr9	57938338	57938545	NA	chr9:57937838-57939045	chr9:57938238-57938645
Ank2	KO_vs_Neg	SE	-0.322	0	chr3	126772904	126772916	12	chr3:126772404-126773416	chr3:126772804-126773016
D330050G23Rik	KO_vs_Neg	SE	-0.322	0.00637	chr2	116734522	116734703	181	chr2:116734022-116735203	chr2:116734422-116734803
Iffo1	KO_vs_Neg	A3SS	0.321	0	chr6	125128757	125129734	NA	chr6:125128257-125130234	chr6:125128657-125129834
Gm12610	KO_vs_Neg	SE	-0.321	0.0389	chr4	89255914	89256050	136	chr4:89255414-89256550	chr4:89255814-89256150
Csnk1g1	KO_vs_Neg	SE	-0.32	0.000596	chr9	65828285	65828350	65	chr9:65827785-65828850	chr9:65828185-65828450
Tmem80	KO_vs_Neg	SE	-0.32	0.00192	chr7	140913550	140913644	94	chr7:140913050-140914144	chr7:140913450-140913744
Firre	KO_vs_Neg	SE	-0.32	0.00459	chrX	49695839	49695981	142	chrX:49695339-49696481	chrX:49695739-49696081
Wnt11	KO_vs_Neg	A5SS	-0.319	0.00114	chr7	98496380	98496658	NA	chr7:98495880-98497158	chr7:98496280-98496758
ENSMUSG00000121319	KO_vs_Neg	SE	0.319	0.00313	chr12	20964759	20964842	83	chr12:20964259-20965342	chr12:20964659-20964942
Ppfia1	KO_vs_Neg	SE	-0.319	0.00949	chr7	144042427	144042454	27	chr7:144041927-144042954	chr7:144042327-144042554
Lcor	KO_vs_Neg	SE	0.319	0.0115	chr19	41544046	41544140	94	chr19:41543546-41544640	chr19:41543946-41544240
Cstf2	KO_vs_Neg	RI	-0.318	5.74e-11	chrX	132970593	132974026	NA	chrX:132970093-132974526	chrX:132970493-132974126
Pvt1	KO_vs_Neg	SE	-0.318	0.0137	chr15	62085660	62085748	88	chr15:62085160-62086248	chr15:62085560-62085848
Irak1	KO_vs_Neg	SE	-0.318	0.0461	chrX	73065790	73065855	65	chrX:73065290-73066355	chrX:73065690-73065955
Crem	KO_vs_Neg	A3SS	0.317	0.0113	chr18	3276693	3276775	NA	chr18:3276193-3277275	chr18:3276593-3276875
Bin1	KO_vs_Neg	SE	-0.317	9.68e-11	chr18	32562752	32562776	24	chr18:32562252-32563276	chr18:32562652-32562876
Ank3	KO_vs_Neg	SE	-0.316	5.78e-13	chr10	69816653	69816680	27	chr10:69816153-69817180	chr10:69816553-69816780
Tmem87b	KO_vs_Neg	SE	-0.315	0.000491	chr2	128681067	128681174	107	chr2:128680567-128681674	chr2:128680967-128681274
Slc22a17	KO_vs_Neg	SE	-0.315	0.0422	chr14	55145342	55145823	481	chr14:55144842-55146323	chr14:55145242-55145923
Dleu2	KO_vs_Neg	A5SS	-0.314	0.0352	chr14	61885930	61886236	NA	chr14:61885430-61886736	chr14:61885830-61886336
Rgs11	KO_vs_Neg	RI	0.314	0.00133	chr17	26422269	26422486	NA	chr17:26421769-26422986	chr17:26422169-26422586
Zfp78	KO_vs_Neg	SE	-0.314	0.00225	chr7	6373957	6374104	147	chr7:6373457-6374604	chr7:6373857-6374204
Meg3	KO_vs_Neg	SE	-0.314	0.0163	chr12	109515913	109516014	101	chr12:109515413-109516514	chr12:109515813-109516114
Upp1	KO_vs_Neg	SE	0.313	0.00119	chr11	9068630	9068660	30	chr11:9068130-9069160	chr11:9068530-9068760
Mapkapk3	KO_vs_Neg	SE	0.313	0.00225	chr9	107139621	107139686	65	chr9:107139121-107140186	chr9:107139521-107139786
Nrcam	KO_vs_Neg	SE	0.313	0.00254	chr12	44631617	44631770	153	chr12:44631117-44632270	chr12:44631517-44631870
Cfap410	KO_vs_Neg	SE	0.312	0.000123	chr10	77815586	77815885	299	chr10:77815086-77816385	chr10:77815486-77815985
Cenph	KO_vs_Neg	SE	0.312	0.0237	chr13	100900057	100900109	52	chr13:100899557-100900609	chr13:100899957-100900209
2410002F23Rik	KO_vs_Neg	RI	0.31	0	chr7	43896674	43897719	NA	chr7:43896174-43898219	chr7:43896574-43897819
Trrap	KO_vs_Neg	SE	-0.31	0	chr5	144746960	144747014	54	chr5:144746460-144747514	chr5:144746860-144747114
Sae1	KO_vs_Neg	SE	-0.31	0.00209	chr7	16104211	16104385	174	chr7:16103711-16104885	chr7:16104111-16104485
Ank1	KO_vs_Neg	SE	-0.31	0.0173	chr8	23621453	23621570	117	chr8:23620953-23622070	chr8:23621353-23621670
Snhg17	KO_vs_Neg	SE	0.31	0.0227	chr2	158200124	158200260	136	chr2:158199624-158200760	chr2:158200024-158200360
Ppp2r3d	KO_vs_Neg	A3SS	0.309	0.000162	chr9	124202110	124204759	NA	chr9:124201610-124205259	chr9:124202010-124204859
Zmynd8	KO_vs_Neg	SE	-0.309	0	chr2	165694787	165694799	12	chr2:165694287-165695299	chr2:165694687-165694899
Synj1	KO_vs_Neg	SE	-0.309	2.88e-08	chr16	90746586	90746625	39	chr16:90746086-90747125	chr16:90746486-90746725
Mrpl4	KO_vs_Neg	SE	-0.309	0.00124	chr9	20918623	20918836	213	chr9:20918123-20919336	chr9:20918523-20918936
AI480526	KO_vs_Neg	SE	-0.309	0.00485	chr5	123272686	123272780	94	chr5:123272186-123273280	chr5:123272586-123272880
Adam33	KO_vs_Neg	RI	0.308	0.0235	chr2	130894961	130895508	NA	chr2:130894461-130896008	chr2:130894861-130895608
Tcf7l2	KO_vs_Neg	SE	-0.307	1.69e-06	chr19	55916161	55916186	25	chr19:55915661-55916686	chr19:55916061-55916286
Tmem80	KO_vs_Neg	SE	-0.306	0.00301	chr7	140913560	140913644	84	chr7:140913060-140914144	chr7:140913460-140913744
Dtnbp1	KO_vs_Neg	SE	-0.306	0.0377	chr13	45149306	45149482	176	chr13:45148806-45149982	chr13:45149206-45149582
Oprl1	KO_vs_Neg	SE	0.306	0.0392	chr2	181359747	181359886	139	chr2:181359247-181360386	chr2:181359647-181359986
Col11a2	KO_vs_Neg	SE	-0.305	0.00223	chr17	34264744	34264822	78	chr17:34264244-34265322	chr17:34264644-34264922
Gm1976	KO_vs_Neg	SE	-0.305	0.00647	chr17	95127763	95127824	61	chr17:95127263-95128324	chr17:95127663-95127924
Mapk8ip3	KO_vs_Neg	MXE	0.304	0	chr17	25127384	25128135	NA	chr17:25126884-25128635	chr17:25127284-25128235
Cacna1a	KO_vs_Neg	MXE	-0.304	0.000209	chr8	85341323	85342299	NA	chr8:85340823-85342799	chr8:85341223-85342399
Eci1	KO_vs_Neg	SE	0.304	0.00034	chr17	24655151	24655298	147	chr17:24654651-24655798	chr17:24655051-24655398
Fat1	KO_vs_Neg	SE	-0.304	0.00231	chr8	45498769	45498822	53	chr8:45498269-45499322	chr8:45498669-45498922
Map2	KO_vs_Neg	SE	0.304	0.00288	chr1	66451565	66455306	3741	chr1:66451065-66455806	chr1:66451465-66455406
Rapgef3	KO_vs_Neg	A3SS	-0.303	0.000129	chr15	97647886	97648068	NA	chr15:97647386-97648568	chr15:97647786-97648168
Vps13c	KO_vs_Neg	SE	-0.303	1.47e-11	chr9	67778134	67778200	66	chr9:67777634-67778700	chr9:67778034-67778300
Zup1	KO_vs_Neg	SE	-0.303	5.34e-05	chr10	33826478	33826613	135	chr10:33825978-33827113	chr10:33826378-33826713
Spdye4a	KO_vs_Neg	SE	-0.302	0.00158	chr5	143204717	143204886	169	chr5:143204217-143205386	chr5:143204617-143204986
Clic3	KO_vs_Neg	RI	0.301	0.000148	chr2	25347672	25347986	NA	chr2:25347172-25348486	chr2:25347572-25348086
Tmc4	KO_vs_Neg	RI	0.301	0.000164	chr7	3670046	3670623	NA	chr7:3669546-3671123	chr7:3669946-3670723
Dab2ip	KO_vs_Neg	A5SS	0.3	0.000152	chr2	35533899	35534136	NA	chr2:35533399-35534636	chr2:35533799-35534236
Stx3	KO_vs_Neg	MXE	0.3	0.000159	chr19	11758930	11760500	NA	chr19:11758430-11761000	chr19:11758830-11760600
Camsap2	KO_vs_Neg	SE	-0.3	3.86e-10	chr1	136225021	136225054	33	chr1:136224521-136225554	chr1:136224921-136225154
Cstf2	KO_vs_Neg	SE	-0.3	7.91e-09	chrX	132973426	132973513	87	chrX:132972926-132974013	chrX:132973326-132973613
Mapkap1	KO_vs_Neg	SE	0.3	0.00664	chr2	34319529	34319638	109	chr2:34319029-34320138	chr2:34319429-34319738
Ipmk	KO_vs_Neg	A3SS	0.299	0.00444	chr10	71208534	71208710	NA	chr10:71208034-71209210	chr10:71208434-71208810
Luc7l	KO_vs_Neg	RI	0.299	0	chr17	26472947	26474099	NA	chr17:26472447-26474599	chr17:26472847-26474199
Dpp9	KO_vs_Neg	SE	0.299	0.00552	chr17	56501907	56502060	153	chr17:56501407-56502560	chr17:56501807-56502160
Obscn	KO_vs_Neg	MXE	0.298	0.0201	chr11	58952249	58953120	NA	chr11:58951749-58953620	chr11:58952149-58953220
Snap91	KO_vs_Neg	SE	-0.298	0	chr9	86672108	86672192	84	chr9:86671608-86672692	chr9:86672008-86672292
Sting1	KO_vs_Neg	SE	-0.298	0.00011	chr18	35872977	35873001	24	chr18:35872477-35873501	chr18:35872877-35873101
Pou2f1	KO_vs_Neg	SE	0.298	0.00285	chr1	165773470	165773571	101	chr1:165772970-165774071	chr1:165773370-165773671
Zbtb20	KO_vs_Neg	MXE	0.297	0.000804	chr16	43053121	43122978	NA	chr16:43052621-43123478	chr16:43053021-43123078
Synj1	KO_vs_Neg	SE	0.296	0.0129	chr16	90744953	90745001	48	chr16:90744453-90745501	chr16:90744853-90745101
Aasdh	KO_vs_Neg	SE	-0.295	0.0174	chr5	77052805	77052859	54	chr5:77052305-77053359	chr5:77052705-77052959
Phf14	KO_vs_Neg	SE	-0.294	0.00012	chr6	12045583	12045763	180	chr6:12045083-12046263	chr6:12045483-12045863
Dip2a	KO_vs_Neg	SE	-0.293	0	chr10	76107209	76107239	30	chr10:76106709-76107739	chr10:76107109-76107339
Naprt	KO_vs_Neg	SE	0.293	0.000998	chr15	75763811	75763896	85	chr15:75763311-75764396	chr15:75763711-75763996
Zfp426	KO_vs_Neg	SE	-0.293	0.0122	chr9	20397625	20397721	96	chr9:20397125-20398221	chr9:20397525-20397821
