Supplementary Table 17:,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
ANTXR1-HsaEX7001225-rem-21,99.35,99.01,98.68,99.2,T0
ANTXR1-HsaEX7001225-rem-24,98.86,98.9,98.02,98.77,T0
ANTXR1-HsaEX7001225-rem-27,97,96.55,95.84,96.82,T0
ANTXR1-HsaEX7001225-rem-3,99.36,99.48,99.04,99.26,T0
ANTXR1-HsaEX7001225-rem-30,88.59,86.1,90.13,88.94,T0
ANTXR1-HsaEX7001225-rem-33,74.75,74.37,76.96,77.9,T0
ANTXR1-HsaEX7001225-rem-36,,,,,T0
ANTXR1-HsaEX7001225-rem-6,99.32,99.52,98.78,99.59,T0
ANTXR1-HsaEX7001225-rem-9,99.22,98.84,98.6,98.91,T0
ANTXR1-HsaEX7001225-WT,97.07,97.16,98.25,98.61,T0
AP1B1-HsaEX0004865-add_0-12,3.07,2.75,22.52,28.59,T0
AP1B1-HsaEX0004865-add_0-15,4.64,4.28,26.83,33.44,T0
AP1B1-HsaEX0004865-add_0-18,14.25,14.09,45.66,50.91,T0
AP1B1-HsaEX0004865-add_0-21,7.24,7.13,29.95,35.29,T0
AP1B1-HsaEX0004865-add_0-24,4.33,4.24,16.05,20.15,T0
AP1B1-HsaEX0004865-add_0-27,5.02,3.99,18.77,21.59,T0
AP1B1-HsaEX0004865-add_0-3,0.54,0.64,7.66,10.22,T0
AP1B1-HsaEX0004865-add_0-30,8.35,9.26,31.58,36.12,T0
AP1B1-HsaEX0004865-add_0-33,1.37,1.24,5.01,6.76,T0
AP1B1-HsaEX0004865-add_0-6,0.69,1.07,10.92,12.5,T0
AP1B1-HsaEX0004865-add_0-9,0.64,0.6,6.17,7.38,T0
AP1B1-HsaEX0004865-add_1-12,1.5,1.4,9.33,11.9,T0
AP1B1-HsaEX0004865-add_1-15,3.25,2.88,15.73,18.74,T0
AP1B1-HsaEX0004865-add_1-18,4.64,4.31,23.81,30.23,T0
AP1B1-HsaEX0004865-add_1-21,1.69,1.9,11.4,12.8,T0
AP1B1-HsaEX0004865-add_1-24,0.87,0.35,6.06,7.04,T0
AP1B1-HsaEX0004865-add_1-27,1.68,1.9,11.09,12.83,T0
AP1B1-HsaEX0004865-add_1-3,0.48,0.55,3.92,5.52,T0
AP1B1-HsaEX0004865-add_1-33,3.46,3.68,16.81,19.9,T0
AP1B1-HsaEX0004865-add_1-6,1.91,1.97,16.08,21.96,T0
AP1B1-HsaEX0004865-add_1-9,1.09,1.34,10.23,11.9,T0
AP1B1-HsaEX0004865-add_2-12,0.61,0.51,5.07,5.99,T0
AP1B1-HsaEX0004865-add_2-15,0.25,0.29,2.59,2.83,T0
AP1B1-HsaEX0004865-add_2-18,0.43,0.63,4.76,5.97,T0
AP1B1-HsaEX0004865-add_2-21,0.19,0.29,1.74,2.64,T0
AP1B1-HsaEX0004865-add_2-24,0.15,0.17,1.62,1.64,T0
AP1B1-HsaEX0004865-add_2-27,0,0,0.68,0.87,T0
AP1B1-HsaEX0004865-add_2-3,0.52,0.66,5.14,6.97,T0
AP1B1-HsaEX0004865-add_2-30,0,0,0.86,0.87,T0
AP1B1-HsaEX0004865-add_2-6,1.23,1.64,10.57,13.9,T0
AP1B1-HsaEX0004865-add_2-9,0.61,0.56,6.02,7.68,T0
AP1B1-HsaEX0004865-rem-3,0.44,0.43,1.38,1.96,T0
AP1B1-HsaEX0004865-WT,0.55,0.76,4.65,7.9,T0
AP1B1-HsaEX0004866-add_0-12,0.06,0.11,0.48,0.27,T0
AP1B1-HsaEX0004866-add_0-15,1.13,0.11,0.28,0.65,T0
AP1B1-HsaEX0004866-add_0-18,0.24,0.38,0.83,0.58,T0
AP1B1-HsaEX0004866-add_0-21,0.14,0.39,3.06,1.49,T0
AP1B1-HsaEX0004866-add_0-3,0,0,0,0,T0
AP1B1-HsaEX0004866-add_0-6,0.21,0.53,0.06,1.97,T0
AP1B1-HsaEX0004866-add_0-9,0,0,0.12,0.22,T0
AP1B1-HsaEX0004866-add_1-12,0.24,0.14,0.54,2.19,T0
AP1B1-HsaEX0004866-add_1-15,0.04,0,0,0.32,T0
AP1B1-HsaEX0004866-add_1-21,0.11,0.19,0.5,1.92,T0
AP1B1-HsaEX0004866-add_1-3,0,0,0.28,0,T0
AP1B1-HsaEX0004866-add_1-6,0,0,0,0.16,T0
AP1B1-HsaEX0004866-add_1-9,0.31,0.22,0.96,1.24,T0
AP1B1-HsaEX0004866-add_2-12,0,0,0,0,T0
AP1B1-HsaEX0004866-add_2-15,0,0,0.31,0.38,T0
AP1B1-HsaEX0004866-add_2-18,0,0,0,0,T0
AP1B1-HsaEX0004866-add_2-3,0,0,0.11,0,T0
AP1B1-HsaEX0004866-add_2-6,0.05,0,0,0,T0
AP1B1-HsaEX0004866-add_2-9,0.27,0.34,3.66,3.59,T0
AP1B1-HsaEX0004866-rem-12,0,0,0,0,T0
AP1B1-HsaEX0004866-rem-15,0.07,0.13,0.34,0,T0
AP1B1-HsaEX0004866-rem-3,0,0,0.3,0.39,T0
AP1B1-HsaEX0004866-rem-6,0.03,0.04,0.29,0.78,T0
AP1B1-HsaEX0004866-rem-9,0,0.02,0.07,0.06,T0
AP1B1-HsaEX0004866-WT,0,0,0,0,T0
AP1G1-HsaEX0004874-add_0-12,17.34,25.77,68.22,78.42,T0
AP1G1-HsaEX0004874-add_0-15,37.46,49.24,82.63,86.1,T0
AP1G1-HsaEX0004874-add_0-18,73.22,75.83,90.03,92.52,T0
AP1G1-HsaEX0004874-add_0-21,77.3,82.57,91.33,93.69,T0
AP1G1-HsaEX0004874-add_0-24,68.94,70.78,85.13,88.3,T0
AP1G1-HsaEX0004874-add_0-27,76.25,78.83,87.09,89.7,T0
AP1G1-HsaEX0004874-add_0-3,1.16,1.33,16.14,26.3,T0
AP1G1-HsaEX0004874-add_0-30,74.2,78.5,87.82,89.18,T0
AP1G1-HsaEX0004874-add_0-33,51.32,62.8,76.43,80.11,T0
AP1G1-HsaEX0004874-add_0-6,2.73,3.79,27.96,39.99,T0
AP1G1-HsaEX0004874-add_0-9,14.29,18.19,64.09,71.34,T0
AP1G1-HsaEX0004874-add_1-12,27.71,34.31,71.56,83.29,T0
AP1G1-HsaEX0004874-add_1-15,46.17,54.17,82.07,87.76,T0
AP1G1-HsaEX0004874-add_1-18,55.83,58.67,82.98,86.71,T0
AP1G1-HsaEX0004874-add_1-21,50.9,52.35,77.93,83.55,T0
AP1G1-HsaEX0004874-add_1-24,25.14,31.57,61.33,68.09,T0
AP1G1-HsaEX0004874-add_1-27,37.07,44.8,68.66,72.65,T0
AP1G1-HsaEX0004874-add_1-3,2.65,3.5,28.87,43.2,T0
AP1G1-HsaEX0004874-add_1-33,62.24,63.28,74.2,77.69,T0
AP1G1-HsaEX0004874-add_1-6,7.21,10,51.92,63.66,T0
AP1G1-HsaEX0004874-add_1-9,12.71,19.09,66.2,73.17,T0
AP1G1-HsaEX0004874-add_2-12,2.96,4.12,30.65,41.73,T0
AP1G1-HsaEX0004874-add_2-15,3.6,3.42,29.16,43.79,T0
AP1G1-HsaEX0004874-add_2-18,4.46,4.16,39.68,50.08,T0
AP1G1-HsaEX0004874-add_2-21,2.2,5.48,22.3,39.73,T0
AP1G1-HsaEX0004874-add_2-24,2.93,1.97,26.5,34.74,T0
AP1G1-HsaEX0004874-add_2-27,1.8,2.59,20.92,23.18,T0
AP1G1-HsaEX0004874-add_2-3,2.37,1.78,26.47,34.73,T0
AP1G1-HsaEX0004874-add_2-30,2.97,3.75,24.16,34.1,T0
AP1G1-HsaEX0004874-add_2-6,2.48,3.69,32.33,45.54,T0
AP1G1-HsaEX0004874-add_2-9,2.78,3.51,31.37,45.1,T0
AP1G1-HsaEX0004874-rem-3,2.68,3.07,24.89,34.89,T0
AP1G1-HsaEX0004874-WT,4.35,5.65,31.57,42.7,T0
AP1S2-HsaEX0004907-add_0-12,0.3,6.19,79.13,89.71,T0
AP1S2-HsaEX0004907-add_0-15,0.48,14.01,84.32,91.98,T0
AP1S2-HsaEX0004907-add_0-18,3.31,26.32,83.56,94.13,T0
AP1S2-HsaEX0004907-add_0-21,5.23,25.26,89.58,95.25,T0
AP1S2-HsaEX0004907-add_0-24,9.55,16.86,89.76,93.45,T0
AP1S2-HsaEX0004907-add_0-27,3.48,21.88,87.34,93.82,T0
AP1S2-HsaEX0004907-add_0-3,0.57,4.86,68.21,81.52,T0
AP1S2-HsaEX0004907-add_0-30,0.9,4.34,75.64,84.88,T0
AP1S2-HsaEX0004907-add_0-33,2.56,13.88,85.89,92.8,T0
AP1S2-HsaEX0004907-add_0-6,0.12,5.36,77.16,86.27,T0
AP1S2-HsaEX0004907-add_0-9,0.12,3.15,64.14,77.46,T0
AP1S2-HsaEX0004907-add_1-12,0.24,11.8,82.77,92.13,T0
AP1S2-HsaEX0004907-add_1-15,1.11,10.47,88.22,94.11,T0
AP1S2-HsaEX0004907-add_1-18,0.76,11.68,84.57,92.53,T0
AP1S2-HsaEX0004907-add_1-21,0.73,9.53,80.7,90.11,T0
AP1S2-HsaEX0004907-add_1-24,0.33,10.14,80.5,88.81,T0
AP1S2-HsaEX0004907-add_1-27,0.59,21.6,88.4,96.04,T0
AP1S2-HsaEX0004907-add_1-3,0,5.52,76.19,84.92,T0
AP1S2-HsaEX0004907-add_1-33,2.95,20.28,84,91.53,T0
AP1S2-HsaEX0004907-add_1-6,0,6.29,74.97,86.25,T0
AP1S2-HsaEX0004907-add_1-9,0.14,7.58,79.44,88.98,T0
AP1S2-HsaEX0004907-add_2-12,0.24,0.77,42.11,56.96,T0
AP1S2-HsaEX0004907-add_2-15,0,2.95,50.53,65.55,T0
AP1S2-HsaEX0004907-add_2-18,0,0.53,45.13,60.37,T0
AP1S2-HsaEX0004907-add_2-21,0.17,0.62,46.7,60.99,T0
AP1S2-HsaEX0004907-add_2-24,0,0.28,14.78,22.72,T0
AP1S2-HsaEX0004907-add_2-27,0,0.07,30.99,44.69,T0
AP1S2-HsaEX0004907-add_2-3,0,4.5,70.09,85.44,T0
AP1S2-HsaEX0004907-add_2-30,0.18,0.64,41.88,55.46,T0
AP1S2-HsaEX0004907-add_2-6,0.2,4.55,64.9,80.3,T0
AP1S2-HsaEX0004907-add_2-9,0.08,0.76,34.48,47.43,T0
AP1S2-HsaEX0004907-rem-3,0,0.66,28.65,42.17,T0
AP1S2-HsaEX0004907-WT,0.12,4.4,68.3,80.41,T0
AP2M1-HsaEX1004130-add_0-12,0,0,0.36,0.47,T0
AP2M1-HsaEX1004130-add_0-15,0,0,0.37,0.28,T0
AP2M1-HsaEX1004130-add_0-18,0.06,0.15,2.18,3.66,T0
AP2M1-HsaEX1004130-add_0-21,0.28,0.18,2.91,3.84,T0
AP2M1-HsaEX1004130-add_0-24,0.14,0.12,1.02,1.05,T0
AP2M1-HsaEX1004130-add_0-27,0.08,0.04,0.29,0.54,T0
AP2M1-HsaEX1004130-add_0-3,0,0,0.13,0.11,T0
AP2M1-HsaEX1004130-add_0-30,0.06,0.08,0.43,0.4,T0
AP2M1-HsaEX1004130-add_0-33,0.17,0.08,0.88,0.28,T0
AP2M1-HsaEX1004130-add_0-36,0.09,0,1.06,1.3,T0
AP2M1-HsaEX1004130-add_0-6,0.03,0.1,0.5,0.59,T0
AP2M1-HsaEX1004130-add_0-9,0,0,0.15,0.27,T0
AP2M1-HsaEX1004130-add_1-12,0,0,0.08,0,T0
AP2M1-HsaEX1004130-add_1-15,0,0.02,1.04,1.35,T0
AP2M1-HsaEX1004130-add_1-18,0.02,0.06,0.85,0.73,T0
AP2M1-HsaEX1004130-add_1-21,0,0,0,0,T0
AP2M1-HsaEX1004130-add_1-24,0,0,0.58,0.5,T0
AP2M1-HsaEX1004130-add_1-27,0,0,0,0.17,T0
AP2M1-HsaEX1004130-add_1-3,0,0.02,0.1,0.19,T0
AP2M1-HsaEX1004130-add_1-30,0.03,0.02,0.45,0.32,T0
AP2M1-HsaEX1004130-add_1-36,0,0,0.41,0.17,T0
AP2M1-HsaEX1004130-add_1-6,0,0,0.21,0.49,T0
AP2M1-HsaEX1004130-add_1-9,0,0,0.31,0.25,T0
AP2M1-HsaEX1004130-add_2-12,0,0.03,0.43,0.82,T0
AP2M1-HsaEX1004130-add_2-15,0,0.11,0.08,0.06,T0
AP2M1-HsaEX1004130-add_2-18,0,0.04,0,0.08,T0
AP2M1-HsaEX1004130-add_2-21,0,0,0,0,T0
AP2M1-HsaEX1004130-add_2-24,0,0,0,0,T0
AP2M1-HsaEX1004130-add_2-27,0,0,0,0,T0
AP2M1-HsaEX1004130-add_2-3,0,0,0.22,0.42,T0
AP2M1-HsaEX1004130-add_2-30,0,0,0,0,T0
AP2M1-HsaEX1004130-add_2-33,0,0,0.2,0.37,T0
AP2M1-HsaEX1004130-add_2-6,0,0,0.16,0.84,T0
AP2M1-HsaEX1004130-add_2-9,0.05,0,0.39,0,T0
AP2M1-HsaEX1004130-WT,0,0,0.44,0.52,T0
APBB1-HsaEX0005055-add_0-12,0.44,16.65,83.8,93.49,T0
APBB1-HsaEX0005055-add_0-15,1.27,26.64,85.52,92.51,T0
APBB1-HsaEX0005055-add_0-18,9.15,54,91.92,95.87,T0
APBB1-HsaEX0005055-add_0-21,41.71,72.69,95.33,97.24,T0
APBB1-HsaEX0005055-add_0-24,11.73,49.68,91.51,96.65,T0
APBB1-HsaEX0005055-add_0-27,17.28,50.73,92.13,95.45,T0
APBB1-HsaEX0005055-add_0-3,0.24,4.4,68.56,82.04,T0
APBB1-HsaEX0005055-add_0-30,9.85,34.41,87.39,93.52,T0
APBB1-HsaEX0005055-add_0-33,19.08,49.48,91.17,96.01,T0
APBB1-HsaEX0005055-add_0-36,13.07,54.21,93.4,96.01,T0
APBB1-HsaEX0005055-add_0-6,0.47,10.57,81.05,90.81,T0
APBB1-HsaEX0005055-add_0-9,0.28,7.65,75.26,88.11,T0
APBB1-HsaEX0005055-add_1-12,0.46,9.68,74.15,84.94,T0
APBB1-HsaEX0005055-add_1-15,1.46,22.99,85.92,93.57,T0
APBB1-HsaEX0005055-add_1-18,4.64,20.63,83.66,92.79,T0
APBB1-HsaEX0005055-add_1-21,3.06,25.61,86.83,93.73,T0
APBB1-HsaEX0005055-add_1-24,3.39,27.08,86.56,94.12,T0
APBB1-HsaEX0005055-add_1-27,1.72,25.5,85.76,94.66,T0
APBB1-HsaEX0005055-add_1-3,0.19,5.44,71.27,84.53,T0
APBB1-HsaEX0005055-add_1-30,4.62,34.12,89.09,94.08,T0
APBB1-HsaEX0005055-add_1-36,11.72,37.46,89.88,94.6,T0
APBB1-HsaEX0005055-add_1-6,0.19,11.58,83.45,92.08,T0
APBB1-HsaEX0005055-add_1-9,0.26,9.58,77.19,88.65,T0
APBB1-HsaEX0005055-add_2-12,0.12,6.33,72.64,83.46,T0
APBB1-HsaEX0005055-add_2-15,0.2,6.9,70.9,83.11,T0
APBB1-HsaEX0005055-add_2-18,0.2,6.46,71.26,83.27,T0
APBB1-HsaEX0005055-add_2-21,0.31,5.17,68.67,80.28,T0
APBB1-HsaEX0005055-add_2-24,0.26,2.46,50.94,70.22,T0
APBB1-HsaEX0005055-add_2-27,0.08,2.34,60.26,73.02,T0
APBB1-HsaEX0005055-add_2-3,0.19,5.6,72.24,83.47,T0
APBB1-HsaEX0005055-add_2-30,0.1,2.27,54.43,69.25,T0
APBB1-HsaEX0005055-add_2-33,0.13,5.25,77.38,86.75,T0
APBB1-HsaEX0005055-add_2-6,0.21,7.2,75.78,86.99,T0
APBB1-HsaEX0005055-add_2-9,0.07,2.76,53.52,68.88,T0
APBB1-HsaEX0005055-WT,0.07,1.31,38.62,53.47,T0
ARHGEF11-HsaEX0005602-add_0-12,96.08,95.18,97.58,98.43,T0
ARHGEF11-HsaEX0005602-add_0-15,97.61,96.83,97.76,99.13,T0
ARHGEF11-HsaEX0005602-add_0-18,98.28,98.24,98.65,99.25,T0
ARHGEF11-HsaEX0005602-add_0-21,98.23,97.52,98.76,98.76,T0
ARHGEF11-HsaEX0005602-add_0-24,98.51,98.68,98.97,99.1,T0
ARHGEF11-HsaEX0005602-add_0-27,90.4,89.66,96.17,97.75,T0
ARHGEF11-HsaEX0005602-add_0-3,61.76,62.8,88.61,92.45,T0
ARHGEF11-HsaEX0005602-add_0-6,81.37,82.59,93.39,95.2,T0
ARHGEF11-HsaEX0005602-add_0-9,91.03,90.11,95.3,96.67,T0
ARHGEF11-HsaEX0005602-add_1-12,92.01,90.9,94.99,95.67,T0
ARHGEF11-HsaEX0005602-add_1-15,94.41,92.98,95.89,97.32,T0
ARHGEF11-HsaEX0005602-add_1-18,95.71,94.65,97.64,98.75,T0
ARHGEF11-HsaEX0005602-add_1-21,81.01,82.05,93.54,97.2,T0
ARHGEF11-HsaEX0005602-add_1-27,92.3,91.15,97.05,98.37,T0
ARHGEF11-HsaEX0005602-add_1-3,68.25,72.32,92.71,94.89,T0
ARHGEF11-HsaEX0005602-add_1-6,77.12,78.53,92.21,94.18,T0
ARHGEF11-HsaEX0005602-add_1-9,81.77,81.81,92.24,94.02,T0
ARHGEF11-HsaEX0005602-add_2-12,8.43,18.67,68.7,73.57,T0
ARHGEF11-HsaEX0005602-add_2-15,2.22,4.1,47.83,64.09,T0
ARHGEF11-HsaEX0005602-add_2-18,1.52,3.07,44.45,61.15,T0
ARHGEF11-HsaEX0005602-add_2-21,0.7,0.71,24.18,39.51,T0
ARHGEF11-HsaEX0005602-add_2-24,0.52,1.83,30.29,30.84,T0
ARHGEF11-HsaEX0005602-add_2-3,13.69,21.88,74.28,81.65,T0
ARHGEF11-HsaEX0005602-add_2-6,9.41,14.69,64.32,81.54,T0
ARHGEF11-HsaEX0005602-add_2-9,4.17,5.24,51.63,73.97,T0
ARHGEF11-HsaEX0005602-rem-3,10.5,20.23,78.79,88.66,T0
ARHGEF11-HsaEX0005602-rem-6,23.75,34.89,79.29,85.45,T0
ARHGEF11-HsaEX0005602-rem-9,10.24,20.09,71.95,80.78,T0
ARHGEF11-HsaEX0005602-WT,28.26,34.74,82.65,88.77,T0
ARRB1-HsaEX0006044-add_0-12,55.26,54.93,74.84,77.94,T0
ARRB1-HsaEX0006044-add_0-15,86.14,84.2,90.68,91.91,T0
ARRB1-HsaEX0006044-add_0-18,61.7,63.33,75.71,77.78,T0
ARRB1-HsaEX0006044-add_0-3,4.08,5.01,15.92,19.5,T0
ARRB1-HsaEX0006044-add_0-6,6.02,7.01,21.21,26.45,T0
ARRB1-HsaEX0006044-add_0-9,33.13,36.56,58.95,61.36,T0
ARRB1-HsaEX0006044-add_1-12,71.02,68.56,82.39,84.87,T0
ARRB1-HsaEX0006044-add_1-18,17.21,20.34,39.57,41.52,T0
ARRB1-HsaEX0006044-add_1-3,29.82,31.61,54.42,59.99,T0
ARRB1-HsaEX0006044-add_1-6,11.32,11.14,28.67,33.41,T0
ARRB1-HsaEX0006044-add_1-9,26.18,29.73,49.86,54.69,T0
ARRB1-HsaEX0006044-add_2-12,1.34,1.35,5.85,6.23,T0
ARRB1-HsaEX0006044-add_2-15,0.19,0.37,2.02,2.59,T0
ARRB1-HsaEX0006044-add_2-3,15.44,15.66,37.31,42.36,T0
ARRB1-HsaEX0006044-add_2-6,1.41,1.85,6.52,8.1,T0
ARRB1-HsaEX0006044-add_2-9,0.63,0.64,2.99,2.82,T0
ARRB1-HsaEX0006044-rem-12,1.02,1.27,5.33,7.19,T0
ARRB1-HsaEX0006044-rem-15,1,1.45,4.98,6.36,T0
ARRB1-HsaEX0006044-rem-18,0.33,0.39,2.8,4.2,T0
ARRB1-HsaEX0006044-rem-3,3.52,4.45,14.74,17.2,T0
ARRB1-HsaEX0006044-rem-6,0.24,0.35,1.7,2.95,T0
ARRB1-HsaEX0006044-rem-9,1.77,2.22,11.44,14.07,T0
ARRB1-HsaEX0006044-WT,5.83,5.66,20.57,23.61,T0
ASAP1-HsaEX0006155-add_0-12,16.22,23.86,82.26,91.15,T0
ASAP1-HsaEX0006155-add_0-15,57.62,64.64,92.78,96.65,T0
ASAP1-HsaEX0006155-add_0-18,83.91,86.38,95.69,96.92,T0
ASAP1-HsaEX0006155-add_0-21,76.75,79.13,93.72,95.99,T0
ASAP1-HsaEX0006155-add_0-24,73.87,75.23,93.76,95.75,T0
ASAP1-HsaEX0006155-add_0-27,84.68,86.24,94.77,96.62,T0
ASAP1-HsaEX0006155-add_0-3,1.61,4.18,44.33,58.5,T0
ASAP1-HsaEX0006155-add_0-30,55.41,55,84.65,90.24,T0
ASAP1-HsaEX0006155-add_0-33,76.4,77.1,91.77,94.27,T0
ASAP1-HsaEX0006155-add_0-6,1.63,3.24,61.82,75.36,T0
ASAP1-HsaEX0006155-add_0-9,3.57,4.6,43.18,52.17,T0
ASAP1-HsaEX0006155-add_1-12,10.81,20.32,82.35,91.59,T0
ASAP1-HsaEX0006155-add_1-15,20.44,24.44,79.19,88.93,T0
ASAP1-HsaEX0006155-add_1-18,2.87,3.89,37.41,45.62,T0
ASAP1-HsaEX0006155-add_1-21,35.35,42.21,85.09,92.57,T0
ASAP1-HsaEX0006155-add_1-24,44.23,48.36,85.28,92.1,T0
ASAP1-HsaEX0006155-add_1-27,71.86,75.6,93.53,96.39,T0
ASAP1-HsaEX0006155-add_1-3,1.8,2.91,57.65,70.45,T0
ASAP1-HsaEX0006155-add_1-33,87.24,87.57,95.82,97.17,T0
ASAP1-HsaEX0006155-add_1-6,1.69,2.47,65.8,77.51,T0
ASAP1-HsaEX0006155-add_1-9,,,,,T0
ASAP1-HsaEX0006155-add_2-12,0,0.16,11.59,21.96,T0
ASAP1-HsaEX0006155-add_2-15,,,,,T0
ASAP1-HsaEX0006155-add_2-18,0,0.22,18.77,16.92,T0
ASAP1-HsaEX0006155-add_2-21,0,0.74,17.76,25.54,T0
ASAP1-HsaEX0006155-add_2-24,0,0,1.95,3.16,T0
ASAP1-HsaEX0006155-add_2-27,0,0.19,3.96,6.25,T0
ASAP1-HsaEX0006155-add_2-3,0.19,0.81,32.15,44.52,T0
ASAP1-HsaEX0006155-add_2-30,0.18,0,5.17,11.63,T0
ASAP1-HsaEX0006155-add_2-6,0.26,0.63,33.24,54.41,T0
ASAP1-HsaEX0006155-add_2-9,,,,,T0
ASAP1-HsaEX0006155-rem-3,0.11,0.43,26.49,44.93,T0
ASAP1-HsaEX0006155-WT,0.24,0.13,15.17,19.39,T0
ATL2-HsaEX0006689-add_0-12,97.51,96.79,98.61,98.96,T0
ATL2-HsaEX0006689-add_0-15,99.09,98.99,99.18,98.99,T0
ATL2-HsaEX0006689-add_0-18,99.31,99.16,99.52,99.46,T0
ATL2-HsaEX0006689-add_0-21,98.59,98.43,98.77,98.77,T0
ATL2-HsaEX0006689-add_0-24,99.49,99.42,99.35,99.19,T0
ATL2-HsaEX0006689-add_0-27,99.34,98.84,99.17,99.04,T0
ATL2-HsaEX0006689-add_0-3,91.14,92.77,98.22,98.06,T0
ATL2-HsaEX0006689-add_0-6,96.03,96,97.85,98.29,T0
ATL2-HsaEX0006689-add_0-9,94.75,94.05,98.27,98.42,T0
ATL2-HsaEX0006689-add_1-12,98.89,98.08,99.08,99.55,T0
ATL2-HsaEX0006689-add_1-15,98.05,98.02,99.14,98.86,T0
ATL2-HsaEX0006689-add_1-18,98.77,98.61,98.88,99.17,T0
ATL2-HsaEX0006689-add_1-21,97.35,97.21,98.91,98.66,T0
ATL2-HsaEX0006689-add_1-27,75.76,77.02,90.02,92.54,T0
ATL2-HsaEX0006689-add_1-3,96.31,96.9,98.29,98.27,T0
ATL2-HsaEX0006689-add_1-6,98.16,97.82,98.87,99.13,T0
ATL2-HsaEX0006689-add_1-9,97.26,97.08,98.57,98.72,T0
ATL2-HsaEX0006689-add_2-12,86.67,87.7,96.58,97.48,T0
ATL2-HsaEX0006689-add_2-15,62.15,71.73,92.13,95.56,T0
ATL2-HsaEX0006689-add_2-18,54.6,66.19,92.03,95.84,T0
ATL2-HsaEX0006689-add_2-21,9.73,23.06,82.52,91.08,T0
ATL2-HsaEX0006689-add_2-24,26.72,44.72,89.78,94.51,T0
ATL2-HsaEX0006689-add_2-3,86.58,82.8,96.21,97.72,T0
ATL2-HsaEX0006689-add_2-6,87.07,89.38,96.57,97.85,T0
ATL2-HsaEX0006689-add_2-9,63.5,77.07,95.3,97.15,T0
ATL2-HsaEX0006689-rem-3,4.87,13.94,74.85,84.99,T0
ATL2-HsaEX0006689-rem-6,73.29,74.47,91.35,94.91,T0
ATL2-HsaEX0006689-rem-9,70.87,71.54,87.57,92.46,T0
ATL2-HsaEX0006689-WT,89.56,92.56,97.52,98.47,T0
ATP11A-HsaEX1005044-add_0-12,5.02,5.29,36.15,44.55,T0
ATP11A-HsaEX1005044-add_0-15,8.54,11.28,46.76,56.02,T0
ATP11A-HsaEX1005044-add_0-18,25.88,29.83,69.88,76.84,T0
ATP11A-HsaEX1005044-add_0-3,0.33,0.2,3.91,6.69,T0
ATP11A-HsaEX1005044-add_0-6,0.22,0.51,7.36,11.87,T0
ATP11A-HsaEX1005044-add_0-9,1.06,1.99,14.99,20.2,T0
ATP11A-HsaEX1005044-add_1-12,2.81,2.85,25.45,33.9,T0
ATP11A-HsaEX1005044-add_1-18,2.84,2.64,26.54,34.72,T0
ATP11A-HsaEX1005044-add_1-3,0.81,0.4,12.24,15.89,T0
ATP11A-HsaEX1005044-add_1-6,0,0.76,7.29,10.6,T0
ATP11A-HsaEX1005044-add_1-9,1.96,2.82,23.84,31.37,T0
ATP11A-HsaEX1005044-add_2-12,0.06,0.39,0.9,0.96,T0
ATP11A-HsaEX1005044-add_2-15,0,0.11,0.13,0.1,T0
ATP11A-HsaEX1005044-add_2-3,0,0,1.79,2.76,T0
ATP11A-HsaEX1005044-add_2-6,0.24,0.42,3.39,5.55,T0
ATP11A-HsaEX1005044-add_2-9,0,0,0.58,0.5,T0
ATP11A-HsaEX1005044-rem-12,0.03,0,0.77,0.6,T0
ATP11A-HsaEX1005044-rem-15,0,0.04,0.66,1.44,T0
ATP11A-HsaEX1005044-rem-18,0.05,0.04,1.03,1.46,T0
ATP11A-HsaEX1005044-rem-3,0,0.03,2.35,3.04,T0
ATP11A-HsaEX1005044-rem-6,0.07,0.18,1.13,2.66,T0
ATP11A-HsaEX1005044-rem-9,0,0,0.46,1.09,T0
ATP11A-HsaEX1005044-WT,0.14,0.94,3.66,6.31,T0
ATP1B3-HsaEX0006858-add_0-12,34.98,62.35,92.46,94.87,T0
ATP1B3-HsaEX0006858-add_0-15,56.67,94.29,96.1,92.98,T0
ATP1B3-HsaEX0006858-add_0-18,55.48,77.84,96.29,97.47,T0
ATP1B3-HsaEX0006858-add_0-21,5.71,21.88,91.15,93.69,T0
ATP1B3-HsaEX0006858-add_0-3,0,0.85,59.35,78.92,T0
ATP1B3-HsaEX0006858-add_0-6,0.25,5.34,82.6,91.49,T0
ATP1B3-HsaEX0006858-add_0-9,3.01,26.68,89.7,96.61,T0
ATP1B3-HsaEX0006858-add_1-12,3.04,19.06,88.92,96.26,T0
ATP1B3-HsaEX0006858-add_1-15,4.55,18.18,92.11,96.08,T0
ATP1B3-HsaEX0006858-add_1-21,0.31,3.27,80.74,90.93,T0
ATP1B3-HsaEX0006858-add_1-3,0,2.23,63.24,83.84,T0
ATP1B3-HsaEX0006858-add_1-6,0,0.72,55.36,75.28,T0
ATP1B3-HsaEX0006858-add_1-9,2.33,24.68,89.37,96.02,T0
ATP1B3-HsaEX0006858-add_2-12,1.84,0.79,65.52,77.15,T0
ATP1B3-HsaEX0006858-add_2-15,0,0.19,44.42,60.32,T0
ATP1B3-HsaEX0006858-add_2-18,0,0.21,39.12,57.04,T0
ATP1B3-HsaEX0006858-add_2-3,0.14,1.44,72.28,85.02,T0
