"event_id","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","upstreamES","upstreamEE","downstreamES","downstreamEE","FDR","IncLevelDifference"
"chr11:104189323-104190082|up:104185684-104185750|down:104193186-104193236","Mapt","chr11","+",104189323,104190082,759,104185684,104185750,104193186,104193236,0.000403796173752374,-0.106
"chr11:104935710-104935815|up:104934161-104934215|down:104937330-104937384","Gm11639","chr11","+",104935710,104935815,105,104934161,104934215,104937330,104937384,0.0167325797423916,-0.103
"chr11:106652011-106652122|up:106645607-106645877|down:106654681-106654774","Milr1","chr11","+",106652011,106652122,111,106645607,106645877,106654681,106654774,0.0012954534152141,0.104
"chr11:106977537-106977723|up:106973338-106973526|down:106986541-106986751","Bptf","chr11","-",106977537,106977723,186,106973338,106973526,106986541,106986751,1.0446397687088e-06,-0.142
"chr11:106985827-106986016|up:106973338-106973526|down:106986541-106986751","Bptf","chr11","-",106985827,106986016,189,106973338,106973526,106986541,106986751,3.74522927485875e-08,-0.116
"chr11:109376301-109376399|up:109364199-109364247|down:109380593-109380825","Arsg","chr11","+",109376301,109376399,98,109364199,109364247,109380593,109380825,0.0280391945393447,-0.174
"chr11:113482607-113482758|up:113452831-113452950|down:113540767-113540896","Slc39a11","chr11","-",113482607,113482758,151,113452831,113452950,113540767,113540896,0.00731097426291809,-0.117
"chr11:115320460-115320608|up:115320178-115320231|down:115320711-115321027","Kctd2","chr11","+",115320460,115320608,148,115320178,115320231,115320711,115321027,0.00356905627972196,-0.234
"chr11:115337231-115337394|up:115335841-115335937|down:115337583-115337646","Trim80","chr11","+",115337231,115337394,163,115335841,115335937,115337583,115337646,0.00175919644178548,0.267
"chr11:116187555-116187624|up:116186507-116186515|down:116188396-116188594","Exoc7","chr11","-",116187555,116187624,69,116186507,116186515,116188396,116188594,1.56422732372529e-06,0.114
"chr11:117419791-117419929|up:117414780-117414874|down:117422465-117422659","Gm11734","chr11","+",117419791,117419929,138,117414780,117414874,117422465,117422659,1.41625874771715e-05,-0.123
"chr11:117419791-117419929|up:117414780-117414874|down:117422909-117423031","Gm11734","chr11","+",117419791,117419929,138,117414780,117414874,117422909,117423031,6.35295260131096e-05,-0.194
"chr11:117927157-117927306|up:117925068-117925202|down:117928974-117929168","Dnah17","chr11","-",117927157,117927306,149,117925068,117925202,117928974,117929168,0.0455928835800752,-0.389
"chr11:119233968-119234090|up:119231816-119231990|down:119234720-119234836","Card14","chr11","+",119233968,119234090,122,119231816,119231990,119234720,119234836,0.0228021290847744,-0.31
"chr11:120509974-120510116|up:120509245-120509875|down:120510508-120510593","Sirt7","chr11","-",120509974,120510116,142,120509245,120509875,120510508,120510593,0.00182351916457387,-0.175
"chr11:120509974-120510116|up:120509245-120509875|down:120510988-120511095","Sirt7","chr11","-",120509974,120510116,142,120509245,120509875,120510988,120511095,3.27858978903823e-11,-0.199
"chr11:120959860-120959914|up:120959509-120959672|down:120960413-120960722","Sectm1a","chr11","-",120959860,120959914,54,120959509,120959672,120960413,120960722,0.0047251715007224,0.271
"chr11:121187739-121187915|up:121181569-121181716|down:121197593-121200722","Foxk2","chr11","+",121187739,121187915,176,121181569,121181716,121197593,121200722,0.000305608621526773,-0.304
"chr12:3824569-3824610|up:3823550-3823640|down:3829618-3829654","Dtnb","chr12","+",3824569,3824610,41,3823550,3823640,3829618,3829654,0.000669812396665153,-0.179
"chr12:11312407-11312594|up:11310882-11311069|down:11315587-11315767","Gen1","chr12","-",11312407,11312594,187,11310882,11311069,11315587,11315767,0.00311500915225809,-0.11
"chr12:11323994-11324112|up:11321729-11321872|down:11329605-11329742","Smc6","chr12","+",11323994,11324112,118,11321729,11321872,11329605,11329742,3.41781888107614e-06,0.141
"chr12:11326260-11326366|up:11321729-11321872|down:11329605-11329728","Smc6","chr12","+",11326260,11326366,106,11321729,11321872,11329605,11329728,1.52866729494439e-05,0.162
"chr12:17047496-17047704|up:17043655-17045645|down:17047774-17047857","Pqlc3","chr12","-",17047496,17047704,208,17043655,17045645,17047774,17047857,0.00188803310494429,-0.178
"chr12:20964759-20964842|up:20952533-20952660|down:20970842-20971263","ENSMUSG00000121319","chr12","-",20964759,20964842,83,20952533,20952660,20970842,20971263,0.00665736981337668,0.219
"chr12:21604009-21604107|up:21599867-21599955|down:21604377-21604692","ENSMUSG00000121487","chr12","+",21604009,21604107,98,21599867,21599955,21604377,21604692,0.00335653624674232,0.168
"chr12:30049497-30049692|up:30049163-30049272|down:30049890-30050048","Pxdn","chr12","+",30049497,30049692,195,30049163,30049272,30049890,30050048,0,-0.108
"chr12:35128898-35129011|up:35097184-35097410|down:35135937-35136027","Snx13","chr12","+",35128898,35129011,113,35097184,35097410,35135937,35136027,0.000105823249175284,0.249
"chr12:35132867-35132970|up:35097184-35097410|down:35135937-35136027","Snx13","chr12","+",35132867,35132970,103,35097184,35097410,35135937,35136027,6.46137790442252e-06,0.139
"chr12:44631617-44631770|up:44624927-44624963|down:44636890-44637022","Nrcam","chr12","+",44631617,44631770,153,44624927,44624963,44636890,44637022,0.00465454392028151,0.228
"chr12:51412037-51412342|up:51410199-51410329|down:51414557-51414739","G2e3","chr12","+",51412037,51412342,305,51410199,51410329,51414557,51414739,7.76260612635372e-05,0.122
"chr12:55104026-55104137|up:55100085-55100192|down:55109772-55109894","2700097O09Rik","chr12","-",55104026,55104137,111,55100085,55100192,55109772,55109894,9.99404477480686e-05,-0.14
"chr12:57350130-57350337|up:57277212-57277397|down:57352796-57352923","Mipol1","chr12","+",57350130,57350337,207,57277212,57277397,57352796,57352923,0.0129037492010284,0.103
"chr12:59094908-59094992|up:59090232-59090462|down:59107941-59108204","Trappc6b","chr12","-",59094908,59094992,84,59090232,59090462,59107941,59108204,0.00143090803846581,-0.202
"chr12:65090488-65090651|up:65090100-65090131|down:65090779-65090898","Prpf39","chr12","+",65090488,65090651,163,65090100,65090131,65090779,65090898,0.000175616849527922,-0.159
"chr12:65090541-65090651|up:65090063-65090131|down:65090779-65090898","Prpf39","chr12","+",65090541,65090651,110,65090063,65090131,65090779,65090898,0.000387297375083607,-0.177
"chr12:65102207-65102307|up:65101929-65102094|down:65102411-65102538","Prpf39","chr12","+",65102207,65102307,100,65101929,65102094,65102411,65102538,0.000956598192929454,-0.156
"chr12:69772228-69772328|up:69771723-69771788|down:69784724-69784835","Dmac2l","chr12","+",69772228,69772328,100,69771723,69771788,69784724,69784835,3.89048864799523e-05,0.132
"chr12:73376753-73376832|up:73365402-73365790|down:73383795-73383878","Slc38a6","chr12","+",73376753,73376832,79,73365402,73365790,73383795,73383878,0.00884538041484008,0.207
"chr12:81975018-81975148|up:81964438-81966154|down:81980304-81980489","Pcnx","chr12","+",81975018,81975148,130,81964438,81966154,81980304,81980489,0.0483695196394613,0.2
"chr12:83822622-83822688|up:83822116-83822243|down:83823127-83823335","Papln","chr12","+",83822622,83822688,66,83822116,83822243,83823127,83823335,0.0122415103439994,0.21
"chr12:84473481-84473975|up:84471909-84472054|down:84475116-84475218","Bbof1","chr12","+",84473481,84473975,494,84471909,84472054,84475116,84475218,0.00409540932963889,-0.367
"chr12:98903378-98903408|up:98887078-98887208|down:98908476-98908597","Ttc8","chr12","+",98903378,98903408,30,98887078,98887208,98908476,98908597,0.000464670395864923,-0.444
"chr12:99585054-99585234|up:99531401-99531531|down:99585881-99586297","Gm26839","chr12","+",99585054,99585234,180,99531401,99531531,99585881,99586297,0.0332812000832768,0.255
"chr12:103016153-103016182|up:103013916-103013957|down:103025577-103025687","Unc79","chr12","+",103016153,103016182,29,103013916,103013957,103025577,103025687,0.0295964181947837,0.207
"chr12:108862817-108862985|up:108860242-108861815|down:108863834-108864651","Wdr25","chr12","+",108862817,108862985,168,108860242,108861815,108863834,108864651,0.0338863525086321,-0.31
"chr12:108958732-108958863|up:108863834-108864651|down:108990888-108991059","Wdr25","chr12","+",108958732,108958863,131,108863834,108864651,108990888,108991059,0.0265836349580679,0.116
"chr12:109572647-109572777|up:109570252-109570500|down:109573847-109573930","Rian","chr12","+",109572647,109572777,130,109570252,109570500,109573847,109573930,0.0092299228401497,-0.215
"chr12:110444793-110445057|up:110440961-110443435|down:110450469-110450641","Gm19605","chr12","-",110444793,110445057,264,110440961,110443435,110450469,110450641,0.0286412416393123,0.208
"chr12:111384095-111384188|up:111383909-111383954|down:111385193-111385298","Exoc3l4","chr12","+",111384095,111384188,93,111383909,111383954,111385193,111385298,0.0182768052345594,0.223
"chr12:111384122-111384188|up:111383909-111383954|down:111385193-111385298","Exoc3l4","chr12","+",111384122,111384188,66,111383909,111383954,111385193,111385298,0.0284895631568352,0.167
"chr12:111760082-111760133|up:111755758-111755893|down:111760770-111761329","Klc1","chr12","+",111760082,111760133,51,111755758,111755893,111760770,111761329,2.2539091547052e-05,0.119
"chr12:111760082-111760133|up:111755758-111755920|down:111772441-111772508","Klc1","chr12","+",111760082,111760133,51,111755758,111755920,111772441,111772508,0.00201349153446383,-0.168
"chr12:111761981-111762112|up:111755758-111755920|down:111772441-111772508","Klc1","chr12","+",111761981,111762112,131,111755758,111755920,111772441,111772508,4.29391318495155e-09,-0.127
"chr12:116317446-116317509|up:116311838-116311934|down:116320731-116320806","Esyt2","chr12","+",116317446,116317509,63,116311838,116311934,116320731,116320806,7.50228481485603e-06,-0.106
"chr13:3529521-3529574|up:3528214-3528390|down:3529908-3530001","2810429I04Rik","chr13","+",3529521,3529574,53,3528214,3528390,3529908,3530001,0.0446170961073336,0.112
"chr13:9760181-9760343|up:9748663-9748741|down:9770808-9770964","Zmynd11","chr13","-",9760181,9760343,162,9748663,9748741,9770808,9770964,0.00011539304949622,0.108
"chr13:14178117-14178281|up:14175694-14175763|down:14179727-14179868","Tbce","chr13","-",14178117,14178281,164,14175694,14175763,14179727,14179868,7.684636393911e-11,-0.195
"chr13:14178127-14178281|up:14175694-14175763|down:14179727-14179868","Tbce","chr13","-",14178127,14178281,154,14175694,14175763,14179727,14179868,3.21986359143672e-12,-0.166
"chr13:21633443-21633503|up:21631955-21632064|down:21633610-21633686","Zscan26","chr13","-",21633443,21633503,60,21631955,21632064,21633610,21633686,0.000935146932632135,-0.234
"chr13:21705955-21706079|up:21697391-21705132|down:21709307-21709476","Zkscan8","chr13","-",21705955,21706079,124,21697391,21705132,21709307,21709476,2.62406875650625e-06,0.303
"chr13:21706393-21706485|up:21697391-21705132|down:21709307-21709476","Zkscan8","chr13","-",21706393,21706485,92,21697391,21705132,21709307,21709476,2.08075658048967e-06,0.395
"chr13:28792500-28792611|up:28745423-28745562|down:28852352-28852369","2610307P16Rik","chr13","-",28792500,28792611,111,28745423,28745562,28852352,28852369,0.0142003525120576,0.132
"chr13:29200692-29200862|up:29198240-29198517|down:29207158-29207195","A330102I10Rik","chr13","+",29200692,29200862,170,29198240,29198517,29207158,29207195,6.57526551838745e-09,0.85
"chr13:29207613-29207706|up:29207158-29207195|down:29212404-29212791","A330102I10Rik","chr13","+",29207613,29207706,93,29207158,29207195,29212404,29212791,0.0057870533722394,-0.363
"chr13:30378518-30378664|up:30320471-30320745|down:30386307-30386403","Mboat1","chr13","+",30378518,30378664,146,30320471,30320745,30386307,30386403,0.00442515294299334,0.244
"chr13:35083297-35083438|up:35083091-35083206|down:35083813-35083965","Prpf4b","chr13","+",35083297,35083438,141,35083091,35083206,35083813,35083965,1.36912286710113e-05,-0.171
"chr13:38167070-38167085|up:38163718-38163782|down:38167368-38167462","Ssr1","chr13","-",38167070,38167085,15,38163718,38163782,38167368,38167462,0.00103622076099931,-0.108
"chr13:45106647-45106670|up:45100221-45100604|down:45123521-45123616","Dtnbp1","chr13","-",45106647,45106670,23,45100221,45100604,45123521,45123616,0.0171101245796303,-0.114
"chr13:54889821-54889921|up:54884485-54888426|down:54897382-54897482","Gprin1","chr13","-",54889821,54889921,100,54884485,54888426,54897382,54897482,9.79934174452259e-07,0.139
"chr13:55712332-55712393|up:55690596-55691602|down:55718587-55718913","Fam193b","chr13","-",55712332,55712393,61,55690596,55691602,55718587,55718913,0.0408536283652424,0.145
"chr13:58164259-58164361|up:58161643-58161772|down:58166610-58166808","Klhl3","chr13","-",58164259,58164361,102,58161643,58161772,58166610,58166808,0.000351096346216278,0.412
"chr13:59665466-59665504|up:59661900-59662109|down:59672959-59673053","Agtpbp1","chr13","-",59665466,59665504,38,59661900,59662109,59672959,59673053,2.134314874085e-05,0.107
"chr13:62871911-62872031|up:62853943-62854070|down:62886705-62886912","Platr25","chr13","-",62871911,62872031,120,62853943,62854070,62886705,62886912,0.000169588367967088,-0.404
"chr13:62871911-62872031|up:62855967-62856023|down:62886705-62886912","Platr25","chr13","-",62871911,62872031,120,62855967,62856023,62886705,62886912,0.000716317988080448,-0.189
"chr13:62894415-62894645|up:62853943-62854070|down:62908395-62908523","Platr25","chr13","-",62894415,62894645,230,62853943,62854070,62908395,62908523,0.0430326799045212,-0.203
"chr13:62894415-62894645|up:62886705-62886912|down:62908395-62908523","Platr25","chr13","-",62894415,62894645,230,62886705,62886912,62908395,62908523,0.0248520106626846,-0.19
"chr13:63545896-63545991|up:63509392-63509506|down:63579263-63579508","Fancc","chr13","-",63545896,63545991,95,63509392,63509506,63579263,63579508,0.00406288359107288,0.109
"chr13:67644303-67644330|up:67642721-67642848|down:67648529-67648622","Zfp58","chr13","-",67644303,67644330,27,67642721,67642848,67648529,67648622,0.00675526133378442,-0.117
"chr13:74598354-74598481|up:74598074-74598135|down:74610700-74610785","E430024I08Rik","chr13","-",74598354,74598481,127,74598074,74598135,74610700,74610785,0.00167740007809022,0.123
"chr13:74598354-74598530|up:74598074-74598135|down:74610700-74610812","E430024I08Rik","chr13","-",74598354,74598530,176,74598074,74598135,74610700,74610812,0.0171104098184478,0.217
"chr13:74731765-74731992|up:74730309-74730367|down:74739390-74739510","Gm46430","chr13","-",74731765,74731992,227,74730309,74730367,74739390,74739510,0.000156936457596239,-0.268
"chr13:78363558-78363809|up:78346135-78346341|down:78379336-78379532","A830082K12Rik","chr13","+",78363558,78363809,251,78346135,78346341,78379336,78379532,0.00175073848651374,-0.291
"chr13:91687453-91687515|up:91609168-91609367|down:91812236-91812296","Ssbp2","chr13","+",91687453,91687515,62,91609168,91609367,91812236,91812296,0.0287225886851198,0.202
"chr13:92502172-92502299|up:92492157-92492207|down:92521232-92525561","Dhfr","chr13","+",92502172,92502299,127,92492157,92492207,92521232,92525561,0.0102935288768289,-0.279
"chr13:100561889-100563270|up:100559560-100559728|down:100564464-100564522","Naip1","chr13","-",100561889,100563270,1381,100559560,100559728,100564464,100564522,0.000266372757996924,0.413
"chr13:100561889-100564001|up:100559560-100559728|down:100564464-100564522","Naip1","chr13","-",100561889,100564001,2112,100559560,100559728,100564464,100564522,0.000396298566854813,0.385
"chr13:103966695-103966839|up:103964414-103964531|down:103970005-103971536","Erbin","chr13","-",103966695,103966839,144,103964414,103964531,103970005,103971536,0.000402455609312463,-0.102
"chr13:104022648-104022846|up:104005327-104005406|down:104056753-104056803","Erbin","chr13","-",104022648,104022846,198,104005327,104005406,104056753,104056803,3.91719442320656e-06,-0.402
"chr13:104581651-104581719|up:104581322-104581461|down:104582123-104582212","Adamts6","chr13","+",104581651,104581719,68,104581322,104581461,104582123,104582212,0.0461239272163656,-0.258
"chr13:107106211-107106325|up:107105145-107105296|down:107111002-107111070","Kif2a","chr13","-",107106211,107106325,114,107105145,107105296,107111002,107111070,0.000187905888003856,-0.109
"chr14:4191594-4191852|up:4191150-4191392|down:4192889-4193000","Nkiras1","chr14","-",4191594,4191852,258,4191150,4191392,4192889,4193000,0.000116622734252377,0.11
"chr14:8512131-8512303|up:8508602-8508895|down:8515106-8515197","Thoc7","chr14","+",8512131,8512303,172,8508602,8508895,8515106,8515197,0.023734163216282,-0.179
"chr14:14985916-14986067|up:14981102-14981234|down:14995798-14995932","Gm3752","chr14","+",14985916,14986067,151,14981102,14981234,14995798,14995932,0.0404468422420372,-0.333
