"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR"
"chr12:106039877:106039937:106036874:106041265:SE","SE","ENSMUSG00000021115","Vrk1",60,"Regular (>50bp)",-0.105,0.000726008732839152
"chr17:25807649:25807716:25804826:25831269:SE","SE","ENSMUSG00000002279","Lmf1",67,"Regular (>50bp)",0.237,3.13897056497055e-14
"chr18:7430394:7430415:7403356:7439568:SE","SE","ENSMUSG00000057440","Mpp7",21,"Microexon (0-30bp)",0.16,0.00103723031333238
"chr12:98787858:98787873:98784157:98790892:SE","SE","ENSMUSG00000051166","Eml5",15,"Microexon (0-30bp)",-0.19,3.03047940772426e-08
"chr12:87494333:87494368:87490796:87496062:SE","SE","ENSMUSG00000021040","Slirp",35,"Small (30-50bp)",-0.161,0.0374274977182473
"chr16:91509082:91509155:91498093:91514291:SE","SE","ENSMUSG00000058240","Cryzl1",73,"Regular (>50bp)",0.116,0.0102863556746876
"chr12:86311955:86312023:86291480:86335573:SE","SE","ENSMUSG00000021254","Gpatch2l",68,"Regular (>50bp)",-0.22,0.000105191820377065
"chr12:86313917:86313957:86312023:86335573:SE","SE","ENSMUSG00000021254","Gpatch2l",40,"Small (30-50bp)",0.121,2.84323455273592e-05
"chr12:86315749:86315835:86312023:86335573:SE","SE","ENSMUSG00000021254","Gpatch2l",86,"Regular (>50bp)",0.118,1.52022685824105e-06
"chr12:81975015:81975148:81966154:81980304:SE","SE","ENSMUSG00000021140","Pcnx",133,"Regular (>50bp)",0.164,0.00873957281480054
"chr12:81975018:81975148:81966154:81980304:SE","SE","ENSMUSG00000021140","Pcnx",130,"Regular (>50bp)",0.219,0.0120602963590191
"chr17:35246419:35246560:35245762:35246772:SE","SE","ENSMUSG00000036185","Sapcd1",141,"Regular (>50bp)",-0.192,3.13897056497055e-14
"chr17:35246419:35246564:35245762:35246772:SE","SE","ENSMUSG00000036185","Sapcd1",145,"Regular (>50bp)",-0.17,2.91428635610159e-12
"chr12:72005520:72005547:71999333:72006579:SE","SE","ENSMUSG00000034574","Daam1",27,"Microexon (0-30bp)",-0.117,0.027536144667863
"chr12:69221165:69221887:69218734:69225353:SE","SE","ENSMUSG00000034883","Lrr1",722,"Regular (>50bp)",-0.117,8.94819663314711e-14
"chr12:65090488:65090651:65090131:65090779:SE","SE","ENSMUSG00000035597","Prpf39",163,"Regular (>50bp)",-0.107,0.0313983465220249
"chr12:65090541:65090651:65090131:65090779:SE","SE","ENSMUSG00000035597","Prpf39",110,"Regular (>50bp)",-0.124,0.0282017471999398
"chr12:65102207:65102307:65102094:65102411:SE","SE","ENSMUSG00000035597","Prpf39",100,"Regular (>50bp)",-0.198,0.000320191755661519
"chr12:55658857:55658888:55651053:55659418:SE","SE","ENSMUSG00000021027","Ralgapa1",31,"Small (30-50bp)",-0.14,4.34727521021452e-07
"chr12:44631617:44631770:44623572:44636890:SE","SE","ENSMUSG00000020598","Nrcam",153,"Regular (>50bp)",-0.142,0.00900167674083383
"chr12:30049497:30049692:30049272:30049890:SE","SE","ENSMUSG00000020674","Pxdn",195,"Regular (>50bp)",-0.116,0
"chr12:25097892:25097925:25090568:25101093:SE","SE","ENSMUSG00000036333","Kidins220",33,"Small (30-50bp)",-0.128,7.03298940818431e-07
"chr12:21264362:21264371:21263226:21267975:SE","SE","ENSMUSG00000052632","Asap2",9,"Microexon (0-30bp)",-0.196,0
"chr12:11323994:11324112:11321872:11329605:SE","SE","ENSMUSG00000020608","Smc6",118,"Regular (>50bp)",0.159,1.69303382942244e-08
"chr12:11326260:11326366:11321872:11329605:SE","SE","ENSMUSG00000020608","Smc6",106,"Regular (>50bp)",0.156,7.77849873203138e-06
"chr12:3288833:3289009:3288112:3291521:SE","SE","ENSMUSG00000079179","Rab10os",176,"Regular (>50bp)",-0.121,6.73394999766936e-10
"chr11:120503855:120503909:120503427:120504204:SE","SE","ENSMUSG00000025137","Pcyt2",54,"Regular (>50bp)",-0.132,1.90477869399475e-07
"chr11:119233968:119234090:119231990:119234720:SE","SE","ENSMUSG00000013483","Card14",122,"Regular (>50bp)",0.52,3.11064886652061e-08
"chr11:119136660:119137176:119129598:119141764:SE","SE","ENSMUSG00000039963","Ccdc40",516,"Regular (>50bp)",0.11,0.00992353840785147
"chr11:117718904:117718995:117716832:117723170:SE","SE","ENSMUSG00000017718","Afmid",91,"Regular (>50bp)",-0.257,0.00328488530829696
"chr11:116701605:116701693:116698794:116702748:SE","SE","ENSMUSG00000020814","Mxra7",88,"Regular (>50bp)",-0.104,0.000399471461342716
"chr11:115764582:115764746:115764347:115767825:SE","SE","ENSMUSG00000034427","Myo15b",164,"Regular (>50bp)",-0.477,0.031108274300264
"chr11:106071780:106071809:106064607:106075387:SE","SE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",-0.143,0
"chr11:106071780:106071809:106064607:106077926:SE","SE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",-0.172,3.707656846415e-07
"chr11:104177948:104178035:104173306:104193186:SE","SE","ENSMUSG00000018411","Mapt",87,"Regular (>50bp)",0.108,1.71917323588273e-05
"chr11:104180733:104180820:104178035:104193186:SE","SE","ENSMUSG00000018411","Mapt",87,"Regular (>50bp)",0.152,4.49553475872719e-06
"chr11:104185684:104185750:104178035:104193186:SE","SE","ENSMUSG00000018411","Mapt",66,"Regular (>50bp)",0.185,1.64831506946985e-06
"chr11:101153548:101153671:101152106:101154594:SE","SE","ENSMUSG00000035112","Wnk4",123,"Regular (>50bp)",-0.159,0.0135126988879572
"chr11:100940284:100940302:100939351:100945851:SE","SE","ENSMUSG00000019302","Atp6v0a1",18,"Microexon (0-30bp)",-0.134,0
"chr11:99115546:99115968:99111561:99119322:SE","SE","ENSMUSG00000037935","Smarce1",422,"Regular (>50bp)",-0.51,5.23687259779767e-05
"chr19:6916896:6917054:6916778:6917719:SE","SE","ENSMUSG00000024958","Gpr137",158,"Regular (>50bp)",-0.133,7.30372124812447e-08
"chr11:97234434:97234673:97234202:97236533:SE","SE","ENSMUSG00000070337","Gpr179",239,"Regular (>50bp)",-0.472,0.00900190283351081
"chr11:97234922:97235032:97234202:97236533:SE","SE","ENSMUSG00000070337","Gpr179",110,"Regular (>50bp)",-0.228,0.0174821164961806
"chr11:94439003:94439189:94435611:94439296:SE","SE","ENSMUSG00000039096","Rsad1",186,"Regular (>50bp)",-0.112,3.26749875299146e-07
"chr11:93777847:93777899:93777242:93782164:SE","SE","ENSMUSG00000059474","Mbtd1",52,"Regular (>50bp)",-0.271,0.000531271866862199
"chr11:86407976:86408075:86407017:86408175:SE","SE","ENSMUSG00000020516","Rps6kb1",99,"Regular (>50bp)",-0.336,0.000979986981564479
"chr11:85712847:85712938:85692778:85716027:SE","SE","ENSMUSG00000059439","Bcas3",91,"Regular (>50bp)",0.231,0.000365430890238214
"chr11:83876074:83876377:83873133:83878738:SE","SE","ENSMUSG00000034940","Synrg",303,"Regular (>50bp)",-0.102,0.0293792392416017
"chr11:83877639:83877873:83873133:83878738:SE","SE","ENSMUSG00000034940","Synrg",234,"Regular (>50bp)",-0.131,0.00438982310324477
"chr11:83379750:83379871:83372799:83388719:SE","SE","ENSMUSG00000020680","Taf15",121,"Regular (>50bp)",-0.168,0.00254057639001563
"chr11:83149950:83150064:83134822:83150869:SE","SE","ENSMUSG00000121399","ENSMUSG00000121399",114,"Regular (>50bp)",0.11,7.37181214499985e-07
"chr10:40605982:40606081:40559660:40613670:SE","SE","ENSMUSG00000045555","Mettl24",99,"Regular (>50bp)",-0.149,0.0434804285075908
"chr12:109715389:109715443:109714727:109715528:SE","SE","ENSMUSG00000097391","Mirg",54,"Regular (>50bp)",0.364,0.00163732077772731
"chr4:140774082:140774166:140774008:140778351:SE","SE","ENSMUSG00000040860","Crocc",84,"Regular (>50bp)",-0.247,0.000362424786876398
"chr4:140774254:140774440:140774008:140778351:SE","SE","ENSMUSG00000040860","Crocc",186,"Regular (>50bp)",-0.28,2.96166508071606e-08
"chr6:30872476:30872529:30867607:30873595:SE","SE","ENSMUSG00000025607","Copg2",53,"Regular (>50bp)",0.147,0.0327743426678463
"chr6:29411708:29411867:29411384:29412362:SE","SE","ENSMUSG00000029769","Ccdc136",159,"Regular (>50bp)",-0.105,0.000379212180645387
"chr6:29414784:29414979:29413086:29426623:SE","SE","ENSMUSG00000029769","Ccdc136",195,"Regular (>50bp)",-0.148,1.09896466421249e-06
"chr6:29417070:29417577:29413086:29426623:SE","SE","ENSMUSG00000029769","Ccdc136",507,"Regular (>50bp)",-0.222,0.0346952164589474
"chr6:4677162:4677197:4674632:4678066:SE","SE","ENSMUSG00000004631","Sgce",35,"Small (30-50bp)",-0.179,8.11689905495828e-11
"chr6:4677162:4677233:4674632:4678066:SE","SE","ENSMUSG00000004631","Sgce",71,"Regular (>50bp)",-0.253,1.46485293031431e-13
"chr9:59570322:59570439:59564553:59572482:SE","SE","ENSMUSG00000032294","Pkm",117,"Regular (>50bp)",0.108,0.0134202785194223
"chr5:145148555:145148638:145144518:145155096:SE","SE","ENSMUSG00000055991","Zkscan5",83,"Regular (>50bp)",0.128,0.00119583636053714
"chr5:143314432:143314652:143314325:143314920:SE","SE","ENSMUSG00000001844","Zdhhc4",220,"Regular (>50bp)",-0.137,1.81552964461352e-06
"chr2:165145585:165145621:165143911:165146819:SE","SE","ENSMUSG00000017670","Elmo2",36,"Small (30-50bp)",-0.107,0.000604994672165586
"chr7:18935754:18935852:18935578:18936433:SE","SE","ENSMUSG00000040811","Eml2",98,"Regular (>50bp)",-0.105,4.01941352830388e-13
"chr6:83953183:83953332:83949265:83955003:SE","SE","ENSMUSG00000030016","Zfp638",149,"Regular (>50bp)",0.182,7.13418326664609e-05
"chr6:83956828:83956891:83953332:83958665:SE","SE","ENSMUSG00000030016","Zfp638",63,"Regular (>50bp)",-0.111,0.0443500842041435
"chr6:83958665:83958767:83953332:83960957:SE","SE","ENSMUSG00000030016","Zfp638",102,"Regular (>50bp)",-0.152,0.00185086473313166
"chr4:24591033:24591245:24588372:24596137:SE","SE","ENSMUSG00000045751","Mms22l",212,"Regular (>50bp)",0.155,1.32540178536542e-05
"chr15:92262780:92262993:92242464:92263378:SE","SE","ENSMUSG00000097068","Gm26760",213,"Regular (>50bp)",-0.457,0.036327949617687
"chr15:92263426:92263840:92242464:92264059:SE","SE","ENSMUSG00000097068","Gm26760",414,"Regular (>50bp)",-0.137,0.0282802987044399
"chr15:92265055:92265175:92242464:92268212:SE","SE","ENSMUSG00000097068","Gm26760",120,"Regular (>50bp)",0.224,0.0259465118308786
"chr5:129792747:129792827:129792613:129793790:SE","SE","ENSMUSG00000034211","Mrps17",80,"Regular (>50bp)",-0.119,2.11537158047168e-09
"chr5:129792747:129792974:129792613:129793790:SE","SE","ENSMUSG00000034211","Mrps17",227,"Regular (>50bp)",-0.117,8.94819663314711e-14
"chr17:48706012:48706093:48702824:48707465:SE","SE","ENSMUSG00000023994","Nfya",81,"Regular (>50bp)",-0.13,1.70256753586161e-10
"chr5:121970565:121970653:121967139:121975636:SE","SE","ENSMUSG00000042594","Sh2b3",88,"Regular (>50bp)",-0.145,0.000296875359253506
"chr5:124264417:124264567:124263526:124265239:SE","SE","ENSMUSG00000029406","Pitpnm2",150,"Regular (>50bp)",-0.215,0.0122359463420057
"chr9:45693249:45693546:45691134:45696180:SE","SE","ENSMUSG00000043987","Cep164",297,"Regular (>50bp)",-0.147,0.00832847910708409
"chr9:45693249:45693546:45691134:45697075:SE","SE","ENSMUSG00000043987","Cep164",297,"Regular (>50bp)",-0.239,2.8285431862806e-06
"chr9:45696180:45696327:45691134:45697075:SE","SE","ENSMUSG00000043987","Cep164",147,"Regular (>50bp)",-0.205,0.00920899945654328
"chr9:45696180:45696327:45693546:45697075:SE","SE","ENSMUSG00000043987","Cep164",147,"Regular (>50bp)",-0.117,0.011806652062461
"chr9:45697075:45697219:45693546:45698723:SE","SE","ENSMUSG00000043987","Cep164",144,"Regular (>50bp)",0.104,0.00209841447512941
"chr7:79109260:79109333:79109048:79109436:SE","SE","ENSMUSG00000039176","Polg",73,"Regular (>50bp)",-0.183,3.15292798758189e-09
"chr3:88718520:88718676:88708499:88732438:SE","SE","ENSMUSG00000098912","1500004A13Rik",156,"Regular (>50bp)",0.178,0.0293048937244689
"chr3:88732438:88732721:88708499:88739570:SE","SE","ENSMUSG00000098912","1500004A13Rik",283,"Regular (>50bp)",0.232,0.027042454349877
"chr3:88732438:88732721:88715579:88739570:SE","SE","ENSMUSG00000098912","1500004A13Rik",283,"Regular (>50bp)",0.212,0.0200045834921645
"chr5:111040697:111040976:111027854:111232887:SE","SE","ENSMUSG00000033209","Ttc28",279,"Regular (>50bp)",-0.171,1.41001846941626e-05
"chr5:108799757:108799864:108798834:108800259:SE","SE","ENSMUSG00000004815","Dgkq",107,"Regular (>50bp)",-0.109,3.40561286692514e-08
"chr11:5732184:5732357:5730653:5733891:SE","SE","ENSMUSG00000121496","Ube2d-ps",173,"Regular (>50bp)",0.293,0.0146510307918418
"chr5:100185426:100185588:100184054:100186578:SE","SE","ENSMUSG00000029328","Hnrnpdl",162,"Regular (>50bp)",-0.641,2.28372744287056e-07
"chr5:34325738:34325787:34307205:34326733:SE","SE","ENSMUSG00000045102","Poln",49,"Small (30-50bp)",0.242,0.0197616170964018
"chr6:120946315:120946453:120939826:120950363:SE","SE","ENSMUSG00000051586","Mical3",138,"Regular (>50bp)",0.134,0.00759494334072131
"chr13:46934101:46934140:46932469:46938721:SE","SE","ENSMUSG00000021375","Kif13a",39,"Small (30-50bp)",-0.212,1.86174173624504e-07
"chr5:73182113:73182131:73181341:73184658:SE","SE","ENSMUSG00000070733","Fryl",18,"Microexon (0-30bp)",-0.103,1.1914221436475e-06
"chr11:3311020:3311108:3310586:3311782:SE","SE","ENSMUSG00000020451","Limk2",88,"Regular (>50bp)",-0.166,0.0136183589898682
"chr11:3311782:3311825:3310586:3359045:SE","SE","ENSMUSG00000020451","Limk2",43,"Small (30-50bp)",0.334,0.000270364223648166
"chr12:84471909:84472054:84470277:84475116:SE","SE","ENSMUSG00000057265","Bbof1",145,"Regular (>50bp)",-0.297,0.0180909523628455
"chr12:84471909:84472054:84470277:84476778:SE","SE","ENSMUSG00000057265","Bbof1",145,"Regular (>50bp)",-0.153,0.0491546354962767
"chr2:52006679:52006757:52006406:52006846:SE","SE","ENSMUSG00000036202","Rif1",78,"Regular (>50bp)",0.101,0.000123252539866031
"chr1:65231689:65231725:65231453:65234814:SE","SE","ENSMUSG00000025949","Pikfyve",36,"Small (30-50bp)",0.167,0.0274938260164556
"chr1:133203549:133203603:133202112:133208076:SE","SE","ENSMUSG00000041757","Plekha6",54,"Regular (>50bp)",0.123,4.27870970640642e-05
"chr1:133207110:133207191:133202617:133208076:SE","SE","ENSMUSG00000041757","Plekha6",81,"Regular (>50bp)",0.201,0.0129777797004093
"chr3:146181010:146181136:146175558:146181948:SE","SE","ENSMUSG00000028188","Spata1",126,"Regular (>50bp)",-0.28,4.70464776275041e-05
"chr5:43395669:43395759:43394931:43401928:SE","SE","ENSMUSG00000039782","Cpeb2",90,"Regular (>50bp)",-0.183,0.00186829026355821
"chr4:98263156:98263250:98246284:98271200:SE","SE","ENSMUSG00000028563","Tm2d1",94,"Regular (>50bp)",-0.224,0.00258686781051736
"chr4:98263156:98263265:98246284:98271200:SE","SE","ENSMUSG00000028563","Tm2d1",109,"Regular (>50bp)",-0.192,0.00339421123507624
"chr3:145644297:145644424:145644083:145644652:SE","SE","ENSMUSG00000036873","2410004B18Rik",127,"Regular (>50bp)",-0.119,9.75537972425887e-08
"chr14:70855394:70855469:70854880:70855678:SE","SE","ENSMUSG00000022099","Dmtn",75,"Regular (>50bp)",-0.174,0.000809400786567631
"chr5:31610498:31610557:31609921:31622795:SE","SE","ENSMUSG00000062761","Zfp512",59,"Regular (>50bp)",0.143,0.00126683737635902
"chr3:106640652:106640922:106640458:106641673:SE","SE","ENSMUSG00000056260","Lrif1",270,"Regular (>50bp)",-0.221,1.1130485830752e-05
"chr10:75478296:75478504:75478110:75479707:SE","SE","ENSMUSG00000006342","Susd2",208,"Regular (>50bp)",-0.103,0.000225144159132019
"chrX:72702785:72702855:72702425:72703624:SE","SE","ENSMUSG00000002012","Pnck",70,"Regular (>50bp)",0.135,0.00040050022321504
"chr15:54946800:54946989:54946494:54947444:SE","SE","ENSMUSG00000022422","Dscc1",189,"Regular (>50bp)",-0.249,4.13900645185241e-08
"chrX:151168640:151168748:151153018:151186308:SE","SE","ENSMUSG00000084885","3010001F23Rik",108,"Regular (>50bp)",-0.21,0.0178605944352032
"chr13:11649192:11649216:11637887:11650410:SE","SE","ENSMUSG00000021313","Ryr2",24,"Microexon (0-30bp)",0.199,5.62550019090521e-05
"chr4:152398335:152398372:152397889:152399498:SE","SE","ENSMUSG00000058498","Rnf207",37,"Small (30-50bp)",-0.148,0.0111285642412321
"chr3:151955296:151955338:151954005:151958444:SE","SE","ENSMUSG00000039103","Nexn",42,"Small (30-50bp)",0.197,0.00828088297553552
"chr18:36811446:36811523:36810558:36812049:SE","SE","ENSMUSG00000117679","Apbb3",77,"Regular (>50bp)",-0.139,0.00118856755040855
"chr4:142921230:142921304:142907561:142939184:SE","SE","ENSMUSG00000057637","Prdm2",74,"Regular (>50bp)",0.132,0.00186623599456767
"chr4:140847634:140847684:140846092:140867002:SE","SE","ENSMUSG00000040842","Szrd1",50,"Small (30-50bp)",0.103,9.67694947276558e-05
"chr4:147647371:147647415:147637883:147661481:SE","SE","ENSMUSG00000065999","Zfp985",44,"Small (30-50bp)",0.293,0.000531641882274426
"chr2:120443531:120443601:120442911:120446335:SE","SE","ENSMUSG00000027285","Haus2",70,"Regular (>50bp)",-0.108,0.0275273075784641
"chr4:138531817:138531962:138528769:138533495:SE","SE","ENSMUSG00000041193","Pla2g5",145,"Regular (>50bp)",-0.181,0.00692585064621814
"chr4:137981583:137981664:137977819:137985479:SE","SE","ENSMUSG00000045349","Sh2d5",81,"Regular (>50bp)",0.58,0.00012291311113261
"chr4:137982862:137983009:137981664:137985479:SE","SE","ENSMUSG00000045349","Sh2d5",147,"Regular (>50bp)",-0.347,0.021151223667208
"chr4:115898074:115898304:115897426:115900297:SE","SE","ENSMUSG00000028706","Nsun4",230,"Regular (>50bp)",-0.125,0.00156698339958068
"chr4:135775122:135775164:135756016:135778924:SE","SE","ENSMUSG00000059291","Rpl11",42,"Small (30-50bp)",0.169,0.04888873059737
"chr8:123216293:123216355:123215938:123216801:SE","SE","ENSMUSG00000014444","Piezo1",62,"Regular (>50bp)",-0.147,0.00571447968391214
"chrX:18113213:18113348:18112655:18114508:SE","SE","ENSMUSG00000037369","Kdm6a",135,"Regular (>50bp)",0.108,0.0260615573579175
"chrX:18113805:18113961:18112655:18114508:SE","SE","ENSMUSG00000037369","Kdm6a",156,"Regular (>50bp)",0.141,0.0243009675410502
"chr10:30463434:30463591:30442502:30466020:SE","SE","ENSMUSG00000019792","Trmt11",157,"Regular (>50bp)",-0.112,0.00227636346012586
"chr6:97918013:97918263:97784248:97970087:SE","SE","ENSMUSG00000035158","Mitf",250,"Regular (>50bp)",-0.133,0.00013416782293556
"chr11:106669542:106669633:106668387:106669909:SE","SE","ENSMUSG00000020718","Polg2",91,"Regular (>50bp)",0.103,0.000967677863357076
"chr12:105799358:105799421:105795536:105800968:SE","SE","ENSMUSG00000021111","Papola",63,"Regular (>50bp)",-0.142,0
"chr4:129495199:129495418:129494927:129500879:SE","SE","ENSMUSG00000028797","Tmem234",219,"Regular (>50bp)",0.154,1.58238775574529e-05
"chr3:142012044:142012059:142010483:142017883:SE","SE","ENSMUSG00000028273","Pdlim5",15,"Microexon (0-30bp)",-0.337,0.00250359733477747
"chr6:42667970:42668126:42667457:42669866:SE","SE","ENSMUSG00000036667","Tcaf1",156,"Regular (>50bp)",-0.289,0.00319792879939416
"chr4:126405518:126405647:126403928:126405791:SE","SE","ENSMUSG00000042500","Ago4",129,"Regular (>50bp)",-0.312,0.000178270325410636
"chr9:70410221:70410284:70383950:70410740:SE","SE","ENSMUSG00000032217","Rnf111",63,"Regular (>50bp)",0.122,0.000161509182999405
"chr19:40332799:40332883:40325479:40338342:SE","SE","ENSMUSG00000025006","Sorbs1",84,"Regular (>50bp)",0.132,0.00316715543302736
"chr19:40365088:40365460:40362061:40370964:SE","SE","ENSMUSG00000025006","Sorbs1",372,"Regular (>50bp)",-0.134,0.0214939684031398
"chr4:119213834:119214044:119210421:119216754:SE","SE","ENSMUSG00000028637","Ccdc30",210,"Regular (>50bp)",-0.107,0.023539519616146
"chr4:119096902:119096958:119095982:119098313:SE","SE","ENSMUSG00000028641","P3h1",56,"Regular (>50bp)",-0.32,0.000571359950075055
"chr4:110112615:110112702:110108718:110147830:SE","SE","ENSMUSG00000028546","Elavl4",87,"Regular (>50bp)",-0.192,0.00150318155621415
"chr4:110112615:110112702:110108718:110208993:SE","SE","ENSMUSG00000028546","Elavl4",87,"Regular (>50bp)",-0.123,0.0337040104018424
"chr7:79882091:79882126:79878296:79882257:SE","SE","ENSMUSG00000030538","Cib1",35,"Small (30-50bp)",-0.14,0.0241580771928692
"chr4:108965077:108965146:108959789:108975091:SE","SE","ENSMUSG00000028559","Osbpl9",69,"Regular (>50bp)",-0.19,0.0493821313115367
"chr4:108965077:108965146:108959789:108990940:SE","SE","ENSMUSG00000028559","Osbpl9",69,"Regular (>50bp)",-0.135,0.0470514406833366
"chr4:107705477:107705600:107704763:107707300:SE","SE","ENSMUSG00000028613","Lrp8",123,"Regular (>50bp)",0.125,4.5093031623356e-05
"chr4:107727208:107727385:107726347:107729469:SE","SE","ENSMUSG00000028613","Lrp8",177,"Regular (>50bp)",-0.109,0.000396285168788694
"chr2:83634248:83634329:83633680:83636976:SE","SE","ENSMUSG00000027087","Itgav",81,"Regular (>50bp)",-0.161,0.00150611664762899
"chr4:98814672:98814911:98812480:98816470:SE","SE","ENSMUSG00000028560","Usp1",239,"Regular (>50bp)",-0.19,2.69084701850324e-08
"chr4:98814691:98814911:98812480:98816470:SE","SE","ENSMUSG00000028560","Usp1",220,"Regular (>50bp)",-0.184,0.000120011121853119
