"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI_neg","FDR_neg","dPSI_pos","FDR_pos"
"chr2:119867227:119867576:119867311:119867538:RI","RI","ENSMUSG00000098488","Pla2g4b",349,"Regular (>50bp)",-0.198,0.00856730665994191,-0.265,0.000130865569082792
"chr4:43497086:43497710:43497316:43497581:RI","RI","ENSMUSG00000051517","Arhgef39",624,"Regular (>50bp)",-0.105,0.00282803216103587,-0.12,0.00038009689710299
"chr4:156252233:156253026:156252266:156253002:RI","RI","ENSMUSG00000041936","Agrn",793,"Regular (>50bp)",-0.438,0,-0.154,0.000233047696470748
"chr14:20356299:20357867:20356434:20357760:RI","RI","ENSMUSG00000021809","Nudt13",1568,"Regular (>50bp)",-0.16,0.0136679814968435,-0.212,0.000121886295698434
"chr11:3451045:3451428:3451162:3451319:RI","RI","ENSMUSG00000034570","Inpp5j",383,"Regular (>50bp)",-0.311,6.36685296645726e-05,-0.254,6.67913257397157e-05
"chr7:45435874:45436384:45436008:45436233:RI","RI","ENSMUSG00000062044","Lmtk3",510,"Regular (>50bp)",-0.152,5.26337663805894e-06,-0.168,1.34681155257881e-05
"chr4:41015202:41016150:41015433:41016076:RI","RI","ENSMUSG00000028423","Nfx1",948,"Regular (>50bp)",-0.126,0.0014392769132766,-0.199,6.57646944071416e-09
"chr8:46433351:46433676:46433504:46433609:RI","RI","ENSMUSG00000031634","Ufsp2",325,"Regular (>50bp)",-0.129,0.000176348592407567,-0.12,0.000405197619266581
"chr1:55053641:55055649:55053721:55055534:RI","RI","ENSMUSG00000025982","Sf3b1",2008,"Regular (>50bp)",-0.129,1.67354590081309e-05,-0.121,1.65575489400058e-06
"chr18:9986288:9986603:9986355:9986552:RI","RI","ENSMUSG00000024287","Thoc1",315,"Regular (>50bp)",-0.157,0.00275968416911588,-0.226,2.85584048801799e-07
"chr6:38464042:38468866:38464085:38467318:RI","RI","ENSMUSG00000038538","Ubn2",4824,"Regular (>50bp)",-0.13,0.00535226183118554,-0.12,0.0148370321945409
"chr17:34041259:34041891:34041349:34041648:RI","RI","ENSMUSG00000042099","Kank3",632,"Regular (>50bp)",-0.217,1.92870257431643e-05,-0.196,0.000515026733105878
"chr9:44266995:44267726:44267147:44267591:RI","RI","ENSMUSG00000032127","Vps11",731,"Regular (>50bp)",-0.143,0.00019987150027412,-0.135,0.000937881749676158
"chr2:158199117:158201251:158199183:158201101:RI","RI","ENSMUSG00000085385","Snhg17",2134,"Regular (>50bp)",-0.113,5.87915123489566e-05,-0.148,1.0792604900052e-08
"chr3:87882727:87887758:87883887:87884019:RI","RI","ENSMUSG00000004891","Nes",5031,"Regular (>50bp)",-0.105,0.0380907185024513,-0.115,0.0158286827789107
"chr5:108827976:108828363:108828072:108828160:RI","RI","ENSMUSG00000033540","Idua",387,"Regular (>50bp)",-0.226,0.00346606503343932,-0.263,0.00127157598179795
"chr2:121019842:121020446:121019950:121020304:RI","RI","ENSMUSG00000027263","Tubgcp4",604,"Regular (>50bp)",-0.173,0.000147351464131598,-0.173,5.7324035542408e-06
"chr1:74330853:74332047:74330893:74331993:RI","RI","ENSMUSG00000006301","Tmbim1",1194,"Regular (>50bp)",-0.154,0.0190393455686343,-0.438,2.54673365729408e-12
"chr7:127176706:127177201:127176818:127177146:RI","RI","ENSMUSG00000030815","Phkg2",495,"Regular (>50bp)",-0.109,0.00201488835997205,-0.102,0.00798685580226721
"chr1:93553772:93554855:93553930:93554746:RI","RI","ENSMUSG00000026277","Stk25",1083,"Regular (>50bp)",-0.153,0,-0.156,0
"chr2:151383342:151384391:151383524:151384172:RI","RI","ENSMUSG00000087433","Gm14167",1049,"Regular (>50bp)",-0.264,0.0168899261442235,-0.321,0.00187986765464468
"chr2:162773913:162775470:162774062:162775345:RI","RI","ENSMUSG00000016921","Srsf6",1557,"Regular (>50bp)",-0.118,3.49662058711641e-05,-0.198,0
"chr10:80690451:80691027:80690542:80690847:RI","RI","ENSMUSG00000035215","Lsm7",576,"Regular (>50bp)",-0.169,0.000843685889111173,-0.106,0.00535223373768352
"chr2:35618069:35621006:35618140:35619122:RI","RI","ENSMUSG00000026883","Dab2ip",2937,"Regular (>50bp)",-0.152,0,-0.175,0
"chr2:180373672:180374365:180373800:180374225:RI","RI","ENSMUSG00000023393","Slc17a9",693,"Regular (>50bp)",-0.269,0.0450248823019151,-0.244,0.0184991941063348
"chr8:123302857:123303360:123302970:123303253:RI","RI","ENSMUSG00000006589","Aprt",503,"Regular (>50bp)",-0.16,2.39396923955613e-06,-0.192,5.29516722208174e-09
"chrX:8116634:8116877:8116725:8116807:RI","RI","ENSMUSG00000031171","Ftsj1",243,"Regular (>50bp)",-0.227,4.55069774665401e-05,-0.24,8.41159447979181e-06
"chr5:145114039:145115738:145114112:145115642:RI","RI","ENSMUSG00000029625","Cpsf4",1699,"Regular (>50bp)",-0.114,0.000253680060378327,-0.231,0
"chr5:145114039:145115738:145114112:145115645:RI","RI","ENSMUSG00000029625","Cpsf4",1699,"Regular (>50bp)",-0.102,0.0012949620591378,-0.221,0
"chr3:107801366:107802308:107801531:107802176:RI","RI","ENSMUSG00000086968","4933431E20Rik",942,"Regular (>50bp)",-0.101,0.0092014004452764,-0.193,2.82392212955751e-05
"chr3:107801366:107802308:107801544:107802176:RI","RI","ENSMUSG00000086968","4933431E20Rik",942,"Regular (>50bp)",-0.157,0.011101420059358,-0.332,9.55330284652159e-08
"chr2:158668224:158669919:158668337:158669822:RI","RI","ENSMUSG00000027655","Dhx35",1695,"Regular (>50bp)",-0.108,0.00089285336180952,-0.209,8.437694987188e-15
"chrX:104110364:104112234:104110483:104112176:RI","RI","ENSMUSG00000087174","5530601H04Rik",1870,"Regular (>50bp)",-0.162,0.00205642632424372,-0.115,0.0333391151705776
"chr6:31312925:31314326:31312997:31314164:RI","RI","ENSMUSG00000087380","2210408F21Rik",1401,"Regular (>50bp)",-0.118,0.0227793212156955,-0.18,1.15876652124829e-06
"chr9:107921923:107922512:107922099:107922444:RI","RI","ENSMUSG00000032594","Ip6k1",589,"Regular (>50bp)",-0.151,9.288652796606e-07,-0.12,0.000528101210038897
"chr8:106103380:106103767:106103497:106103668:RI","RI","ENSMUSG00000014782","Plekhg4",387,"Regular (>50bp)",-0.213,1.39836630761196e-05,-0.226,8.28886220173044e-07
"chr19:42744696:42746345:42744779:42746231:RI","RI","ENSMUSG00000025188","Hps1",1649,"Regular (>50bp)",-0.196,1.50461866795562e-08,-0.168,1.95567447614796e-06
"chr8:47045627:47046738:47045790:47046504:RI","RI","ENSMUSG00000038225","Primpol",1111,"Regular (>50bp)",-0.209,1.6443475387925e-10,-0.268,0
"chr4:134652603:134654129:134652743:134654045:RI","RI","ENSMUSG00000037266","Rsrp1",1526,"Regular (>50bp)",-0.151,2.9281417903449e-10,-0.229,0
"chr3:14671348:14672353:14671468:14672236:RI","RI","ENSMUSG00000078784","Rbis",1005,"Regular (>50bp)",-0.157,0.000400751415923821,-0.176,1.39073553377392e-06
"chr15:85780560:85781118:85780705:85781035:RI","RI","ENSMUSG00000022386","Trmu",558,"Regular (>50bp)",-0.129,1.08488507542471e-05,-0.105,0.00115643319117173
"chr7:100945714:100946215:100945780:100945963:RI","RI","ENSMUSG00000047767","Atg16l2",501,"Regular (>50bp)",-0.18,3.01052403882072e-06,-0.187,1.22679096818447e-05
"chr6:145083185:145083812:145083333:145083771:RI","RI","ENSMUSG00000030263","Irag2",627,"Regular (>50bp)",-0.34,0.000164390394169034,-0.189,0.0206889084582517
"chr7:126043694:126044108:126043750:126043991:RI","RI","ENSMUSG00000030727","Rabep2",414,"Regular (>50bp)",-0.146,0.00856730665994191,-0.252,1.67735817392475e-10
"chr7:18825863:18826179:18825961:18826132:RI","RI","ENSMUSG00000030409","Dmpk",316,"Regular (>50bp)",-0.201,1.14891411896653e-05,-0.137,0.00134233212494168
"chr7:19318394:19318748:19318455:19318708:RI","RI","ENSMUSG00000061028","Clasrp",354,"Regular (>50bp)",-0.22,1.8714988565275e-05,-0.238,4.55324440222128e-09
"chrX:72134464:72136910:72134564:72136875:RI","RI","ENSMUSG00000057836","Xlr3a",2446,"Regular (>50bp)",-0.218,1.64477289242048e-08,-0.206,2.24560669959038e-09
"chr7:43896674:43897719:43896840:43897675:RI","RI","ENSMUSG00000045411","2410002F23Rik",1045,"Regular (>50bp)",-0.331,0,-0.31,0
"chr15:76311711:76312585:76311856:76312443:RI","RI","ENSMUSG00000022558","Mroh1",874,"Regular (>50bp)",-0.18,5.50180652741676e-05,-0.212,1.12257706473144e-06
"chr15:76316348:76317596:76316495:76317473:RI","RI","ENSMUSG00000022558","Mroh1",1248,"Regular (>50bp)",-0.165,0.0185111052571196,-0.199,0.000458436388914618
"chr7:125972941:125974375:125973008:125974238:RI","RI","ENSMUSG00000030741","Spns1",1434,"Regular (>50bp)",-0.183,0.000448951937001195,-0.14,0.00666578826653242
"chr7:133292236:133292895:133292322:133292814:RI","RI","ENSMUSG00000030979","Uros",659,"Regular (>50bp)",-0.139,2.44705415395007e-07,-0.206,0
"chr8:8731383:8733973:8731467:8733747:RI","RI","ENSMUSG00000040459","Arglu1",2590,"Regular (>50bp)",-0.118,5.88971810617998e-09,-0.167,0
"chr8:72115124:72115572:72115179:72115483:RI","RI","ENSMUSG00000034799","Unc13a",448,"Regular (>50bp)",-0.255,2.49896399869214e-11,-0.354,0
"chr5:106783475:106786501:106784189:106784282:RI","RI","ENSMUSG00000049606","Zfp644",3026,"Regular (>50bp)",-0.149,0.00216620824758303,-0.113,0.000115103588951085
"chr5:31051244:31051854:31051414:31051718:RI","RI","ENSMUSG00000029165","Agbl5",610,"Regular (>50bp)",-0.186,4.91901334480113e-12,-0.21,8.437694987188e-15
"chr8:70757283:70759301:70757346:70759148:RI","RI","ENSMUSG00000055681","Cope",2018,"Regular (>50bp)",-0.238,1.8429704755727e-08,-0.176,5.66752495785945e-06
"chr8:106054953:106055324:106055116:106055239:RI","RI","ENSMUSG00000014856","Tmem208",371,"Regular (>50bp)",-0.145,6.72179682503101e-05,-0.143,4.46844904194545e-05
"chr8:123971852:123972451:123971949:123972245:RI","RI","ENSMUSG00000001062","Vps9d1",599,"Regular (>50bp)",-0.126,0.00432973958456993,-0.124,0.0045118876023253
"chr9:82992000:82993159:82992482:82993045:RI","RI","ENSMUSG00000066456","Hmgn3",1159,"Regular (>50bp)",-0.181,2.7310904927502e-08,-0.193,1.11170203140121e-09
"chr9:82992000:82993159:82992482:82993086:RI","RI","ENSMUSG00000066456","Hmgn3",1159,"Regular (>50bp)",-0.118,6.00159085391429e-09,-0.126,7.31191096829507e-11
"chr12:84417029:84418332:84417805:84418224:RI","RI","ENSMUSG00000021235","Coq6",1303,"Regular (>50bp)",-0.264,5.23522437739981e-06,-0.183,0.000198293347477234
"chr11:120387839:120388287:120387932:120388209:RI","RI","ENSMUSG00000025792","Slc25a10",448,"Regular (>50bp)",-0.123,3.25231926847681e-08,-0.111,1.97143857784258e-07
"chr9:113785030:113785881:113785136:113785774:RI","RI","ENSMUSG00000009741","Ubp1",851,"Regular (>50bp)",-0.218,1.78181472998122e-08,-0.229,0
"chr9:121556381:121558746:121556456:121558701:RI","RI","ENSMUSG00000032525","Nktr",2365,"Regular (>50bp)",-0.179,0.000195011690381948,-0.37,2.45006659186958e-07
"chr15:76384330:76384536:76384396:76384466:RI","RI","ENSMUSG00000022556","Hsf1",206,"Regular (>50bp)",-0.137,2.03724405766665e-11,-0.108,5.64659743684547e-07
"chr16:17443583:17444402:17443726:17444293:RI","RI","ENSMUSG00000005899","Smpd4",819,"Regular (>50bp)",-0.121,0.00423359691457605,-0.133,0.00114424344271694
"chr10:127132409:127132813:127132502:127132741:RI","RI","ENSMUSG00000040354","Mars1",404,"Regular (>50bp)",-0.136,4.40414144793133e-09,-0.166,8.437694987188e-15
"chr3:103081655:103084735:103081817:103084654:RI","RI","ENSMUSG00000005687","Bcas2",3080,"Regular (>50bp)",-0.266,2.08024660988868e-10,-0.144,0.000185063981603644
"chr2:91481842:91482168:91481999:91482108:RI","RI","ENSMUSG00000027247","Arhgap1",326,"Regular (>50bp)",-0.151,0.0095953814351568,-0.414,2.28670303327588e-09
"chr14:30979837:30980487:30979998:30980414:RI","RI","ENSMUSG00000021901","Bap1",650,"Regular (>50bp)",-0.12,0.00820424603608535,-0.145,0.000155157624738601
