"gene_id","gene_symbol","DE_log2FC","DE_padj","DE_baseMean","GeneSymbol","splicing_n_events","splicing_event_types","splicing_max_abs_dPSI","splicing_best_dPSI","splicing_min_FDR"
"ENSMUSG00000053046","Brsk2",0.21690642018062,0.000907942293611593,3593.85942763907,"Brsk2",3,"SE",0.146,-0.146,0.000964330749843827
"ENSMUSG00000038695","Josd2",0.246559825218303,0.000908755690717399,3424.72155289657,"Josd2",2,"SE",0.105,0.105,0.00161572171267166
"ENSMUSG00000046613","Vwa5b2",-0.295392890075205,0.000912587391325794,2402.80889393898,"Vwa5b2",3,"SE",0.172,-0.172,8.13939243889258e-06
"ENSMUSG00000017421","Zfp207",-0.259981724361597,0.000924298024840176,11763.9506428925,"Zfp207",2,"SE",0.245,-0.245,0
"ENSMUSG00000020598","Nrcam",-0.317150868175122,0.000933441485589536,1095.22406485668,"Nrcam",2,"SE",0.205,0.205,0.00316715543302736
"ENSMUSG00000021712","Trim23",-0.310477983127288,0.000934139383279046,3027.20826746029,"Trim23",1,"MXE",0.112,0.112,0.0189079375022319
"ENSMUSG00000061882","Ccdc62",-0.52525858745146,0.00094797162618597,518.896633439005,"Ccdc62",1,"SE",0.102,0.102,0.0014564104625854
"ENSMUSG00000045102","Poln",-1.50660470741694,0.000955297471517633,33.2745095159319,"Poln",1,"SE",0.242,0.242,0.0197616170964018
"ENSMUSG00000071454","Dtnb",-0.206256078445996,0.000973608656605305,3981.00058802212,"Dtnb",1,"SE",0.202,-0.202,4.03815502687876e-06
"ENSMUSG00000014782","Plekhg4",-0.421552288397544,0.000999732146557699,726.866039538601,"Plekhg4",1,"RI",0.226,-0.226,8.28886220173044e-07
"ENSMUSG00000069094","Pde7a",0.195265266908555,0.00100618549210642,3289.41643658452,"Pde7a",1,"MXE",0.111,-0.111,0.00770591917091415
"ENSMUSG00000053119","Chmp3",-0.238310635089889,0.00106451910975551,5581.4394950351,"Chmp3",2,"SE",0.191,0.191,8.77273641814199e-06
"ENSMUSG00000061186","Sfmbt2",-0.193092355106367,0.00108298970393967,7819.16141254843,"Sfmbt2",2,"SE,MXE",0.203,-0.203,3.13897056497055e-14
"ENSMUSG00000021843","Ktn1",-0.564679577090061,0.00108647647049603,7330.02610690231,"Ktn1",1,"SE",0.278,-0.278,0
"ENSMUSG00000039478","Micu3",-0.233813035717869,0.0011344045127507,3773.17732244934,"Micu3",1,"SE",0.106,0.106,0.0308912369201822
"ENSMUSG00000041199","Rpusd1",0.343434116814348,0.001136222636332,969.927627336832,"Rpusd1",3,"SE",0.223,-0.223,3.46465673228312e-10
"ENSMUSG00000005202","Shbg",0.412279923156585,0.00117534288148681,352.998591896905,"Shbg",1,"SE",0.131,-0.131,0.0041425651737977
"ENSMUSG00000069539","Scyl2",-0.188659185648502,0.00119477777951447,4293.58002937539,"Scyl2",1,"A3SS",0.155,0.155,0.000826341516362162
"ENSMUSG00000020898","Ctc1",0.220485954449829,0.0012131941734566,5848.26835323694,"Ctc1",1,"RI",0.192,0.192,0.0197707061075584
"ENSMUSG00000027575","Arfgap1",-0.183672955541997,0.00122071782803952,5428.91066641752,"Arfgap1",2,"SE,A3SS",0.297,0.297,0
"ENSMUSG00000020918","Kat2a",0.176227797727632,0.00130163330003667,12663.097489127,"Kat2a",1,"A5SS",0.117,-0.117,3.51481344030056e-12
"ENSMUSG00000064147","Rab44",-0.334398216609337,0.00132402213957202,1386.6734940453,"Rab44",2,"SE",0.126,-0.126,0.000624453833887834
"ENSMUSG00000030263","Irag2",0.388459278766799,0.00133316010869627,505.57443300947,"Irag2",1,"RI",0.189,-0.189,0.0206889084582517
"ENSMUSG00000033460","Armcx1",-0.469289703374338,0.00133456933819413,326.658048683769,"Armcx1",1,"A5SS",0.423,-0.423,0.00304318759776004
"ENSMUSG00000027667","Zfp639",0.202005840929763,0.00134586303960603,2646.67269158518,"Zfp639",1,"MXE",0.102,0.102,0.00691484562375717
"ENSMUSG00000032374","Plod2",-0.223321385318147,0.00135232304240588,9225.12333193586,"Plod2",1,"SE",0.106,0.106,3.21834498925379e-08
"ENSMUSG00000074923","Pak6",0.216127972077253,0.00135663607166082,1779.59492144497,"Pak6",1,"RI",0.312,-0.312,0.000273546181549599
"ENSMUSG00000029482","Aacs",-0.306290750801157,0.00137902573900542,4913.70918454586,"Aacs",1,"SE",0.235,0.235,0.0288273923666234
"ENSMUSG00000025157","Zdhhc16",0.297537573522497,0.00138164591817939,2069.84377938213,"Zdhhc16",1,"SE",0.135,-0.135,0.000496877625633642
"ENSMUSG00000054770","Kctd18",-0.252210642121257,0.00142596471024581,2142.20797853461,"Kctd18",1,"A5SS",0.129,0.129,0.0211156678994889
"ENSMUSG00000029761","Cald1",-0.193656305630559,0.00145481198139153,17723.145552682,"Cald1",2,"SE",0.172,-0.172,2.09120420329674e-07
"ENSMUSG00000060510","Zfp266",-0.221115802744495,0.00147147508216527,4120.09468103574,"Zfp266",2,"SE",0.227,0.227,0.00243789229901706
"ENSMUSG00000001901","Kcnh6",0.659296599397999,0.00148769072099033,187.646068313069,"Kcnh6",1,"A3SS",0.319,-0.319,0.0261559126880346
"ENSMUSG00000040428","Plekha4",-0.694450309135295,0.0015203987891636,174.387188329298,"Plekha4",2,"SE,MXE",0.588,-0.588,0.0282017471999398
"ENSMUSG00000021500","Ddx46",-0.284005803723946,0.00154438558789024,7759.74944151038,"Ddx46",1,"RI",0.216,-0.216,9.59617878636206e-06
"ENSMUSG00000056938","Acbd4",-0.241169901456117,0.00157657069728171,4244.06141520993,"Acbd4",1,"RI",0.296,-0.296,0.000270430632618717
"ENSMUSG00000028528","Dnajc6",-0.274923539886767,0.00163306087111559,1262.86717593463,"Dnajc6",1,"SE",0.452,0.452,0.000295766363456992
"ENSMUSG00000037475","Thoc2",-0.759275628362225,0.00171282313042788,7456.88902519683,"Thoc2",4,"SE,A3SS,A5SS,RI",0.231,-0.231,1.02045275123047e-08
"ENSMUSG00000112964","ENSMUSG00000112964",-0.786266977244609,0.00173578659085366,1168.48303501261,"E430024I08Rik",2,"SE",0.259,0.259,0.00719374397816951
"ENSMUSG00000013033","Adgrl1",-0.20783301767833,0.00179300144828617,12846.7352889026,"Adgrl1",1,"SE",0.126,-0.126,0.0141959276367446
"ENSMUSG00000026490","Cdc42bpa",-0.161055252749833,0.0017980813397452,13749.3611888021,"Cdc42bpa",1,"SE",0.227,-0.227,0
"ENSMUSG00000074284","ENSMUSG00000074284",-0.663927517241203,0.00181366986373829,109.478897347149,"Gm10658",1,"SE",0.372,-0.372,0.000580308474642218
"ENSMUSG00000022556","Hsf1",0.179564823476169,0.0018213809530837,8487.32821421925,"Hsf1",2,"A3SS,RI",0.132,-0.132,1.12099737112909e-07
"ENSMUSG00000001995","Sipa1l2",0.193711554147335,0.00182270711067483,19698.4047282161,"Sipa1l2",1,"SE",0.157,0.157,6.38313611492324e-05
"ENSMUSG00000033540","Idua",-0.425533253073338,0.00182316895865432,341.794927983274,"Idua",1,"RI",0.263,-0.263,0.00127157598179795
"ENSMUSG00000030232","Aebp2",0.190867804093619,0.00182756973534441,9466.08209320386,"Aebp2",1,"RI",0.131,-0.131,2.72197229459709e-06
"ENSMUSG00000025151","Maged1",-0.257324903107074,0.00183392303852474,46386.6578819149,"Maged1",1,"RI",0.118,-0.118,0
"ENSMUSG00000019039","Dalrd3",-0.303345428665908,0.00184658555369861,741.620416723988,"Dalrd3",1,"RI",0.137,-0.137,0.000250374632751152
"ENSMUSG00000027804","Ppid",-0.312490898284416,0.00185306174950378,16661.8791681414,"Ppid",1,"RI",0.1,-0.1,4.1337198161308e-07
"ENSMUSG00000039199","Zdhhc1",-0.280491705204198,0.00193250669161471,2324.20562724593,"Zdhhc1",2,"SE,A3SS",0.306,-0.306,6.33976024782799e-06
"ENSMUSG00000035248","Tut7",-0.177682281304657,0.00194029593692402,3881.20735777048,"Tut7",2,"SE",0.2,0.2,1.23554903789364e-08
"ENSMUSG00000057265","Bbof1",-0.76137549488925,0.00196256118531762,121.922214003138,"Bbof1",2,"SE",0.297,-0.297,0.0180909523628455
"ENSMUSG00000052369","Tmem106c",-0.296185189949953,0.00197053131642568,3131.23593357747,"Tmem106c",1,"A3SS",0.133,0.133,0.0159527123771545
"ENSMUSG00000002010","Idh3g",-0.181166794868782,0.00201864370225547,17206.4629254664,"Idh3g",1,"RI",0.225,-0.225,0
"ENSMUSG00000042508","Dmtf1",-0.27974701975409,0.00209314098116717,3807.03696285099,"Dmtf1",2,"SE,A3SS",0.132,-0.132,0.00117638644608109
"ENSMUSG00000087268","ENSMUSG00000087268",-1.05957994691609,0.00210985189767546,48.9844031248889,"Gm14486",1,"SE",0.206,0.206,0.0095133670099723
"ENSMUSG00000022948","Setd4",-0.254791528019109,0.00215820222080665,1384.46062347517,"Setd4",3,"SE,A5SS",0.435,-0.435,0.00628067002954597
"ENSMUSG00000043843","Tmem145",-0.391635463810041,0.0021747944210189,963.083517795822,"Tmem145",1,"RI",0.132,0.132,0.000232970458336873
"ENSMUSG00000026857","Ntmt1",0.218890762853057,0.00224785308953531,5803.52671094545,"Ntmt1",1,"SE",0.117,0.117,4.66553786739839e-05
"ENSMUSG00000027879","Sec22b",-0.190358306862335,0.00226090792850867,8424.35066237279,"Sec22b",1,"SE",0.437,-0.437,5.44219002521102e-05
"ENSMUSG00000048285","Frmd6",-0.256117965301452,0.00227044604620394,2003.60925629939,"Frmd6",1,"A5SS",0.119,0.119,0.000505514586693374
"ENSMUSG00000022788","Fgd4",-0.509474278631257,0.00230561424639512,272.102807867067,"Fgd4",1,"SE",0.128,0.128,0.0225210687912237
"ENSMUSG00000039963","Ccdc40",0.22187841242867,0.00231360144808921,1684.41019544034,"Ccdc40",2,"SE,RI",0.11,0.11,0.00018529351727452
"ENSMUSG00000043909","Trp53bp1",-0.178297036410288,0.00232120926199296,6405.54329802786,"Trp53bp1",2,"SE",0.423,-0.423,0.0098738623034297
"ENSMUSG00000034574","Daam1",-0.20423950897969,0.00241132796902035,4430.21059103867,"Daam1",1,"SE",0.117,-0.117,0.027536144667863
"ENSMUSG00000004631","Sgce",-0.204791986051757,0.00246082341618928,5585.84305385453,"Sgce",2,"SE",0.253,-0.253,1.46485293031431e-13
"ENSMUSG00000044122","Proca1",1.08917736250049,0.00247598811260276,45.6406889497653,"Proca1",1,"RI",0.125,-0.125,0.0238331357906626
"ENSMUSG00000079484","Phyhd1",-0.407241399512905,0.0024944834188883,912.142071311789,"Phyhd1",1,"A5SS",0.103,-0.103,0.0370167570171685
"ENSMUSG00000033788","Dysf",-0.285028948405011,0.00252678674560989,1895.7336411015,"Dysf",2,"SE",0.143,-0.143,2.01956169178647e-09
"ENSMUSG00000044164","Rnf182",-0.274057905405741,0.00252678674560989,1359.24123907564,"Rnf182",1,"SE",0.108,0.108,0.00485182002663262
"ENSMUSG00000058420","Syt17",0.255889042718489,0.00254361298273247,2394.31991383482,"Syt17",1,"A3SS",0.831,-0.831,1.12099737112909e-07
"ENSMUSG00000025650","Col7a1",-0.600189306469225,0.00254361298273247,4424.53387014979,"Col7a1",1,"SE",0.16,-0.16,3.47158990782136e-10
"ENSMUSG00000057230","Aak1",-0.168029578437371,0.00261122676595377,9639.97178217577,"Aak1",3,"SE,MXE",0.264,0.264,0.00424168357564439
"ENSMUSG00000033295","Ptprf",-0.210664954438586,0.00263119358347825,17963.9040375825,"Ptprf",1,"SE",0.109,-0.109,0
"ENSMUSG00000032604","Qars1",-0.202108724131686,0.00266101114089821,9132.86904608519,"Qars",1,"RI",0.2,-0.2,0.00876678708238421
"ENSMUSG00000079334","Naa80",-0.357298296000519,0.00272410590404581,395.676567966397,"Naa80",1,"RI",0.174,0.174,1.84239085200602e-06
"ENSMUSG00000062729","Ppox",-0.269658441048904,0.00277603583082702,2649.58451991185,"Ppox",1,"RI",0.133,-0.133,0.032343182170085
"ENSMUSG00000000037","Scml2",-0.402999357257098,0.00279170777513452,505.830853132958,"Scml2",1,"SE",0.251,-0.251,0.0012169775474326
"ENSMUSG00000039178","Tbc1d19",-0.326125502208255,0.00280127765939718,2668.32531630076,"Tbc1d19",1,"SE",0.184,-0.184,0
"ENSMUSG00000062753","Smim29",-0.320913033022152,0.00284454950626204,787.13881112153,"Smim29",1,"A3SS",0.231,-0.231,1.59557909766938e-06
"ENSMUSG00000003341","Atp8b3",-0.29870293459416,0.00289156684409986,922.121493297843,"Atp8b3",2,"SE",0.335,-0.335,2.23933541925972e-09
"ENSMUSG00000021820","Camk2g",-0.209871598598452,0.00298144619194212,4841.42005342068,"Camk2g",1,"SE",0.192,0.192,0.00104710166071879
"ENSMUSG00000026074","Map4k4",0.178314353584573,0.00299351779116699,33584.8564069243,"Map4k4",2,"SE,A5SS",0.808,-0.808,0
"ENSMUSG00000073427","Gm4924",-0.780424122228566,0.00303076894115391,1098.73731861918,"Gm4924",1,"SE",0.426,0.426,7.51877716939103e-05
"ENSMUSG00000054792","Klhl18",0.250381369455387,0.00306267674511658,1569.5911608737,"Klhl18",1,"A3SS",0.159,0.159,0.0164560327723481
"ENSMUSG00000002496","Tsc2",0.192644950981383,0.00311331751072305,8549.44479088097,"Tsc2",1,"SE",0.136,-0.136,0.00016420310232901
"ENSMUSG00000025860","Xiap",-0.208179257901846,0.00311384924325107,4713.7108843774,"Xiap",1,"SE",0.104,-0.104,0.000788579759333613
"ENSMUSG00000051984","Sec31b",-0.470132524325399,0.00316254841683013,246.179571356245,"Sec31b",1,"SE",0.138,-0.138,0.0177730572840249
"ENSMUSG00000028248","Pnisr",-0.59305286397223,0.00316821653011396,7974.14415839099,"Pnisr",1,"RI",0.14,-0.14,2.22846837279681e-10
"ENSMUSG00000067931","Zfp948",-0.672698963503151,0.00317003921985787,2580.38416464768,"Zfp948",1,"SE",0.128,0.128,9.00811004318081e-08
"ENSMUSG00000069727","Zfp975",-0.857880455082363,0.00319543487874986,122.786907542547,"Zfp975",1,"SE",0.221,0.221,0.0127552405054185
"ENSMUSG00000054966","Lmntd1",0.939881904643494,0.00319839614717103,55.1429318545741,"Lmntd1",1,"SE",0.675,0.675,1.00094948310059e-07
"ENSMUSG00000040722","Scamp5",0.173771470512522,0.003312780903025,9617.1419109341,"Scamp5",1,"MXE",0.106,0.106,0.00250335434340415
"ENSMUSG00000030846","Tial1",-0.252109003079827,0.00341099820219784,14901.5507201579,"Tial1",2,"SE,RI",0.183,-0.183,0
"ENSMUSG00000038039","Gcc2",-0.588223391411449,0.00341234717046115,2539.37772279053,"Gcc2",1,"SE",0.112,0.112,0.029985427231585
"ENSMUSG00000022974","Paxbp1",-0.459165416984213,0.00349564029282058,8147.12064157174,"Paxbp1",1,"A5SS",0.121,-0.121,3.99059003353235e-07
"ENSMUSG00000071653","1810009A15Rik",0.244222627601531,0.00350071470350383,1891.31196334785,"1810009A15Rik",1,"RI",0.258,-0.258,0.00395312350713964
"ENSMUSG00000019850","Tnfaip3",-0.44240848689438,0.00360583485520237,347.548373303669,"Tnfaip3",1,"RI",0.284,0.284,5.4349213495647e-09
"ENSMUSG00000039542","Ncam1",-0.200399951256985,0.00362825957081965,23363.8573230823,"Ncam1",1,"SE",0.232,-0.232,0.00238916533905825
"ENSMUSG00000086364","ENSMUSG00000086364",-1.62044104860968,0.00366176627553502,40.9289488590888,"Gm11751",1,"SE",0.274,-0.274,0.00485182002663262
"ENSMUSG00000016664","Pacsin2",-0.147872274018481,0.00371845467082409,26589.6481721515,"Pacsin2",1,"SE",0.13,-0.13,4.78678250710644e-06
"ENSMUSG00000056724","Nbeal2",-0.208763697117549,0.00378478192886257,3741.30832610759,"Nbeal2",1,"SE",0.154,-0.154,0.0310341818625146
"ENSMUSG00000030538","Cib1",0.229792915645042,0.00383720798729975,1294.75618891642,"Cib1",1,"SE",0.14,-0.14,0.0241580771928692
"ENSMUSG00000021327","Zkscan3",0.187067666756184,0.00390241741864178,4670.05287631494,"Zkscan3",1,"SE",0.243,-0.243,6.8107876541556e-05
"ENSMUSG00000047213","Ythdf3",-0.179311964796544,0.0039074932368135,9606.50885858482,"Ythdf3",1,"SE",0.13,-0.13,0.0087996618535725
"ENSMUSG00000047766","Lrrc49",-0.217098590536736,0.00398014594564126,1208.80980423793,"Lrrc49",1,"SE",0.148,-0.148,0.0303663248323904
"ENSMUSG00000043831","Lysmd4",-0.232642076360628,0.00400499456480447,1844.53674946613,"Lysmd4",1,"SE",0.241,-0.241,0.00738641869172005
"ENSMUSG00000001143","Lman2l",0.162588022655808,0.00410289892981589,8950.50813534115,"Lman2l",1,"SE",0.157,0.157,0.0317585911897278
"ENSMUSG00000025958","Creb1",-0.179428577551784,0.00414924222836586,5294.21818287512,"Creb1",2,"SE,MXE",0.169,0.169,8.89599809892104e-05
"ENSMUSG00000039463","Slc9a8",0.16874959207483,0.00417118982564604,4727.12851862378,"Slc9a8",1,"MXE",0.252,0.252,3.57859690213184e-09
"ENSMUSG00000025213","Kazald1",-0.248589842323197,0.00417980546020591,1206.69312081288,"Kazald1",2,"SE",0.126,-0.126,0.000319485934799967
"ENSMUSG00000044937","Ttc41",-0.516028189992636,0.00420301400947703,257.630913741212,"Ttc41",4,"SE,MXE",0.552,0.552,2.90695863609589e-05
"ENSMUSG00000092569","Gm20544",-0.461437479004244,0.00420324418708714,408.449441706695,"Gm20544",7,"A3SS,A5SS,RI",0.677,-0.677,1.05945997247764e-07
"ENSMUSG00000097571","Jpx",0.398129937555869,0.00423973661009298,395.778329088346,"Jpx",3,"SE",0.378,-0.378,0.000827907173050836
"ENSMUSG00000056185","Snx32",-0.360648885787944,0.00424659353478744,815.726185267145,"Snx32",1,"RI",0.16,-0.16,0.0023412283593655
"ENSMUSG00000004994","Yju2b",0.239625689875514,0.00424968196576934,1964.0396301782,"Ccdc130",1,"SE",0.116,-0.116,4.73830590099076e-09
"ENSMUSG00000085396","Firre",-0.459421244680785,0.00429672734443419,768.773329861278,"Firre",3,"SE,A5SS",0.492,-0.492,1.17214515377657e-06
"ENSMUSG00000026648","Dclre1c",-0.256749434407011,0.00432241453712926,1162.55017168269,"Dclre1c",3,"SE,A3SS",0.341,-0.341,3.84338005360231e-05
"ENSMUSG00000062822","4833420G17Rik",-0.25177502853257,0.00434386157887387,3459.01760313713,"4833420G17Rik",3,"SE,MXE",0.154,0.154,2.3949052893392e-09
"ENSMUSG00000001482","Def8",0.184244046900364,0.0043779444184345,4133.72742416219,"Def8",1,"SE",0.364,-0.364,1.16031370093126e-07
"ENSMUSG00000044566","Cage1",-0.551387271143927,0.00448725030824435,222.847041248985,"Cage1",1,"SE",0.667,0.667,0.00804504376981774
"ENSMUSG00000021770","Samd8",0.170567823201739,0.0045913533442774,7156.83997266503,"Samd8",1,"MXE",0.106,0.106,0.00803836830948295
"ENSMUSG00000026087","Mrpl30",-0.172245123208492,0.00464405658888033,9657.80720892585,"Mrpl30",1,"SE",0.162,0.162,0.000251829402486045
"ENSMUSG00000050565","Tor1aip2",0.181063302265282,0.00469083297186497,7545.46063232403,"Tor1aip2",5,"SE",0.213,0.213,1.32454748558169e-11
"ENSMUSG00000026384","Ptpn4",-0.289249782120035,0.00474987653628569,3261.33961562875,"Ptpn4",2,"SE,MXE",0.193,0.193,0.000244615962471892
"ENSMUSG00000049106","Dcaf5",0.225978883925786,0.00476315632909704,4840.5034097247,"Dcaf5",1,"MXE",0.193,0.193,4.24586193768205e-06
"ENSMUSG00000027285","Haus2",0.284283247239039,0.00476448691722311,1241.88315857967,"Haus2",1,"SE",0.108,-0.108,0.0275273075784641
"ENSMUSG00000025702","Marchf8",-0.176713157178407,0.00481712244572622,6294.37624658399,"Marchf8",1,"SE",0.192,-0.192,3.04326020538484e-10
"ENSMUSG00000022536","Glyr1",0.171009328115383,0.00495563328497374,7434.09831145884,"Glyr1",1,"A3SS",0.158,-0.158,2.715044721209e-06
"ENSMUSG00000030924","Rexo5",-0.304426310238107,0.00501923964823306,1128.29081456331,"Rexo5",2,"SE",0.22,-0.22,0.0199633111899773
"ENSMUSG00000066456","Hmgn3",-0.362419632309116,0.005166242386794,1648.63309905976,"Hmgn3",2,"RI",0.193,-0.193,7.31191096829507e-11
"ENSMUSG00000022185","Acin1",0.162048719584569,0.00525541680167013,18073.7758020535,"Acin1",3,"SE",0.15,-0.15,5.79776064955045e-07
"ENSMUSG00000051149","Adnp",0.145243047056706,0.00536024629805841,14938.6958433725,"Adnp",1,"SE",0.289,0.289,0.0118336456040224
"ENSMUSG00000036622","Atp13a2",-0.180710025888253,0.00547882072585094,9120.37239460504,"Atp13a2",1,"A3SS",0.4,-0.4,0.00499857637772353
"ENSMUSG00000039367","Sec24c",-0.180402922873057,0.00554084401854492,8056.41930194377,"Sec24c",1,"SE",0.148,0.148,0.00147049272551835
"ENSMUSG00000027198","Ext2",-0.201663208383589,0.00558932218094075,6161.1381766967,"Ext2",1,"SE",0.182,0.182,0.0353969139533125
"ENSMUSG00000028587","Orc1",0.405255907902019,0.00559140077348729,347.407115735417,"Orc1",1,"SE",0.108,-0.108,0.00315335594168343
"ENSMUSG00000022565","Plec",-0.16480838735032,0.00572878060459101,41879.5086477554,"Plec",1,"SE",0.145,-0.145,2.63934084002508e-08
"ENSMUSG00000045503","Sys1",0.199200086951156,0.00573404104802743,2655.36792469308,"Sys1",2,"SE",0.301,-0.301,0.0128233272895313
"ENSMUSG00000026584","Scyl3",0.19375899676136,0.0057548241562794,2959.69320571425,"Scyl3",1,"A3SS",0.135,-0.135,3.46035379606108e-05
"ENSMUSG00000022771","Ppil2",0.168935382140449,0.00576508564587448,4038.82142531778,"Ppil2",1,"SE",0.255,0.255,0.0183886369276843
"ENSMUSG00000031816","Mthfsd",0.19147627912016,0.00581503158101664,3018.88147174564,"Mthfsd",1,"A3SS",0.22,-0.22,0.00197718719877202
"ENSMUSG00000003131","Pafah1b2",0.172486187196309,0.00584323544393937,16734.5033826877,"Pafah1b2",1,"SE",0.418,-0.418,0.00788053050323619
"ENSMUSG00000021340","Gpld1",0.541531522385371,0.00598834073016267,200.606029171901,"Gpld1",1,"SE",0.154,-0.154,0.0322791458371147
"ENSMUSG00000032503","Arpp21",0.524468048967462,0.00608750467178459,184.845500568547,"Arpp21",4,"SE,RI",0.5,0.5,3.49550053237283e-06
"ENSMUSG00000040856","Dlk1",-0.21258302203413,0.00608750467178459,4548.59480389542,"Dlk1",1,"A3SS",0.13,-0.13,1.1704830785525e-08
"ENSMUSG00000054499","Dedd2",-0.274046588940423,0.00612364778759744,1407.24292418942,"Dedd2",1,"A3SS",0.187,-0.187,0.00170984854663146
"ENSMUSG00000040034","Nup43",0.194441097637652,0.00613162373302741,2037.51521081533,"Nup43",1,"SE",0.533,-0.533,0.048289247607026
"ENSMUSG00000013076","Amotl1",-0.516078459009817,0.00625031468254532,347.021495128331,"Amotl1",1,"MXE",0.182,0.182,0.0344976151536776
"ENSMUSG00000032311","Nrg4",-0.534809080128113,0.00635610454303517,166.207669232387,"Nrg4",1,"A3SS",0.382,-0.382,1.67037069696687e-05
"ENSMUSG00000040687","Madd",-0.160349848722828,0.00636772277684579,9881.15787914386,"Madd",2,"A5SS",0.181,0.181,1.99055966154638e-09
"ENSMUSG00000063077","Kif1b",0.145756826648117,0.00651414248798851,28942.3380956686,"Kif1b",3,"SE,A3SS",0.198,-0.198,0
"ENSMUSG00000036196","Slc26a8",-0.86991565075884,0.00651716926674106,72.7988290588221,"Slc26a8",1,"SE",0.667,0.667,0.00549353248547223
"ENSMUSG00000040434","Large2",-0.529134782449697,0.00656325349347089,260.44855349696,"Large2",1,"A5SS",0.373,0.373,0.000157355165073903
"ENSMUSG00000047909","Ankrd16",-0.254536973655751,0.00666326969585563,2604.23250854313,"Ankrd16",2,"A5SS",0.135,-0.135,0.0129792793320307
"ENSMUSG00000042210","Abhd14a",-0.221866970302436,0.00671411613180864,1448.09648244037,"Abhd14a",1,"SE",0.414,-0.414,0.000131182860728079
"ENSMUSG00000028613","Lrp8",-0.21949166677807,0.00676495930578117,6305.25017986123,"Lrp8",4,"SE,MXE",0.133,0.133,1.268059414944e-05
"ENSMUSG00000090100","Ttbk2",-0.203360526620807,0.00681782440892293,3218.52587824276,"Ttbk2",1,"SE",0.108,-0.108,0.0472622688132966
"ENSMUSG00000023008","Fmnl3",0.177002037160937,0.00686802630257515,3523.92748500467,"Fmnl3",1,"SE",0.3,-0.3,4.57640260297101e-11
"ENSMUSG00000021952","Xpo4",0.211518466226715,0.00688284769613664,4522.10165897165,"Xpo4",1,"SE",0.152,-0.152,0.000122946455953211
"ENSMUSG00000032316","Clk3",-0.159370152684263,0.00691134654962289,4714.7316981163,"Clk3",1,"RI",0.187,-0.187,0.000241058741324915
"ENSMUSG00000028256","Odf2l",-0.336925524672347,0.00711353884593767,2242.26294533664,"Odf2l",1,"SE",0.344,-0.344,0.00203426512700859
"ENSMUSG00000038696","Mapkap1",0.172449616261548,0.0072800333058034,4872.55689145042,"Mapkap1",2,"SE",0.152,0.152,0
"ENSMUSG00000087174","5530601H04Rik",-0.32978106631886,0.00747340933412251,753.173512530469,"5530601H04Rik",3,"SE,RI",0.215,-0.215,0.00467404411368511
"ENSMUSG00000012609","Ttll5",0.234676168425273,0.00761529574250561,1776.51087805543,"Ttll5",1,"SE",0.144,-0.144,2.09091554847252e-08
"ENSMUSG00000001017","Chtop",0.149276168167151,0.00763011157536571,10937.0048572036,"Chtop",1,"SE",0.103,-0.103,4.04967711294638e-08
"ENSMUSG00000053460","Ggcx",-0.205771962435627,0.00769881286269132,2062.47986326266,"Ggcx",3,"SE",0.26,0.26,0.00172934809568176
"ENSMUSG00000051331","Cacna1c",0.153297640401951,0.00774540881730597,4746.78926380346,"Cacna1c",3,"SE,MXE",0.404,-0.404,1.52471920213461e-06
"ENSMUSG00000057649","Brd9",-0.197731878516978,0.00783994289515054,3186.65777955209,"Brd9",5,"A3SS,RI",0.251,-0.251,1.11800873516305e-08
"ENSMUSG00000028207","Asph",-0.162180733027399,0.00824406852780817,3947.19125352568,"Asph",2,"SE",0.124,-0.124,0.00100790716349227
"ENSMUSG00000000958","Slc7a7",-0.43783804352228,0.00828478337874147,459.719341182725,"Slc7a7",1,"MXE",0.167,0.167,0.0437142086930944
"ENSMUSG00000020451","Limk2",-0.160594018761853,0.00871992708857942,11686.5784259143,"Limk2",3,"SE,MXE",0.334,0.334,0.000270364223648166
"ENSMUSG00000027457","Snph",-0.227414857809722,0.00880103443457186,1196.14843106989,"Snph",2,"SE",0.185,-0.185,0.00283769055399437
"ENSMUSG00000036834","Plch1",0.267322681971622,0.00913357633212837,1559.68589457365,"Plch1",1,"SE",0.156,0.156,7.8652208403867e-06
"ENSMUSG00000032902","Slc16a1",0.176079388474352,0.00931618459352143,13466.5392722637,"Slc16a1",1,"SE",0.465,0.465,0.0231319345196106
"ENSMUSG00000029916","Agk",-0.173045056901397,0.00944007931429423,3296.53392628871,"Agk",1,"SE",0.327,-0.327,2.60811993128998e-07
"ENSMUSG00000054426","A930005H10Rik",-0.567592461925193,0.00957776731574358,124.888668593153,"A930005H10Rik",2,"SE",0.186,0.186,0.000386585561821579
"ENSMUSG00000075389","Reno1",0.284420981360321,0.00975953278410643,725.884813748174,"Reno1",1,"A3SS",0.298,0.298,0.000731422851971642
"ENSMUSG00000044768","Macir",0.189011149447034,0.00976742258642595,3117.23039684957,"Macir",1,"A5SS",0.183,-0.183,0.0170534351365258
"ENSMUSG00000026196","Bard1",0.204229374290092,0.00977992091889933,1800.1918964231,"Bard1",1,"SE",0.153,0.153,3.94431111417342e-06
"ENSMUSG00000030871","Ears2",0.195316295376015,0.0100450006435326,1370.69894179471,"Ears2",1,"RI",0.1,0.1,0.0136949035452041
